# 626778 non-edge tracers in default, 13961 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
10849 167124 0.313854 74 1 74 11158433.640374 1.225472
89531 693426 0.313871 150 1 150 29545089.899611 1.316838
12467 184821 0.313926 9 1 9 5915365.304726 1.316392
59187 485182 0.314015 62 1 62 37577686.340131 1.245498
68632 536158 0.314098 40 1 40 3872075.546910 1.644957
102564 788757 0.314122 127 1 127 25779408.218396 1.394823
28455 351488 0.314126 130 1 130 18314978.111878 1.057500
34227 384413 0.314181 135 1 135 20414927.563744 1.386235
25098 319316 0.314193 20 1 20 8970655.054757 1.273285
81434 637105 0.314212 77 1 77 10846482.266657 1.148041
26223 331572 0.314287 63 1 63 7411423.152883 1.445386
84590 658871 0.314297 73 1 73 10511368.113387 1.310975
105904 830130 0.314311 53 1 53 12752614.375173 1.327270
42042 421291 0.314336 225 1 225 34871097.469278 1.156831
43663 427637 0.314353 44 1 44 7188130.580589 1.407148
67613 525966 0.314386 73 1 73 14851956.260668 1.491108
38763 407392 0.314402 136 1 136 18886007.900679 1.474820
27458 343222 0.314404 88 1 88 11605154.615510 1.149964
87744 680819 0.314437 67 1 67 11378056.952320 1.143113
47390 440835 0.314437 58 1 58 9867951.655719 1.344434
19242 255238 0.314512 60 1 60 14374645.878983 1.490649
15710 219015 0.314528 26 1 26 5299377.440041 1.656989
93615 721191 0.314669 69 1 69 10767080.133533 1.347819
14034 202037 0.314675 171 1 171 20412963.527440 1.013687
68980 540073 0.314698 129 1 129 20471021.909027 1.258667
51827 456974 0.314717 15 1 15 10710831.602223 1.708165
75494 597896 0.314765 70 1 70 9724059.381001 1.119271
76647 605566 0.314796 116 1 116 19729056.717594 1.397189
11543 174505 0.314811 94 1 94 11592959.234945 1.295107
9807 155756 0.314839 100 1 100 20458944.003531 1.320317
104256 808328 0.314843 29 1 29 5180030.112480 1.177073
72832 577438 0.314872 110 1 110 15390812.565041 1.325257
14757 209482 0.314879 75 1 75 11405968.294414 1.043490
70994 560462 0.314879 95 1 95 14145839.320654 1.748264
10704 165367 0.314942 101 1 101 13917115.361983 1.304349
10746 165875 0.314943 82 1 82 10530171.466563 1.080262
2651 66650 0.315026 70 1 70 10454216.492486 1.224766
94547 727300 0.315032 230 1 230 48474875.618843 1.145145
64533 506852 0.315111 239 1 239 39748185.077368 1.394095
101041 774499 0.315127 45 1 45 7755294.705411 1.426486
57641 479553 0.315176 63 1 63 10365247.483459 1.689412
85290 663796 0.315177 80 1 80 9112203.334747 1.105682
2614 65958 0.315185 107 1 107 16836152.387854 1.219339
103643 800780 0.315198 98 1 98 21240300.053922 1.366955
19719 260270 0.315233 69 1 69 12012853.676825 1.040653
30058 361910 0.315236 77 1 77 16560273.202406 1.161072
70532 555975 0.315240 93 1 93 13618647.923490 1.442171
8075 136323 0.315248 144 1 144 24237474.520381 1.105414
88985 689628 0.315248 130 1 130 20985195.600146 1.239244
24250 308966 0.315291 92 1 92 16486566.774564 1.449451
15070 212655 0.315374 149 1 149 23580385.066051 1.189058
34938 387903 0.315410 57 1 57 24293458.732787 1.169284
1039 26360 0.315425 155 1 155 29818439.699988 1.208770
104629 813550 0.315437 142 1 142 25498863.070064 1.601118
3979 87981 0.315440 91 1 91 14592354.714420 1.116305
20562 268548 0.315482 51 1 51 6996561.783475 1.469452
87081 676483 0.315624 99 1 99 11670786.467929 1.135927
46501 437792 0.315646 22 1 22 3970090.136223 1.315663
79651 624909 0.315670 90 1 90 13385391.996936 1.035444
78091 614701 0.315695 21 1 21 9436891.575673 1.085007
8367 139743 0.315716 59 1 59 9333522.692997 1.111005
13973 201054 0.315744 18 1 18 15534616.733458 1.121291
11595 175077 0.315749 17 1 17 7441516.961486 1.091386
29908 361089 0.315750 67 1 67 9294754.084793 1.495248
66543 517818 0.315757 77 1 77 9200882.327198 1.142748
3802 85320 0.315757 104 1 104 14981689.118518 1.050103
37707 402170 0.315760 55 1 55 30603411.779837 2.380419
655 15188 0.315766 156 1 156 32616310.370281 1.202310
87285 677865 0.315779 83 1 83 12553380.329830 1.447615
6552 119202 0.315786 157 1 157 24068365.487956 1.361194
78117 614829 0.315895 166 1 166 32447238.048815 1.267164
82366 643334 0.315935 93 1 93 13510130.328820 1.137231
30248 363015 0.315969 56 1 56 8612770.929195 1.378391
14727 209148 0.315984 97 1 97 15005107.039236 1.406034
84483 658200 0.315996 60 1 60 8744142.931363 1.300396
26118 330563 0.316013 95 1 95 13747802.583736 1.353684
24568 312820 0.316030 125 1 125 21355095.222574 1.451798
75459 597642 0.316045 122 1 122 21234297.812133 1.229102
9925 156885 0.316051 53 1 53 8687521.783819 1.133506
7051 124753 0.316071 53 1 53 9080881.544566 1.320617
27724 345446 0.316103 73 1 73 11219985.069705 1.075270
16119 223632 0.316116 40 1 40 6640511.370314 1.039404
83786 653113 0.316180 97 1 97 22915476.177463 1.669642
27293 341752 0.316227 67 1 67 8435280.784841 1.596898
71027 560806 0.316240 9 1 9 6715647.690006 1.286536
104405 810434 0.316289 35 1 35 5217460.606230 1.106930
8695 143344 0.316317 106 1 106 14956521.920607 1.330258
84543 658591 0.316325 115 1 115 13596210.185377 1.235754
96177 738308 0.316330 85 1 85 15047950.563884 1.256679
62023 495902 0.316409 86 1 86 14012279.345333 1.339101
75429 597416 0.316418 26 1 26 31454922.472791 1.072190
2952 72223 0.316428 112 1 112 18455828.883648 1.104119
93379 719629 0.316445 79 1 79 11145779.372822 1.287249
43744 428003 0.316494 132 1 132 19703909.710710 1.445096
9668 154235 0.316509 72 1 72 11632658.465959 1.289409
55771 472393 0.316514 80 1 80 11083137.628010 1.236363
3317 77651 0.316525 167 1 167 29240444.006726 1.300300
66856 520004 0.316567 141 1 141 21217612.681288 1.535301
32660 376140 0.316581 80 1 80 10376062.531967 1.067652
11822 177671 0.316608 120 1 120 21568183.983826 1.477882
13101 192055 0.316626 153 1 153 24584741.836613 1.227935
96788 742515 0.316636 78 1 78 13266786.230745 1.112385
1732 47211 0.316675 54 1 54 8268128.446529 1.270436
19308 255922 0.316679 91 1 91 9437633.137044 1.620083
86437 671860 0.316725 66 1 66 9604822.186316 1.326265
20433 267295 0.316798 22 1 22 2775574.269372 1.912244
96540 740798 0.316844 31 1 31 5214538.413897 1.136334
86667 673537 0.316866 61 1 61 11199836.259883 1.547294
79169 621818 0.316888 51 1 51 9134253.772243 1.263160
5216 103634 0.316890 110 1 110 16980969.778739 1.453920
88147 683624 0.316906 63 1 63 6512235.937534 1.395232
19982 262854 0.317038 127 1 127 18594816.574250 1.327921
17614 238902 0.317055 67 1 67 10963245.142708 1.196068
79173 621844 0.317104 7 1 7 7018979.330561 1.168463
2201 58104 0.317151 58 1 58 9953849.793029 1.363178
89831 695754 0.317155 70 1 70 11871252.165945 1.300417
82624 645182 0.317187 83 1 83 9311101.474815 1.194925
22683 290195 0.317203 79 1 79 21367485.171221 1.311096
72165 571573 0.317269 32 1 32 18000864.462678 1.188537
94554 727335 0.317293 125 1 125 18040692.182048 1.410002
89838 695804 0.317297 67 1 67 9360989.832487 1.534268
103332 797055 0.317320 122 1 122 20154389.888043 1.018505
78010 614202 0.317341 137 1 137 21016124.583066 1.190770
1626 43754 0.317356 37 1 37 7167258.564875 1.139777
71138 561908 0.317364 152 1 152 16702889.771301 1.316274
9707 154731 0.317372 91 1 91 13744122.310101 1.211157
67709 526734 0.317426 81 1 81 12824766.093903 1.383930
18923 252139 0.317532 62 1 62 9279763.164703 1.455008
15587 217999 0.317533 135 1 135 21784852.063577 1.330066
20150 264529 0.317575 80 1 80 12460488.754839 1.459768
14653 208400 0.317586 136 1 136 13885863.322625 1.419808
42764 424100 0.317608 97 1 97 15213950.178085 1.510820
15826 220460 0.317624 38 1 38 7276301.126258 1.061116
6209 115195 0.317631 86 1 86 13414087.118002 1.067190
58106 481281 0.317788 51 1 51 8699162.828903 1.008313
24399 310760 0.317835 72 1 72 9895497.723771 1.207486
65473 511813 0.317868 45 1 45 6512024.849520 1.378061
84403 657624 0.317908 128 1 128 19708810.623730 1.313306
25969 329084 0.317959 66 1 66 8265008.015018 1.237428
2659 66767 0.317995 145 1 145 27342946.315755 1.319666
89650 694378 0.318048 20 1 20 16381712.933598 1.141475
7255 127121 0.318056 112 1 112 18836282.906775 1.180947
7330 127859 0.318074 101 1 101 23998431.111147 1.064160
25001 318085 0.318117 138 1 138 19280540.576565 1.079349
76024 601472 0.318120 122 1 122 21142300.148993 1.254113
98914 757522 0.318128 58 1 58 9953047.658576 1.204837
69303 543685 0.318141 173 1 173 26574897.987985 1.544659
3326 77758 0.318148 61 1 61 10228833.231080 1.514188
12640 186850 0.318175 89 1 89 10280894.877521 1.391019
74829 593193 0.318219 65 1 65 8262256.528644 1.228020
31854 371812 0.318237 81 1 81 12908819.505525 1.113447
60408 489652 0.318279 149 1 149 16981090.924903 1.062328
87645 680255 0.318316 69 1 69 12566317.271766 1.511743
102358 786822 0.318384 116 1 116 19485699.770683 1.129465
71563 566000 0.318403 55 1 55 23296168.821823 1.489691
74784 592852 0.318413 7 1 7 4268304.269100 1.233092
3186 75717 0.318418 127 1 127 21444156.008998 1.302945
22618 289501 0.318446 117 1 117 18222292.118257 1.487340
66139 515413 0.318450 77 1 77 10923129.242310 1.375156
52408 459156 0.318470 262 1 262 42530435.234626 1.353420
14369 205458 0.318528 104 1 104 21704693.684699 1.218440
2248 59172 0.318570 74 1 74 11936118.594870 1.344273
93728 721945 0.318604 62 1 62 15451657.308413 1.244383
2261 59512 0.318706 123 1 123 23308210.016361 1.213580
20832 271221 0.318876 80 1 80 10766457.882779 1.320529
92675 714818 0.318896 75 1 75 14376285.023301 1.047247
49900 449850 0.318974 44 1 44 7355850.103217 1.370153
72982 578657 0.318995 108 1 108 19126923.568819 1.250463
83045 648145 0.319041 36 1 36 6492683.680795 1.291292
86805 674435 0.319053 50 1 50 8918958.682357 1.178847
98646 755682 0.319073 51 1 51 8951743.404252 1.134182
102669 789777 0.319120 46 1 46 8265446.710977 1.523711
102942 792647 0.319168 93 1 93 14360302.907320 1.308543
84028 654980 0.319176 122 1 122 10808431.357700 1.697419
39703 411657 0.319181 41 1 41 17696974.815547 1.124411
40585 415483 0.319203 42 1 42 7363662.195283 1.172898
78688 618548 0.319226 65 1 65 7540526.417787 1.119665
13604 197310 0.319249 66 1 66 8381012.809767 1.481500
16498 227403 0.319283 91 1 91 20548518.743380 1.371443
24904 316827 0.319339 55 1 55 9235717.356150 1.500754
95784 735760 0.319376 79 1 79 13668125.118421 1.348376
72012 570068 0.319402 47 1 47 5257594.862107 1.164490
93088 717516 0.319433 101 1 101 15648385.830807 1.070625
88979 689591 0.319453 51 1 51 9931571.747588 1.214208
44925 432267 0.319461 70 1 70 11497786.073855 1.068049
5763 110297 0.319579 79 1 79 13317016.000334 1.111579
103075 793999 0.319584 35 1 35 6543939.521687 1.005700
49165 447056 0.319589 97 1 97 15676040.196187 1.377627
90187 698276 0.319623 106 1 106 18934172.678827 1.040166
65994 514621 0.319626 60 1 60 9226725.006754 1.414935
104129 806553 0.319643 122 1 122 22783298.369747 1.416028
13984 201195 0.319668 57 1 57 5971037.473980 1.358678
3619 82232 0.319693 71 1 71 16462135.631380 1.226100
67843 527952 0.319745 110 1 110 13830040.638439 1.092347
68367 533398 0.319755 96 1 96 11675470.786292 1.092314
9967 157318 0.319757 82 1 82 11741436.708438 1.240532
27228 341163 0.319835 25 1 25 2682998.408628 2.007059
67953 528890 0.319850 10 1 10 8368837.620229 1.117874
22079 283341 0.319854 63 1 63 9942641.937261 1.119597
103025 793508 0.319913 101 1 101 18007942.335565 1.151540
83203 649122 0.319914 120 1 120 19192360.853156 1.340736
7309 127656 0.319921 46 1 46 6972798.779744 1.434544
26250 331889 0.319940 50 1 50 10710807.740100 1.267082
96425 739920 0.319956 65 1 65 11437978.415074 1.284883
79203 622049 0.319959 6 1 6 7634012.710313 1.274247
53445 463124 0.319974 11 1 11 4867526.238830 1.421565
68202 531412 0.320064 108 1 108 22784987.073859 1.622590
13024 191258 0.320162 59 1 59 10034536.809716 1.171277
29347 357648 0.320174 12 1 12 4573313.600479 2.102271
28160 349245 0.320269 52 1 52 19765492.344356 1.055621
40920 416915 0.320303 56 1 56 8561221.400631 1.496700
1599 43017 0.320350 89 1 89 14091393.297429 1.081444
103365 797364 0.320352 159 1 159 32159350.708693 1.262899
16477 227139 0.320409 100 1 100 15341592.346823 1.270704
91281 705591 0.320410 109 1 109 16371083.275433 1.121316
83946 654343 0.320434 55 1 55 6375436.220085 1.271304
65505 511977 0.320466 79 1 79 9416957.524961 1.532194
4497 94503 0.320483 84 1 84 13631168.196041 1.324470
12855 189121 0.320485 111 1 111 11573711.679165 1.280304
9830 155972 0.320489 110 1 110 16871932.724000 1.262833
98926 757582 0.320499 72 1 72 10162364.368796 1.182205
76566 605069 0.320528 40 1 40 19254640.995022 1.407088
594 13081 0.320554 95 1 95 19813363.434833 1.305884
11052 169140 0.320557 73 1 73 13139237.674953 1.443109
71300 563541 0.320575 70 1 70 9948686.396652 1.255877
2187 57818 0.320597 33 1 33 6056944.789030 1.152345
68513 534920 0.320602 136 1 136 21244411.681325 1.519697
92149 711193 0.320619 127 1 127 24647407.443548 1.045750
14530 207204 0.320709 108 1 108 18962990.781607 1.192519
56354 474683 0.320725 377 1 377 56423330.541439 1.139375
44505 430791 0.320737 54 1 54 10407813.840367 1.033164
68069 530137 0.320755 32 1 32 2863063.826753 1.432302
20547 268396 0.320788 63 1 63 11165832.734151 1.403564
25765 327075 0.320822 36 1 36 4004756.294764 1.309801
1151 30127 0.320829 41 1 41 7550082.280402 1.337982
28349 350727 0.320830 79 1 79 15132791.425576 1.439593
94993 730224 0.320840 80 1 80 13854925.161966 1.043614
254 4034 0.320849 70 1 70 14218356.313426 1.851028
11492 174015 0.320864 155 1 155 19223418.324431 1.295889
11076 169445 0.320908 79 1 79 13222507.307602 1.220771
9369 150819 0.320920 65 1 65 9537764.113141 1.218865
98215 752508 0.320951 27 1 27 4988507.204065 1.121794
75886 600451 0.320961 71 1 71 10536549.995682 1.205657
50038 450411 0.320964 34 1 34 7260794.417196 1.398883
16144 223941 0.321010 52 1 52 7343959.423612 1.087647
23766 303484 0.321041 52 1 52 4770581.773970 1.414884
2063 55010 0.321084 43 1 43 7235364.735928 1.201655
100045 766589 0.321114 34 1 34 4940465.407629 1.083093
24332 309929 0.321188 38 1 38 4271957.009516 1.341818
4675 96986 0.321230 140 1 140 23471041.474804 1.411354
69419 544871 0.321230 72 1 72 11983070.075825 1.382947
76703 606003 0.321258 109 1 109 15088071.970925 1.096650
86993 675788 0.321288 72 1 72 13249412.769419 1.279444
12300 182921 0.321295 44 1 44 5532016.622485 1.176395
14729 209162 0.321315 47 1 47 7824619.680301 1.460463
104473 811426 0.321330 120 1 120 22796899.780040 1.408592
1981 53102 0.321337 100 1 100 17419318.819685 1.125656
5007 100937 0.321343 133 1 133 18455131.375427 1.309643
1759 47869 0.321344 96 1 96 14744830.011343 1.295699
102688 789971 0.321362 43 1 43 8215189.408168 1.568869
39329 410022 0.321362 137 1 137 21752986.951204 1.342318
82659 645423 0.321367 58 1 58 7869212.482144 1.187333
10330 161492 0.321377 70 1 70 16460384.518638 1.527447
5672 109119 0.321380 62 1 62 10002385.351863 1.088844
6607 119808 0.321387 40 1 40 5988003.443661 1.203184
78175 615159 0.321495 77 1 77 13688778.703929 1.032491
87496 679330 0.321534 68 1 68 20032032.261847 1.663968
74343 589823 0.321538 73 1 73 7760140.551993 1.359514
24787 315581 0.321605 82 1 82 42308499.132265 1.363431
89814 695589 0.321627 93 1 93 17392547.352868 1.407120
69860 549274 0.321639 96 1 96 12206560.887298 1.643553
86683 673667 0.321705 34 1 34 20227664.962116 1.156616
10913 167796 0.321712 80 1 80 16004759.300407 1.131262
70585 556378 0.321744 86 1 86 11234342.725753 1.155813
94070 724332 0.321745 123 1 123 19780433.704651 1.283358
37683 402066 0.321802 31 1 31 10257370.495023 1.708981
92533 713786 0.321810 153 1 153 22890182.326744 1.037646
25767 327095 0.321849 44 1 44 5772504.607953 1.386491
71394 564410 0.321882 89 1 89 14240772.024963 1.267140
22615 289446 0.321896 182 1 182 26188735.410740 1.213577
6533 118936 0.321914 56 1 56 9816851.836402 1.487766
1093 28415 0.321925 53 1 53 8029529.239899 1.418088
21717 279632 0.321969 77 1 77 11825693.865882 1.535086
60314 489243 0.321974 150 1 150 19389425.280824 1.491855
6358 116764 0.321989 12 1 12 7222864.654404 1.334455
39452 410519 0.322022 39 1 39 5845698.917917 1.059555
4410 93373 0.322052 87 1 87 15394156.933402 1.036115
89451 692837 0.322131 102 1 102 18209443.282623 1.319923
35348 389892 0.322133 30 1 30 8296403.227116 1.902805
1452 38893 0.322163 72 1 72 12677591.859453 1.028772
1091 28333 0.322211 113 1 113 21543991.461875 1.299168
17674 239473 0.322262 66 1 66 11056769.981741 1.045843
22008 282587 0.322311 64 1 64 9938034.711912 1.077846
24093 307304 0.322313 60 1 60 6418145.749733 1.035341
21201 274491 0.322314 132 1 132 20377023.498623 1.077836
10799 166496 0.322350 109 1 109 15017315.268636 1.210552
23104 294968 0.322376 113 1 113 17018110.255913 1.462255
19458 257474 0.322459 58 1 58 10172131.319426 1.075010
85820 667558 0.322477 81 1 81 9801525.011039 1.480743
3536 80856 0.322482 133 1 133 21384060.169189 1.500459
22821 291565 0.322509 103 1 103 16882217.299151 1.148647
96805 742615 0.322516 119 1 119 21011700.912512 1.146667
6916 123171 0.322548 80 1 80 11589950.771859 1.084900
71413 564592 0.322558 44 1 44 4327150.100756 1.524732
102083 784218 0.322563 63 1 63 13888475.307355 1.221149
1513 40694 0.322566 57 1 57 8695904.731296 1.416755
104893 817086 0.322591 85 1 85 16723009.212356 1.335135
53778 464529 0.322606 75 1 75 10881778.018144 1.325860
1586 42676 0.322614 65 1 65 10286309.743967 1.115113
99413 761484 0.322640 93 1 93 17511042.986181 1.244935
526 10970 0.322673 126 1 126 24802749.866365 1.119065
15583 217960 0.322714 10 1 10 8027065.934553 1.195476
87799 681226 0.322735 66 1 66 11149690.925499 1.317453
26961 338766 0.322783 64 1 64 26388112.628823 1.261038
22699 290336 0.322785 111 1 111 17015635.937280 1.189105
39167 409318 0.322833 85 1 85 19243664.418295 1.474284
67867 528138 0.322840 126 1 126 26026326.128325 1.280325
1559 42140 0.322846 149 1 149 26348960.391098 1.059895
22721 290541 0.322858 109 1 109 16284546.367437 1.069201
3666 83124 0.322873 151 1 151 23033006.312557 1.428823
23118 295136 0.322946 73 1 73 10351326.687824 1.294940
14882 210777 0.322962 91 1 91 15642589.170388 1.107794
75628 598782 0.322966 63 1 63 7889051.084363 1.265977
83164 648862 0.322969 22 1 22 9537420.865675 1.197236
100343 768859 0.323007 24 1 24 3980549.088430 1.113300
101172 775622 0.323009 107 1 107 17496052.066092 1.411200
71116 561742 0.323027 56 1 56 8398441.337530 1.161919
23435 299167 0.323054 175 1 175 18644871.966785 1.072486
58053 481042 0.323055 123 1 123 22032338.993370 1.222286
10253 160697 0.323058 21 1 21 10754279.022146 1.628472
47829 442367 0.323082 15 1 15 14857710.703485 1.196421
7811 133209 0.323115 99 1 99 15803838.386501 1.049077
7194 126488 0.323128 20 1 20 5977247.132687 1.149642
6761 121342 0.323161 95 1 95 16470942.590433 1.228910
1004 25086 0.323182 54 1 54 15175264.169539 1.386450
21234 274884 0.323206 48 1 48 13202868.780109 1.450549
23798 303801 0.323228 84 1 84 8165807.661730 1.376769
72652 575991 0.323267 50 1 50 7930233.438118 1.623497
43667 427654 0.323314 75 1 75 23672456.151109 1.046074
25337 322208 0.323350 84 1 84 9484470.814027 1.204954
25028 318344 0.323406 28 1 28 13874205.757609 1.362339
92129 711032 0.323468 109 1 109 17030267.089971 1.215168
90463 700206 0.323489 63 1 63 9619242.250993 1.281051
69238 542914 0.323502 59 1 59 10112736.658933 1.143768
90190 698328 0.323524 59 1 59 7989510.623542 1.032150
55567 471654 0.323532 141 1 141 21580592.287953 1.196342
70008 550882 0.323597 72 1 72 12024498.393006 1.105656
28839 354348 0.323610 45 1 45 6181178.345229 1.449042
7294 127519 0.323615 40 1 40 7229803.025646 1.329315
99270 760339 0.323684 113 1 113 19149317.253781 1.106587
65593 512455 0.323737 43 1 43 6157378.630538 1.029122
78952 620370 0.323742 138 1 138 21691569.516873 1.345053
5247 103927 0.323758 130 1 130 20535651.552267 1.242832
73996 587160 0.323785 79 1 79 13270701.454517 1.149099
84793 660298 0.323807 55 1 55 10602972.969266 1.313562
83050 648170 0.323819 84 1 84 10401304.987345 1.172330
9615 153607 0.323827 87 1 87 13248821.722980 1.147354
1230 32581 0.323841 194 1 194 35055496.616108 1.177356
3291 77156 0.323901 75 1 75 12505182.511819 1.357140
6797 121944 0.323914 51 1 51 6202990.161492 1.091640
13661 197884 0.323939 54 1 54 7050034.966289 1.180749
6742 121094 0.323956 102 1 102 14778776.635088 1.354952
6927 123306 0.323961 28 1 28 4408479.559225 1.225940
79302 622678 0.323967 77 1 77 10598024.331999 1.359517
75076 594850 0.324018 37 1 37 26467757.054275 1.047040
20119 264255 0.324024 165 1 165 19341040.236922 1.092934
89369 692187 0.324057 52 1 52 8193104.095261 1.474135
9542 152655 0.324059 69 1 69 10671910.643539 1.270210
70402 554569 0.324106 118 1 118 14560634.610336 1.282048
77485 610983 0.324128 53 1 53 8399293.031778 1.226614
17436 237170 0.324140 63 1 63 10486909.436983 1.284394
1106 28790 0.324147 28 1 28 5781350.113513 1.975825
75589 598440 0.324158 123 1 123 13986363.243859 1.249362
13794 199393 0.324196 73 1 73 17398173.307327 1.428333
10154 159527 0.324200 50 1 50 18589364.996845 1.173053
26499 334533 0.324205 38 1 38 34473187.385168 1.253131
3934 87294 0.324226 97 1 97 15578660.706464 1.308064
57038 477399 0.324246 68 1 68 12497783.418041 1.167047
10089 158714 0.324271 107 1 107 20603860.514004 1.376963
2282 59911 0.324317 146 1 146 29949185.780305 1.537683
16962 232413 0.324331 89 1 89 16391443.173269 1.165639
70569 556226 0.324354 152 1 152 24301571.854716 1.159213
65266 510643 0.324355 45 1 45 11446987.284402 1.680014
78102 614768 0.324370 29 1 29 6403657.769782 1.346453
99253 760186 0.324420 120 1 120 20828201.184177 1.482520
94480 726886 0.324430 109 1 109 19751376.980638 1.283675
66494 517556 0.324434 114 1 114 16165656.091314 1.414836
1466 39299 0.324436 73 1 73 12134168.711787 1.010050
72697 576374 0.324496 35 1 35 14995130.836140 1.158318
93797 722454 0.324503 74 1 74 11520423.886695 1.273522
77272 609714 0.324505 105 1 105 17191303.382522 1.022916
42474 422972 0.324557 192 1 192 77262912.122891 1.042066
11320 171937 0.324560 108 1 108 18616934.927020 1.532603
98038 751173 0.324583 38 1 38 8386383.623062 1.121623
19670 259807 0.324632 29 1 29 4959109.068134 1.042138
65671 512837 0.324738 105 1 105 22907840.298001 1.516935
24057 306827 0.324742 111 1 111 20719041.147725 1.024430
1754 47786 0.324760 86 1 86 13543162.849687 1.192354
20389 266823 0.324763 38 1 38 5631193.113649 1.516493
90084 697594 0.324787 91 1 91 13802171.513948 1.373730
67208 522555 0.324789 80 1 80 12237392.586176 1.426906
32811 376953 0.324798 124 1 124 21230479.872402 1.080520
101739 780712 0.324824 40 1 40 6718417.531859 1.143916
84830 660558 0.324835 69 1 69 10357565.715298 1.273047
10942 167990 0.324838 73 1 73 11290519.670693 1.447193
18000 242724 0.324856 69 1 69 7349451.383071 1.085666
89248 691380 0.324868 51 1 51 8035612.245797 1.023375
870 21332 0.324887 84 1 84 14389313.742634 1.385804
76569 605074 0.324900 101 1 101 16131178.994212 1.111082
70773 558297 0.324980 101 1 101 14520568.269732 1.343852
16918 231886 0.325015 85 1 85 18181689.797653 1.421044
8496 141123 0.325026 85 1 85 14427772.143235 1.414031
76011 601400 0.325033 65 1 65 9425724.101959 1.233177
25699 326319 0.325057 124 1 124 17951132.126582 1.434653
32253 374091 0.325211 99 1 99 24966811.141933 1.076086
1868 50592 0.325211 76 1 76 18318377.546677 1.160910
9724 154950 0.325255 177 1 177 26342682.817117 1.310366
3817 85586 0.325342 92 1 92 14289566.396058 1.121705
3777 84855 0.325347 157 1 157 27726172.016283 1.301816
33494 380517 0.325402 53 1 53 5686233.854410 1.038712
74305 589545 0.325423 129 1 129 20356685.627362 1.369422
29304 357427 0.325457 41 1 41 7156616.057874 1.368584
80325 629758 0.325489 6 1 6 2630815.616022 1.000974
84519 658446 0.325510 88 1 88 12231215.967332 1.267700
82239 642474 0.325544 29 1 29 9293962.963627 1.224761
18535 247939 0.325560 113 1 113 19298125.125904 1.270764
72921 578163 0.325574 64 1 64 8609455.929602 1.416173
105746 828144 0.325636 91 1 91 18848397.523230 1.448923
74955 594003 0.325636 35 1 35 4030674.231786 1.395565
102997 793165 0.325637 56 1 56 9469900.234417 1.153943
19765 260817 0.325684 52 1 52 8810444.758783 1.193003
53977 465374 0.325733 46 1 46 7526412.889616 1.332671
71644 566827 0.325741 38 1 38 6624573.307483 1.160865
67230 522771 0.325767 27 1 27 18265119.122974 1.200673
93719 721891 0.325779 65 1 65 10562761.620375 1.102833
105817 829070 0.325792 78 1 78 16005585.296984 1.258075
88488 685896 0.325794 78 1 78 11272545.985189 1.087772
33914 382769 0.325855 139 1 139 27728631.650533 1.202184
18288 245789 0.325877 99 1 99 15665386.675899 1.315673
61697 494654 0.325880 18 1 18 10905900.789273 1.535359
100348 768910 0.325888 54 1 54 8030230.419215 1.245062
30186 362618 0.326040 79 1 79 12246696.978723 1.090516
87771 681033 0.326126 86 1 86 13461284.562383 1.273639
8911 145762 0.326128 134 1 134 20824566.799240 1.260559
99315 760673 0.326164 36 1 36 6232481.910368 1.007961
74627 591869 0.326180 37 1 37 5693100.639282 1.141829
32058 372962 0.326200 48 1 48 18459555.045981 1.024572
33794 382139 0.326240 6 1 6 5588533.143796 1.465594
751 17710 0.326290 91 1 91 16161105.767952 1.310935
101111 775040 0.326292 164 1 164 29031356.739999 1.186924
99040 758484 0.326340 25 1 25 4563462.214644 1.178882
26244 331840 0.326341 74 1 74 11611166.035039 1.363028
28368 350856 0.326345 42 1 42 7259926.203016 1.307147
70806 558587 0.326354 19 1 19 8256481.894800 1.002186
59050 484682 0.326393 149 1 149 17177714.821065 1.243248
77924 613719 0.326430 26 1 26 3792041.985293 1.001313
1691 45977 0.326467 41 1 41 8984318.873680 1.220332
91138 704609 0.326480 53 1 53 10127540.353132 1.069862
21792 280316 0.326483 62 1 62 11009701.025717 1.305385
98539 754888 0.326486 61 1 61 9982172.297863 1.126379
8894 145609 0.326503 61 1 61 9738238.988897 1.137949
105903 830124 0.326506 52 1 52 11882045.187878 1.411521
14683 208645 0.326533 141 1 141 16508681.456239 1.625165
5856 111227 0.326552 89 1 89 15246158.537924 1.296134
36376 395276 0.326591 134 1 134 35020657.916060 1.468549
95096 730941 0.326656 66 1 66 11519785.116009 1.204372
25301 321663 0.326659 14 1 14 2325837.488958 2.768174
27415 342872 0.326662 143 1 143 22110386.492107 1.285628
95370 732869 0.326715 44 1 44 7070730.769400 1.284361
13876 200060 0.326729 318 1 318 46537418.049051 1.267612
15613 218233 0.326751 41 1 41 15524495.522075 1.246803
72484 574523 0.326768 118 1 118 18248942.438910 1.213793
14426 206124 0.326786 71 1 71 18558123.970775 1.270423
8323 139258 0.326817 95 1 95 14714475.554931 1.333704
881 21598 0.326822 109 1 109 22382249.498646 1.254796
2753 69061 0.326854 79 1 79 20098791.140706 1.619335
20326 266250 0.326933 114 1 114 16953935.828565 1.210417
32311 374397 0.326946 55 1 55 8566037.878446 1.263951
8422 140355 0.326987 77 1 77 10730222.330743 1.191615
54654 468162 0.326993 77 1 77 10030999.708821 1.326492
