# 12299 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
92870 7.215281 -48.005 1.774 119.0348 -0.599 -0.242271 -75.008330 1.228902 2.031124 0
21569 127.572731 30.319 1.122 112.4340 -0.599 -0.087423 -25.275815 1.078770 2.579553 0
22752 125.853779 53.703 2.044 158.9758 -0.599 -0.197421 -86.494822 1.313090 2.503545 1
23878 231.951020 30.881 0.866 96.4999 -0.599 -0.112637 -27.108998 1.196526 2.678729 1
102451 23.784285 31.249 1.948 109.1095 -0.599 -0.112285 -31.315371 1.007581 1.764608 0
68930 29.411738 -64.896 1.319 100.0992 -0.599 -0.148545 -37.357151 1.239171 2.056119 0
4264 210.506734 -28.400 1.753 99.6491 -0.599 -0.129902 -32.492508 1.024231 1.712085 0
2663 146.706481 -7.133 1.717 139.7919 -0.599 -0.125553 -47.141768 1.142326 2.431854 0
100604 11.657723 -41.678 2.050 127.8504 -0.599 -0.173672 -58.583228 1.252577 2.009917 0
94076 354.580763 3.569 1.019 88.9651 -0.599 -0.136307 -29.756415 1.070439 2.186126 0
11079 220.566707 33.660 1.650 79.5786 -0.599 -0.262650 -50.157193 1.040930 1.417572 0
92852 359.811338 -37.113 1.309 89.6552 -0.599 -0.191205 -42.129857 1.075304 1.850159 0
59247 73.842491 -61.542 2.057 159.3650 -0.599 -0.119050 -52.311925 1.341545 2.500491 0
11953 236.611056 6.540 2.039 91.8422 -0.599 -0.164353 -37.275965 1.456501 1.448160 0
321 187.521920 9.522 1.903 114.5866 -0.599 -0.192258 -56.865115 1.158702 1.877773 0
1815 200.218155 -32.450 1.918 169.3153 -0.599 -0.023220 -10.972087 1.001456 2.762012 0
17611 145.080454 -22.857 0.920 99.1382 -0.599 -0.220295 -54.763783 1.190785 2.629011 1
104188 351.316850 -7.958 1.529 119.0132 -0.599 -0.179709 -55.626673 1.213390 2.222273 0
29039 258.604361 27.988 2.045 111.6449 -0.598 -0.123117 -35.296018 1.004367 1.757367 0
7537 167.608111 48.267 1.807 112.9308 -0.598 -0.068485 -19.905397 1.289324 1.906291 0
39014 120.716563 83.482 1.810 122.8378 -0.598 -0.107328 -34.507256 1.328920 2.071683 0
36309 234.886639 75.604 1.066 91.2232 -0.598 -0.256551 -57.716610 1.193776 2.170567 0
84534 5.812714 -50.233 1.457 104.5638 -0.598 -0.097397 -25.810862 1.208392 2.012922 0
65177 70.432438 -56.854 2.075 143.1593 -0.598 -0.016898 -6.528565 1.291477 2.235759 0
91740 351.834007 -30.462 1.201 96.1549 -0.598 -0.016533 -3.962102 1.068395 2.103964 0
63210 78.825590 -26.448 1.683 104.6060 -0.598 -0.174447 -46.252232 1.057376 1.841367 0
88913 324.037054 2.429 1.196 115.3285 -0.598 -0.178281 -53.140874 1.351827 2.530917 0
19833 128.040694 1.126 0.973 117.0291 -0.598 -0.145924 -44.267064 1.271721 2.975419 0
56523 276.875007 38.546 2.061 122.0076 -0.598 -0.136212 -43.438845 1.073410 1.912674 1
98627 34.382044 8.113 1.520 113.2275 -0.598 -0.140267 -40.897655 1.365529 2.122253 0
4371 198.329103 29.452 1.446 111.2448 -0.598 -0.203930 -58.212476 1.212243 2.151901 0
1685 175.383912 27.663 1.682 105.5690 -0.598 -0.183627 -49.224433 1.121861 1.859351 0
2119 210.111414 13.948 1.673 96.0611 -0.598 -0.061721 -14.773779 1.014011 1.697370 0
13424 134.871721 27.268 1.508 102.3606 -0.598 0.019752 5.102412 1.293069 1.927544 0
89902 337.802519 -17.252 1.082 105.9933 -0.598 -0.109831 -29.584138 1.217049 2.494592 0
24009 123.350088 54.316 1.742 94.3119 -0.598 -0.107165 -25.091801 1.012923 1.626896 0
15708 150.823519 33.592 1.068 140.0804 -0.598 -0.194299 -73.134591 1.083802 3.328879 0
10655 147.957202 48.671 2.008 143.1555 -0.598 0.008832 3.412245 1.158311 2.276499 0
31471 127.672582 66.132 1.060 115.6808 -0.598 -0.216621 -64.805786 1.075720 2.764119 0
36403 104.786515 67.134 1.978 114.1864 -0.598 -0.129405 -38.114178 1.350800 1.830777 0
103914 350.711925 -11.436 1.500 113.8337 -0.598 -0.191121 -56.083360 1.041147 2.151222 0
10627 177.290705 8.564 0.849 112.4887 -0.598 -0.200513 -58.005992 1.298855 3.171427 0
22532 233.773938 52.997 1.951 131.4790 -0.598 -0.157871 -55.071969 1.321966 2.124266 0
14368 214.192401 29.714 1.157 123.0298 -0.598 -0.219672 -70.759983 1.095202 2.762378 0
19709 218.641656 53.205 1.587 113.6100 -0.598 -0.127523 -37.332494 1.194241 2.072803 0
79931 33.219267 -42.130 1.270 105.1983 -0.598 -0.033870 -9.041152 1.509267 2.215843 0
26932 205.222752 70.709 1.303 109.6139 -0.598 -0.215263 -60.368285 1.031918 2.269009 0
50774 277.054632 56.132 1.370 115.4540 -0.598 -0.173760 -51.861053 1.056669 2.312107 0
88532 332.992050 -25.671 1.182 144.1257 -0.598 -0.154920 -60.339025 1.117360 3.188051 0
68350 51.526159 -55.114 1.271 80.3035 -0.598 -0.283746 -54.778548 1.062252 1.690229 0
28003 191.192514 69.416 0.976 81.2381 -0.598 -0.237570 -46.505327 1.164476 2.060903 0
43114 264.012967 70.703 1.854 106.1266 -0.598 -0.134213 -36.206355 1.195793 1.765340 0
1494 161.326379 1.531 1.535 116.0633 -0.598 -0.038148 -11.457927 1.102335 2.162002 0
35588 252.473148 66.182 1.947 145.1532 -0.598 -0.019906 -7.819479 1.023091 2.348362 0
11384 152.912807 6.832 0.977 72.9509 -0.598 -0.165763 -28.518299 1.078140 1.849613 0
66930 26.398192 -68.668 1.016 142.0372 -0.598 -0.172818 -66.141040 1.024583 3.499317 0
54829 82.309015 -38.026 1.597 99.6498 -0.598 -0.150052 -37.533110 1.181681 1.811318 0
103773 27.779342 20.318 2.046 127.7313 -0.598 -0.200731 -67.634806 1.216153 2.009961 0
72576 37.407137 -62.342 1.831 157.8606 -0.598 0.006955 3.021327 1.053873 2.644689 0
68297 51.581772 -50.904 1.022 110.3078 -0.598 -0.184575 -52.155479 1.108945 2.705087 0
4104 179.826639 15.729 1.225 124.3930 -0.598 -0.188601 -61.560156 1.052923 2.685448 0
2300 212.562537 -2.510 1.655 121.2325 -0.598 -0.122016 -38.615356 1.023323 2.155866 0
70362 54.221415 -28.546 0.979 135.9447 -0.598 -0.101298 -36.782102 1.144404 3.441498 0
27031 157.410266 69.868 1.292 108.7309 -0.598 -0.201411 -55.937945 1.119318 2.263683 0
67993 59.520923 -60.179 1.890 119.8265 -0.598 -0.201550 -62.899526 1.033675 1.971414 0
37826 260.156097 34.289 0.862 87.3902 -0.598 -0.073726 -15.753496 1.045655 2.433874 0
67050 68.173282 -40.193 1.241 115.2038 -0.598 -0.233179 -69.414373 1.090879 2.464985 0
80950 34.695955 31.575 1.099 109.8460 -0.598 -0.184817 -51.961788 1.449623 2.557058 0
12266 196.665369 -5.352 0.844 99.7275 -0.598 -0.092334 -23.117486 1.184451 2.822456 0
29168 120.588125 69.652 2.018 119.0325 -0.598 -0.075504 -23.375919 1.075602 1.887357 0
103845 341.586880 -22.220 1.738 92.0900 -0.598 -0.288828 -65.719484 1.207506 1.590235 0
11356 146.964811 18.258 1.135 111.0614 -0.598 -0.184355 -52.520730 1.280465 2.527629 0
68768 48.563052 -60.650 1.557 110.1704 -0.598 -0.255393 -72.058748 1.182824 2.033564 0
4530 188.684937 7.403 1.137 118.0529 -0.598 -0.074773 -22.921238 1.308534 2.682938 0
592 190.873314 17.244 1.872 102.7415 -0.598 -0.137035 -35.557001 1.139450 1.699363 0
8919 146.265773 17.848 1.281 143.1550 -0.598 -0.192855 -74.507165 1.184005 2.998106 0
29468 253.033199 25.302 1.273 163.9227 -0.598 -0.155235 -70.559621 1.331348 3.447691 0
8651 226.453433 -7.546 1.599 133.3971 -0.598 -0.106794 -37.907365 1.519542 2.422356 0
5139 168.910674 -31.398 1.387 123.5002 -0.598 -0.100887 -32.646574 1.194349 2.453608 0
65701 72.844008 -2.911 1.164 128.0116 -0.598 -0.121898 -41.180800 1.128500 2.862663 1
22582 221.235791 53.412 1.378 95.6625 -0.598 -0.168915 -40.230685 1.208273 1.909227 0
91462 347.987523 -46.302 1.625 75.8484 -0.598 -0.139284 -25.109427 1.273941 1.363747 0
26078 226.995217 68.675 1.801 134.2656 -0.598 -0.117445 -42.013839 1.254015 2.271161 0
1445 156.249008 22.026 1.903 177.0101 -0.597 -0.069567 -34.673714 1.269277 2.900969 0
8171 159.526643 4.018 1.005 110.6080 -0.597 -0.081788 -23.186435 1.005501 2.746814 0
86270 47.144688 -3.734 1.435 158.6368 -0.597 -0.083205 -36.360790 1.196201 3.083294 0
105278 12.650449 -11.240 1.719 136.3192 -0.597 -0.192687 -70.197355 1.209881 2.370079 0
12006 133.327549 -9.916 1.398 108.4802 -0.597 -0.073202 -20.274335 1.259832 2.144006 0
4725 221.258901 4.621 1.726 110.0577 -0.597 -0.132587 -37.363342 1.003052 1.908608 0
67828 58.791002 -55.769 1.532 105.4141 -0.597 -0.166371 -44.520091 1.295472 1.965497 0
36211 111.172795 72.863 1.523 103.1971 -0.597 -0.202067 -52.710479 1.092259 1.931892 0
89127 21.653373 -50.448 1.984 133.5813 -0.597 -0.115338 -41.007973 1.228369 2.138366 1
71515 357.575966 -69.263 1.756 130.5452 -0.597 -0.104748 -36.229363 1.051230 2.240953 0
834 153.039677 -11.633 2.045 171.9555 -0.597 -0.141417 -68.076976 1.268189 2.706993 0
914 188.909789 -27.449 2.009 177.2630 -0.597 -0.105387 -52.617518 1.106865 2.817562 1
32689 107.003403 59.388 1.991 115.6333 -0.597 -0.245957 -73.545873 1.076617 1.847220 1
30945 248.919990 41.256 0.871 89.9667 -0.597 -0.083721 -18.523903 1.017053 2.485932 0
6809 131.820614 16.008 1.899 112.8073 -0.597 -0.117603 -34.136735 1.090414 1.850543 0
19083 229.733032 23.048 1.086 84.7017 -0.597 -0.313930 -64.610526 1.099123 1.988039 0
65504 64.399230 -38.948 0.843 104.4753 -0.597 -0.156656 -41.472954 1.105446 2.959603 0
34796 144.819632 76.267 0.875 91.5749 -0.597 -0.181501 -41.021363 1.130966 2.520687 0
16052 137.484478 -12.926 1.039 89.1680 -0.597 -0.102635 -22.467017 1.105911 2.161091 0
6231 155.051917 45.310 1.997 166.9840 -0.597 -0.113682 -52.832499 1.200458 2.663658 0
2246 161.131480 -19.986 1.596 152.2927 -0.597 -0.200377 -83.380271 1.125618 2.768364 0
52044 84.431496 -38.652 1.244 111.2029 -0.597 -0.099759 -28.463732 1.193737 2.375930 0
85939 352.879556 -33.518 1.007 74.3025 -0.597 -0.264185 -46.463497 1.154789 1.841711 0
43302 269.361256 45.730 1.170 114.8301 -0.597 -0.253605 -75.201173 1.101068 2.558871 0
78095 16.840950 -54.270 1.423 90.8009 -0.597 -0.212635 -47.571148 1.135941 1.774804 0
28224 231.588712 65.717 1.460 84.8894 -0.597 -0.268365 -55.379504 1.105964 1.631970 0
102398 359.572300 -39.679 2.020 123.8406 -0.597 -0.148540 -48.225843 1.329380 1.962573 1
87436 314.489811 -6.696 1.386 109.3915 -0.597 -0.026059 -7.290131 1.448308 2.175048 0
3903 222.580812 8.729 1.906 115.9754 -0.597 -0.264134 -79.261769 1.261815 1.899000 0
104567 347.950843 -28.836 2.056 127.4832 -0.597 -0.240957 -80.999463 1.109548 2.000901 0
103604 349.939249 -27.512 1.781 101.5988 -0.597 -0.288689 -73.908786 1.057009 1.729923 0
64564 53.564027 -64.146 1.195 107.4756 -0.597 -0.180773 -49.511565 1.134694 2.359909 0
14687 234.437401 7.546 1.484 141.0247 -0.597 -0.093431 -35.452251 1.046317 2.683221 0
78993 318.322593 -43.105 1.510 120.7589 -0.597 -0.099580 -31.367037 1.227941 2.272454 0
95209 356.358002 15.679 1.139 90.7017 -0.597 -0.237356 -53.032175 1.019206 2.058751 0
16725 215.141611 -1.786 0.860 89.0018 -0.597 -0.175887 -38.416035 1.335870 2.484155 0
95234 16.154407 33.491 1.420 109.8566 -0.597 -0.131107 -36.865126 1.080501 2.150137 0
14417 151.158391 12.497 0.860 87.3074 -0.597 -0.218940 -46.729034 1.074963 2.435547 0
42921 94.229144 -70.356 1.643 93.9544 -0.597 -0.405482 -94.508931 1.024241 1.677932 0
27224 112.003390 48.370 1.677 139.1718 -0.597 -0.053506 -19.983155 1.358124 2.455546 1
2746 210.123494 13.972 1.671 109.1290 -0.597 -0.197769 -55.167794 1.010006 1.929586 0
73775 312.925504 -6.448 0.892 101.9313 -0.597 -0.089601 -23.029444 1.717511 2.765442 1
83378 43.687267 -19.023 1.246 99.2224 -0.597 -0.207695 -51.684233 1.143563 2.116981 0
76305 31.487444 -54.851 1.544 126.5755 -0.597 -0.193986 -64.653301 1.037457 2.349251 0
30584 244.581179 53.868 1.017 107.2854 -0.597 -0.197463 -53.967733 1.159489 2.640743 0
43351 91.566424 -61.007 1.801 126.7377 -0.597 -0.180988 -60.413920 1.132831 2.143932 0
12069 171.288041 14.354 0.864 84.5844 -0.597 -0.275239 -56.553292 1.283861 2.352833 0
24501 208.194418 60.237 1.039 99.1803 -0.597 -0.289538 -72.013832 1.024117 2.403772 0
299 190.817794 -6.427 1.927 121.5138 -0.597 -0.173086 -54.930399 1.041113 1.976991 0
3632 165.378835 3.781 1.237 96.0895 -0.596 -0.173960 -41.654312 1.177625 2.060012 0
55660 276.908439 35.117 1.667 143.1260 -0.596 -0.225021 -86.913245 1.023729 2.534056 0
86010 27.480128 28.933 1.152 105.9048 -0.596 -0.177356 -47.724741 1.240490 2.384895 0
101571 39.722913 -7.555 1.941 106.5396 -0.596 -0.115886 -31.408354 1.170875 1.726563 1
73462 310.282013 -42.994 1.435 135.2889 -0.596 -0.154675 -55.838685 1.136336 2.629456 0
39944 265.955341 27.325 1.495 169.5860 -0.596 -0.090387 -42.793190 1.203118 3.211464 1
566 163.071571 -22.002 2.097 136.5197 -0.596 -0.199356 -72.755258 1.132477 2.120064 1
22176 135.422446 46.956 1.245 118.3521 -0.596 -0.229903 -70.689627 1.118432 2.526316 0
74572 20.541325 -42.635 0.873 101.6885 -0.596 -0.101101 -25.910815 1.093995 2.805315 0
92520 40.423313 -6.982 1.457 130.8406 -0.596 -0.169167 -58.668559 1.242277 2.518142 0
18380 156.017053 59.019 1.618 117.8571 -0.596 -0.103321 -31.609292 1.098451 2.124595 0
2208 183.016490 12.973 1.336 83.0250 -0.596 -0.263836 -53.013230 1.014246 1.690633 0
19425 241.301795 24.925 1.831 124.6258 -0.596 -0.013679 -4.474877 1.184346 2.088034 0
73186 326.126689 -61.668 1.943 121.5519 -0.596 -0.236735 -75.158151 1.139034 1.968412 0
20138 125.115945 41.545 1.811 127.6290 -0.596 -0.132812 -44.707066 1.059543 2.151768 0
47690 89.146814 -35.354 1.895 92.3244 -0.596 -0.263161 -60.062279 1.001009 1.516752 0
92399 358.125237 14.893 0.984 68.3390 -0.596 -0.217253 -34.559530 1.177122 1.723845 0
23672 154.140417 67.791 1.661 136.1794 -0.596 -0.104205 -37.916131 1.000989 2.416068 0
87780 327.098189 10.116 1.129 124.5274 -0.596 -0.108026 -35.305678 1.257526 2.844120 1
102554 357.882874 32.020 1.774 164.0163 -0.596 -0.133139 -60.557555 1.383236 2.798498 1
78947 47.449285 -13.435 1.143 97.1648 -0.596 -0.365269 -88.638693 1.052195 2.200002 0
15961 122.578932 19.767 1.737 161.7237 -0.596 -0.179749 -80.388754 1.053181 2.794418 0
47678 88.872211 -21.853 1.614 135.5888 -0.596 -0.223451 -80.881707 1.108248 2.448159 0
72164 357.391477 -56.827 0.984 91.4975 -0.596 -0.127701 -28.832594 1.270682 2.306968 0
44480 269.592786 67.448 1.769 116.7293 -0.596 -0.016864 -5.100204 1.178360 1.995014 0
70213 34.479491 -54.077 0.940 91.1417 -0.596 -0.223861 -50.308157 1.100064 2.377041 0
81408 44.944296 -40.768 1.708 100.2761 -0.596 -0.206217 -51.970926 1.013950 1.749985 0
10623 159.303946 24.772 1.030 108.1274 -0.596 -0.232641 -64.181305 1.046817 2.637533 0
4936 223.176806 -8.336 1.863 146.8869 -0.596 -0.136349 -54.329188 1.076003 2.436064 0
9332 193.933813 49.785 1.824 125.5411 -0.596 -0.125756 -41.502126 1.004039 2.107523 0
8901 191.190525 -3.790 0.922 115.5845 -0.596 -0.132779 -39.683546 1.015009 3.058416 0
52874 85.174083 -28.206 1.541 96.2727 -0.596 -0.321360 -77.125042 1.230552 1.788788 0
59706 62.819951 -63.441 1.148 130.3891 -0.596 -0.120749 -41.703671 1.169233 2.942894 0
70541 67.014164 -28.745 1.710 124.8966 -0.596 -0.116250 -38.128996 1.024229 2.177951 0
2571 201.392373 -29.123 1.728 100.9448 -0.596 -0.288503 -73.290982 1.156481 1.749384 0
27197 161.251082 68.161 1.056 131.1720 -0.596 -0.173593 -60.386811 1.156625 3.141196 1
44667 269.152756 42.014 0.878 79.4217 -0.596 -0.236111 -44.982491 1.027184 2.181560 0
4790 135.554765 -1.588 1.852 93.4599 -0.596 -0.053666 -12.429504 1.109127 1.555619 0
80475 319.714253 -18.528 1.017 141.0467 -0.596 -0.160001 -60.723811 1.261226 3.472246 0
96814 337.495104 -13.014 1.292 97.0586 -0.596 -0.229632 -55.651023 1.039706 2.021230 0
38890 242.096108 76.195 1.090 138.5466 -0.596 -0.169985 -63.143092 1.024580 3.243841 0
97687 352.376379 22.406 1.290 108.9464 -0.596 -0.180803 -50.334012 1.299293 2.271079 0
5364 190.216379 -9.021 1.111 158.8411 -0.596 -0.085743 -37.527982 1.106290 3.670198 0
105029 353.064546 -16.300 1.787 153.1284 -0.596 -0.155974 -65.330876 1.127741 2.601818 0
43886 265.604000 63.579 1.462 106.2120 -0.596 -0.176169 -47.570580 1.275799 2.040288 0
8543 160.209327 -37.294 1.404 91.8952 -0.596 -0.003959 -0.898515 1.415631 1.811654 0
24005 240.083570 40.098 1.404 75.9896 -0.596 -0.296461 -53.563991 1.021797 1.497638 0
67940 302.952478 -60.630 1.502 108.1755 -0.596 -0.081325 -22.448138 1.001560 2.042515 0
49653 86.052274 -25.525 1.200 112.5004 -0.596 -0.066650 -19.283565 1.031731 2.463428 0
659 172.507587 21.423 1.966 143.7813 -0.596 -0.172931 -67.160749 1.094246 2.313162 0
100595 346.061981 -12.976 1.326 103.0207 -0.596 -0.028776 -7.491038 1.110661 2.108191 0
69035 66.314958 -41.515 1.887 117.2926 -0.595 -0.147649 -44.911211 1.158465 1.931579 0
2943 183.417608 0.321 1.208 98.2507 -0.595 -0.061564 -15.140025 1.093306 2.141638 0
22910 204.335248 60.003 1.266 121.5678 -0.595 -0.195099 -61.949429 1.170489 2.566021 0
22845 208.234453 57.273 1.157 81.8490 -0.595 -0.215659 -42.597513 1.109189 1.837705 0
11616 169.267445 20.327 0.897 81.0308 -0.595 -0.050155 -9.788027 1.338538 2.190222 0
24742 239.521034 51.051 1.862 110.5640 -0.595 -0.234185 -66.358431 1.157466 1.834384 0
23251 224.180839 60.359 1.824 123.1779 -0.595 -0.099457 -32.082940 1.393164 2.068200 0
88891 0.545201 -35.115 1.119 134.1195 -0.595 -0.163137 -58.283165 1.137938 3.083682 0
93576 26.514923 -34.358 1.605 85.6490 -0.595 -0.168570 -35.159956 1.032752 1.551884 0
13053 201.856690 52.084 1.680 86.5637 -0.595 -0.337799 -71.361117 1.154902 1.525534 0
103448 24.945391 -27.522 2.012 135.3042 -0.595 -0.031382 -11.330762 1.365672 2.149236 1
29173 109.028671 34.483 1.147 119.9489 -0.595 -0.185940 -58.098888 1.235846 2.710389 0
91043 342.906292 18.093 1.088 92.6952 -0.595 -0.171121 -39.243925 1.064938 2.173878 0
95886 47.879553 -0.448 1.930 151.9457 -0.595 -0.121126 -50.264590 1.314712 2.470040 0
10572 155.341976 39.923 1.442 88.0455 -0.595 -0.147351 -31.768954 1.101270 1.705939 0
33270 230.292621 73.604 1.055 91.6222 -0.595 -0.209612 -47.404287 1.153431 2.196391 0
104370 340.842743 -19.452 1.862 144.7532 -0.595 -0.127104 -49.763585 1.115752 2.401323 0
9774 176.828955 23.153 0.987 103.1825 -0.595 -0.194201 -50.650024 1.060346 2.595755 0
58119 282.495210 50.776 1.968 107.9386 -0.595 -0.136060 -37.457905 1.062593 1.735725 1
3262 153.133204 -15.501 1.551 131.8757 -0.595 -0.052254 -18.294283 1.118154 2.439941 0
1778 208.815619 -17.098 1.823 149.2245 -0.595 -0.186380 -75.684399 1.125509 2.505853 0
3675 134.682747 2.977 2.026 121.3733 -0.595 -0.209899 -66.520883 1.190897 1.920724 0
3358 179.420852 23.266 1.318 126.4722 -0.595 -0.171016 -56.941689 1.118553 2.598109 0
13033 158.628338 34.271 1.052 110.8474 -0.595 -0.134392 -38.198386 1.073314 2.662736 0
68875 64.803333 -4.193 0.948 96.1512 -0.595 -0.144180 -34.550253 1.286449 2.492842 0
50696 82.667670 -64.565 1.189 76.7798 -0.595 -0.251924 -46.085627 1.225451 1.691580 0
66945 73.845540 -5.624 1.400 73.1768 -0.595 -0.348037 -60.099901 1.194865 1.445505 0
79237 25.227855 36.135 1.001 122.2062 -0.595 -0.092855 -29.669912 1.249789 3.043646 0
75653 36.538666 36.303 1.034 73.8766 -0.595 -0.243257 -42.488804 1.180094 1.796476 0
89022 349.553261 -43.833 1.427 100.7799 -0.595 -0.232264 -58.888522 1.020454 1.966088 0
4390 143.689196 -2.694 1.600 108.6594 -0.595 -0.228179 -63.322314 1.255570 1.972378 0
49647 275.104211 65.537 1.309 113.7057 -0.595 -0.259403 -76.017456 1.101638 2.347252 0
20811 225.474245 15.166 0.866 127.8595 -0.595 -0.099082 -33.425316 1.243860 3.547943 1
51606 273.463859 36.033 1.387 101.0920 -0.595 -0.263166 -66.971586 1.209907 2.008589 0
74102 322.311493 -36.921 0.940 127.5598 -0.595 -0.130944 -44.049600 1.211437 3.328456 0
621 197.211471 -13.910 1.995 93.1909 -0.595 -0.076226 -17.593363 1.215412 1.487031 0
101212 325.516296 7.600 1.788 141.7433 -0.595 -0.189041 -72.170317 1.260483 2.407204 0
78788 44.482994 -44.249 1.665 107.6782 -0.595 -0.160435 -44.040473 1.050016 1.908224 0
104716 339.229959 1.771 1.739 115.7522 -0.595 -0.134290 -40.204812 1.229053 1.998191 0
105686 22.028411 -6.471 2.019 139.6484 -0.595 0.043225 16.209757 1.386218 2.213956 0
67629 58.120655 -59.994 1.533 121.6163 -0.595 -0.242047 -76.893643 1.142174 2.267041 0
52563 84.740850 -23.130 1.762 128.7263 -0.595 -0.234090 -79.612831 1.101615 2.205670 0
9447 219.710396 32.678 1.738 72.9773 -0.595 -0.233099 -40.120481 1.051120 1.260440 0
21204 216.519202 60.973 1.793 152.6605 -0.595 -0.027083 -11.302347 1.303861 2.588733 0
89140 314.897635 -6.315 1.477 114.4584 -0.595 -0.036104 -10.664277 1.333299 2.184114 0
103506 10.773503 -6.391 1.432 105.4432 -0.595 -0.019325 -5.172979 1.486519 2.052527 0
25519 197.427908 71.804 1.615 111.5314 -0.595 -0.097095 -27.801878 1.060770 2.012911 0
277 181.292434 3.330 1.858 128.8445 -0.595 -0.106031 -36.100504 1.197112 2.140051 0
3430 153.649489 -5.910 1.424 119.0783 -0.595 -0.142166 -44.034630 1.280348 2.326067 0
37392 262.025195 24.674 0.986 99.1730 -0.595 -0.099809 -24.822212 1.078821 2.497059 0
69661 31.614193 -63.162 1.344 112.4901 -0.595 -0.225206 -65.150529 1.055042 2.281994 0
17570 230.465419 33.522 1.456 131.4489 -0.595 -0.238659 -83.231254 1.058252 2.531718 0
36579 263.433012 39.888 1.714 124.5813 -0.595 -0.086970 -28.438829 1.088613 2.169512 0
916 175.571306 18.730 1.753 91.0879 -0.595 -0.136523 -30.659126 1.111197 1.565157 0
79099 39.839594 -3.781 0.950 89.0782 -0.595 -0.262447 -57.380786 1.015532 2.305430 0
69207 59.875639 -17.609 0.848 118.9869 -0.595 -0.173205 -53.599465 1.055961 3.356579 1
66405 24.497641 -73.950 1.346 110.2763 -0.595 -0.240662 -67.980892 1.175763 2.235121 1
100499 13.019226 35.491 1.826 110.9257 -0.595 -0.153039 -43.535218 1.314723 1.861328 0
21011 229.371351 1.642 0.915 114.2780 -0.595 -0.112833 -33.265357 1.243195 3.042906 0
74380 354.245723 -66.156 1.843 146.4340 -0.595 -0.163226 -64.797708 1.117550 2.443973 0
64094 302.050486 -70.525 1.774 111.0698 -0.595 -0.104553 -29.788679 1.262618 1.895457 1
102029 3.771036 -20.517 1.476 85.7512 -0.595 -0.367355 -76.731618 1.012426 1.637239 0
47955 87.704947 -39.243 1.957 184.2286 -0.595 -0.174212 -91.097308 1.034048 2.971584 0
77192 310.078632 -11.515 1.108 144.8907 -0.595 -0.133602 -52.367276 1.225872 3.353924 1
76980 307.161872 -30.182 1.420 137.1976 -0.595 -0.089660 -32.916666 1.112577 2.684411 0
78782 313.556694 -21.195 1.189 115.8698 -0.595 -0.028048 -8.407504 1.128706 2.552664 0
9402 196.837970 28.522 1.156 136.0370 -0.595 -0.172933 -62.844321 1.276069 3.055606 0
16790 132.929783 8.787 1.038 111.1612 -0.595 -0.210400 -60.005461 1.222208 2.696072 0
74975 5.784424 -51.638 1.038 73.4576 -0.595 -0.205854 -35.711075 1.019795 1.781228 0
2632 172.775668 17.197 1.348 96.7690 -0.594 -0.117009 -28.255545 1.037538 1.959166 0
13079 162.278870 31.145 1.035 116.1821 -0.594 -0.191462 -57.577144 1.081045 2.822795 0
91825 345.722371 -15.695 1.036 122.5228 -0.594 -0.029767 -9.541003 1.055434 2.976038 0
12555 147.545005 16.169 1.050 121.8321 -0.594 -0.196385 -62.520603 1.099813 2.929780 0
59284 79.303266 -29.638 1.238 117.9730 -0.594 -0.102970 -31.539091 1.271111 2.528642 0
87239 14.690354 -44.604 1.466 84.1398 -0.594 -0.089876 -18.350437 1.006800 1.613482 0
3689 149.004778 -24.815 1.770 121.7861 -0.594 0.019920 6.338811 1.201701 2.080961 0
44098 93.800210 -67.150 2.073 95.3503 -0.594 -0.220809 -52.384545 1.420837 1.489801 0
69626 59.137555 -8.976 0.852 112.5227 -0.594 -0.063123 -18.267233 1.397628 3.162538 1
2475 176.741988 -22.820 1.476 89.0884 -0.594 -0.087570 -19.148789 1.186396 1.700884 0
104595 2.173305 11.751 1.565 116.6274 -0.594 0.109769 33.161963 1.422880 2.146428 0
98119 347.502858 -42.067 1.895 130.1463 -0.594 -0.200083 -68.948953 1.092643 2.137705 0
29357 215.953377 73.761 1.567 70.7731 -0.594 -0.108941 -18.073108 1.093798 1.301390 0
87482 47.942993 -14.220 1.646 117.8079 -0.594 -0.092057 -28.149230 1.365800 2.101716 0
756 193.487838 -16.382 1.815 155.1539 -0.594 -0.170649 -72.613636 1.112752 2.612483 0
2883 161.839837 8.744 1.369 118.1463 -0.594 -0.122523 -37.594202 1.200142 2.367108 0
20276 117.590674 11.106 1.533 102.1012 -0.594 -0.092806 -23.900715 1.154504 1.903173 0
49325 87.466570 -26.416 1.897 167.2877 -0.594 -0.153121 -71.317000 1.047588 2.745902 0
1486 184.979918 34.168 1.990 147.4356 -0.594 -0.107317 -42.952725 1.330817 2.356047 1
1019 190.404684 -15.574 1.741 129.3775 -0.594 -0.140387 -48.035071 1.163535 2.231957 0
18075 235.362684 32.448 1.691 99.6459 -0.594 -0.235880 -58.998624 1.185086 1.749082 0
90245 335.121687 -49.350 2.025 143.7640 -0.594 -0.082186 -31.913603 1.251738 2.275574 0
36105 259.835265 53.166 1.797 116.1705 -0.594 -0.252510 -75.926419 1.059974 1.967133 1
101097 329.737892 7.026 1.547 131.2506 -0.594 -0.124595 -43.373139 1.133668 2.432413 0
