# 691293 non-edge tracers in default, 15288 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
91113 728534 0.433883 34 1 34 4763507.327356 1.145420
202 4813 0.433904 46 1 46 8685183.501065 1.189696
65374 538342 0.433927 56 1 56 6428179.627722 1.053295
102183 805176 0.433951 14 1 14 2110119.266770 1.147089
81251 661445 0.433957 84 1 84 10801868.815697 1.196348
758 23025 0.433966 82 1 82 13064568.496671 1.133562
21160 287199 0.433970 29 1 29 3066702.686214 1.086116
78874 645824 0.433989 48 1 48 5893140.576328 1.015363
78668 644375 0.434011 27 1 27 3478539.609801 1.061154
71136 572221 0.434015 22 1 22 2505602.499422 1.322529
40323 440580 0.434021 7 1 7 943526.232632 1.030080
58898 513297 0.434063 26 1 26 6078494.920185 1.356431
1169 37092 0.434110 35 1 35 4364654.046750 1.087473
11210 182379 0.434111 24 1 24 3194390.817096 1.094000
110645 890641 0.434127 121 1 121 22841690.193864 1.140189
23679 315263 0.434139 38 1 38 5022453.280422 1.066685
11480 185687 0.434149 14 1 14 1873231.344038 1.075727
1607 50875 0.434169 36 1 36 7665871.118123 1.083114
8102 147190 0.434173 20 1 20 2576479.300379 1.085700
105843 833942 0.434181 36 1 36 4851991.988994 1.007206
28506 370838 0.434187 26 1 26 3445798.100863 1.097491
1229 39064 0.434215 22 1 22 3074958.023938 1.203663
32712 399962 0.434225 25 1 25 3138101.631310 1.086748
100568 793431 0.434246 24 1 24 2929424.849254 1.151580
991 31221 0.434260 15 1 15 3486315.462221 1.030214
94163 749950 0.434272 13 1 13 1869079.786229 1.007781
22361 300102 0.434281 66 1 66 9452209.828241 1.369586
29598 379861 0.434284 26 1 26 5488815.020384 1.121446
111533 903491 0.434289 60 1 60 12025257.651943 1.182805
14242 215614 0.434294 47 1 47 6991673.828327 1.028135
84563 683090 0.434296 26 1 26 3711605.300928 1.458254
467 12696 0.434310 45 1 45 9036746.903689 1.308055
1802 56769 0.434317 45 1 45 6511516.221168 1.012891
37170 423801 0.434317 88 1 88 17349211.632741 1.372689
110185 884187 0.434318 57 1 57 7606537.797881 1.026393
24927 330411 0.434338 46 1 46 5531612.069878 1.167898
4577 105006 0.434362 57 1 57 7741827.733136 1.053683
96441 765439 0.434373 24 1 24 3152117.618094 1.044700
87779 705657 0.434393 70 1 70 8747250.399445 1.036439
81200 661104 0.434417 15 1 15 4578507.905005 1.097904
68001 550197 0.434453 26 1 26 3338243.233686 1.475191
14077 213903 0.434481 27 1 27 3052867.572889 1.025422
72746 590309 0.434499 51 1 51 5335173.254369 1.221609
88958 713848 0.434499 32 1 32 3914149.448884 1.131394
1346 43187 0.434502 29 1 29 5455467.755991 1.079779
17824 253143 0.434509 25 1 25 8983720.265595 1.211847
34524 409790 0.434511 52 1 52 11352713.818587 1.049426
21799 293988 0.434536 22 1 22 2641851.405285 1.177818
76580 628275 0.434540 6 1 6 1240133.794014 2.493592
41085 444187 0.434541 55 1 55 6862774.186535 1.148092
1187 37464 0.434564 23 1 23 2644086.728232 1.022508
25383 335744 0.434575 22 1 22 11038152.689327 1.017360
73987 603158 0.434596 15 1 15 2503012.254969 1.050694
70567 567042 0.434600 30 1 30 3397684.054191 1.281116
79261 648418 0.434603 40 1 40 5646526.439247 1.055904
69091 556686 0.434607 10 1 10 1355279.544903 1.130471
51348 483770 0.434621 46 1 46 6762583.940610 1.114079
23308 310931 0.434623 37 1 37 5198803.197414 1.092217
97479 772499 0.434625 17 1 17 2773534.109464 1.086344
77954 639268 0.434657 22 1 22 2850999.140878 1.098385
15652 230317 0.434678 9 1 9 1183518.865366 1.020930
19968 275326 0.434695 54 1 54 6396060.937773 1.220352
107472 849151 0.434727 44 1 44 6228235.962340 1.043479
19368 269270 0.434742 22 1 22 2480022.555681 1.104918
33695 405459 0.434743 21 1 21 2859196.462586 1.017029
39711 437550 0.434781 37 1 37 5596972.230310 1.137319
7482 140277 0.434782 25 1 25 3468695.657067 1.073018
25596 338543 0.434784 19 1 19 2496480.334173 1.083777
70512 566593 0.434805 37 1 37 6194310.244146 1.199413
109365 871882 0.434823 21 1 21 3059244.215525 1.180174
11114 181169 0.434824 19 1 19 2129368.639416 1.039040
72499 587639 0.434851 56 1 56 8279056.035936 1.023704
11100 181065 0.434870 19 1 19 4566889.344741 1.157065
67111 545870 0.434883 54 1 54 5736625.311196 1.050433
33399 403863 0.434926 25 1 25 2373726.977309 1.208176
25497 337162 0.434945 17 1 17 2388531.299362 1.068808
94552 752601 0.434952 41 1 41 9685760.123732 1.093503
50070 479201 0.435018 9 1 9 1409960.663250 1.102429
41790 447318 0.435096 20 1 20 2849323.501844 1.153612
13656 209530 0.435098 48 1 48 5878711.652022 1.148914
4720 107021 0.435100 15 1 15 2305628.119679 1.019356
83426 675353 0.435106 34 1 34 4011003.773923 1.120864
91595 731871 0.435112 25 1 25 3170933.576978 1.168483
81245 661363 0.435121 93 1 93 13261927.036660 1.300828
15696 230841 0.435152 6 1 6 955689.290265 1.085544
8659 153292 0.435160 33 1 33 3835187.945542 1.082605
35010 412375 0.435169 26 1 26 3105525.638651 1.155595
566 16154 0.435176 65 1 65 11981233.734359 1.187669
4875 109043 0.435177 29 1 29 3659791.880097 1.010470
109935 880586 0.435187 36 1 36 5969556.200405 1.003946
52711 488853 0.435200 22 1 22 2998293.272265 1.120068
217 5027 0.435228 88 1 88 16032990.346408 1.161910
65897 540538 0.435236 38 1 38 4170576.824339 1.169900
30373 385651 0.435241 25 1 25 3629957.997344 1.198338
94458 752080 0.435247 30 1 30 6063342.502040 1.368366
95960 762024 0.435252 78 1 78 10140501.597077 1.095143
88950 713784 0.435256 24 1 24 3121288.931312 1.258354
105808 833614 0.435259 31 1 31 5049628.664586 1.106647
78714 644732 0.435279 15 1 15 2042199.576245 1.188646
23087 308477 0.435281 30 1 30 6623838.639730 1.111669
39273 435148 0.435283 19 1 19 2133168.688426 1.020752
63210 529814 0.435286 14 1 14 1801402.397887 1.071832
24620 326363 0.435296 49 1 49 5914215.747107 1.030584
271 6480 0.435299 26 1 26 4840632.794445 1.031255
97985 775927 0.435330 19 1 19 3017999.947621 1.033511
84954 685863 0.435330 48 1 48 9015494.272158 1.133814
98688 780752 0.435358 24 1 24 3591863.657806 1.080848
107391 848259 0.435364 31 1 31 4339202.079514 1.170989
90910 726973 0.435366 28 1 28 3439590.387213 1.004946
90437 723745 0.435383 8 1 8 1271542.811587 1.202559
103585 815548 0.435402 40 1 40 5510965.193802 1.153520
2233 67753 0.435404 29 1 29 5084332.479928 1.090823
35584 415589 0.435416 14 1 14 1573222.337799 1.056298
469 12738 0.435463 16 1 16 3994261.034414 1.000466
91021 727853 0.435482 61 1 61 7723677.252076 1.300733
70849 569481 0.435483 82 1 82 11307932.280095 1.179991
11357 184277 0.435533 15 1 15 1545069.383775 1.243089
8389 150380 0.435542 19 1 19 2305629.826032 1.114883
35908 417291 0.435555 37 1 37 4909332.288471 1.109275
73935 602577 0.435592 25 1 25 2793918.207117 1.006822
26713 352508 0.435615 17 1 17 2319647.519170 1.049489
48263 472877 0.435638 29 1 29 3611391.166055 1.190640
65797 540050 0.435648 25 1 25 3584104.868920 1.046526
8332 149676 0.435690 32 1 32 4891226.172599 1.158410
98956 782521 0.435725 23 1 23 3520282.132897 1.142893
8758 154409 0.435766 40 1 40 5060510.080184 1.003574
16275 237014 0.435781 23 1 23 2760944.634117 1.096403
20775 283238 0.435813 63 1 63 12149864.108594 1.248720
37199 423951 0.435837 37 1 37 4510364.682187 1.073335
19582 271309 0.435846 36 1 36 5207817.862399 1.167360
11904 190636 0.435879 31 1 31 4603765.347954 1.125835
80506 656467 0.435882 25 1 25 3011309.335960 1.119762
74631 610363 0.435886 9 1 9 1505788.957992 1.038485
35078 412767 0.435896 18 1 18 2551588.723410 1.234058
42731 451461 0.435922 32 1 32 9019277.257634 1.095827
25197 333719 0.435935 17 1 17 1755479.308974 1.097314
77625 636833 0.435943 19 1 19 3380222.939903 1.116660
18040 255461 0.435951 35 1 35 4921264.817760 1.053636
3658 92068 0.435988 24 1 24 5295212.164217 1.281885
67576 548100 0.436001 27 1 27 6293123.462882 1.227374
24286 322311 0.436005 28 1 28 3367413.344969 1.038963
101766 802106 0.436021 47 1 47 8048411.660276 1.222383
24239 321907 0.436022 26 1 26 4945227.138482 1.196731
16887 243201 0.436030 43 1 43 5194491.242386 1.359793
75840 621693 0.436033 19 1 19 2472852.458716 1.056870
106797 842399 0.436043 40 1 40 5602166.370044 1.118688
72847 591534 0.436053 31 1 31 3973926.421009 1.061605
26982 355543 0.436057 36 1 36 4805347.112595 1.026285
54902 497130 0.436060 27 1 27 5316231.025334 1.007158
109107 868345 0.436078 17 1 17 2471586.344498 1.108338
1103 35204 0.436116 19 1 19 4788768.183012 1.223967
71645 577847 0.436138 40 1 40 6803060.349486 1.272716
4620 105698 0.436180 40 1 40 6625843.604969 1.191729
83447 675479 0.436187 31 1 31 3873376.134517 1.114614
21554 291392 0.436220 13 1 13 1810005.831703 1.004838
4599 105416 0.436234 51 1 51 7835086.771572 1.078445
5024 111040 0.436238 34 1 34 5799697.251725 1.159868
101300 798733 0.436254 26 1 26 2779076.345290 1.279588
18406 259420 0.436297 27 1 27 3950634.697170 1.013617
20507 280691 0.436326 15 1 15 1698883.150213 1.102447
3501 90143 0.436334 27 1 27 4796610.583214 1.534499
73509 598272 0.436353 102 1 102 11936907.792223 1.229470
111443 902320 0.436380 62 1 62 11289829.576931 1.363981
46398 466049 0.436395 27 1 27 4369083.740162 1.068363
13630 209252 0.436415 22 1 22 3646548.871401 1.072197
517 14583 0.436421 58 1 58 7764384.018661 1.013106
104034 818997 0.436472 29 1 29 3833114.726168 1.025795
107222 846558 0.436478 19 1 19 4388708.510555 1.084803
19754 273044 0.436495 11 1 11 1419350.896616 1.041196
34335 408886 0.436545 19 1 19 2390177.930388 1.012832
1908 59582 0.436552 36 1 36 4951439.971193 1.001451
91815 733269 0.436565 64 1 64 8526470.452760 1.193584
79737 651498 0.436570 23 1 23 3280423.448905 1.202411
7505 140557 0.436579 21 1 21 2679015.782222 1.095065
94469 752145 0.436627 33 1 33 3867144.531919 1.130834
22571 302330 0.436677 80 1 80 9440239.759177 1.036813
73969 603017 0.436685 58 1 58 7538602.750176 1.124344
15955 233672 0.436691 13 1 13 1916983.951433 1.044571
103056 811767 0.436704 46 1 46 5847722.568020 1.152601
102814 809875 0.436711 25 1 25 3958922.455609 1.108344
8848 155475 0.436712 82 1 82 9951156.092629 1.151855
19934 274983 0.436735 54 1 54 7861844.099155 1.047889
106977 844187 0.436740 24 1 24 3388049.982925 1.122312
107165 846031 0.436770 22 1 22 2847195.679161 1.055002
7780 143659 0.436770 35 1 35 4824152.833359 1.253045
75450 617974 0.436771 24 1 24 2799056.037189 1.074116
1445 46058 0.436780 10 1 10 1674460.114074 1.021163
77951 639263 0.436796 59 1 59 8464741.412352 1.111274
75805 621346 0.436800 14 1 14 1861336.354523 1.050212
94945 755302 0.436823 13 1 13 1614531.447132 1.029781
51035 482559 0.436852 19 1 19 2819655.135370 1.010234
35182 413421 0.436857 91 1 91 15286870.261024 1.095865
3140 84215 0.436859 71 1 71 9097264.433187 1.113521
2648 76013 0.436860 17 1 17 2358465.352547 1.124688
1043 33217 0.436918 28 1 28 5218143.006790 1.001600
807 24651 0.436919 21 1 21 3125290.330022 1.123026
2470 72771 0.436924 50 1 50 8665976.787253 1.343802
74944 613175 0.436937 28 1 28 3103616.229202 1.102727
99857 788549 0.436942 37 1 37 5354786.080288 1.294822
104462 822399 0.436948 16 1 16 4873271.922180 1.268017
105541 831268 0.436966 68 1 68 11169744.956776 1.011764
588 17054 0.436969 23 1 23 3291028.435253 1.067999
7674 142371 0.436990 45 1 45 6086572.797156 1.020745
25408 336026 0.436993 10 1 10 1865040.847743 1.021782
97709 773853 0.437013 23 1 23 2531330.895908 1.146599
111618 904649 0.437021 76 1 76 13327824.698411 1.163624
99883 788712 0.437022 38 1 38 6046548.571929 1.131256
2578 74631 0.437026 32 1 32 5191174.091387 1.105932
17527 250014 0.437057 41 1 41 5123762.894174 1.045829
86983 700009 0.437068 18 1 18 2420547.608108 1.037727
109673 876356 0.437069 48 1 48 11767978.806144 1.065305
39817 438083 0.437085 35 1 35 4155422.699840 1.169998
107888 853451 0.437100 11 1 11 1646056.155465 1.113892
51788 485396 0.437103 37 1 37 12854884.966112 1.066068
104479 822490 0.437111 40 1 40 5604469.947126 1.242643
74047 603838 0.437150 24 1 24 3575086.791229 1.448698
26976 355513 0.437168 32 1 32 4084334.311062 1.306039
89345 716442 0.437172 33 1 33 5329641.256663 1.043781
55962 501418 0.437191 41 1 41 6155093.124075 1.045445
87260 702070 0.437204 41 1 41 8465510.977733 1.088520
27129 356849 0.437215 23 1 23 3185080.952974 1.183916
109257 870525 0.437232 34 1 34 4771689.291884 1.027932
14475 218183 0.437236 17 1 17 1964992.204194 1.269590
30371 385633 0.437273 77 1 77 18876244.349227 1.093624
6257 126112 0.437282 48 1 48 7365498.317340 1.144657
115 1999 0.437302 64 1 64 11956049.664606 1.215505
87267 702124 0.437304 21 1 21 2481935.377837 1.225655
16959 243981 0.437308 15 1 15 1432011.014993 1.036831
107287 847180 0.437312 39 1 39 7834762.564427 1.019396
9028 157569 0.437339 72 1 72 12306548.302712 1.214056
10803 177435 0.437354 33 1 33 4659863.422160 1.109426
85672 690978 0.437358 10 1 10 1593001.533174 1.022846
3968 96673 0.437363 47 1 47 6857977.627143 1.218067
29056 375678 0.437371 22 1 22 4487185.577672 1.088738
12648 199266 0.437388 34 1 34 4646949.739668 1.157642
108945 866220 0.437393 52 1 52 7525559.384827 1.124700
1236 39303 0.437395 38 1 38 4800714.363129 1.197666
79131 647522 0.437414 33 1 33 8147059.362733 1.118056
18030 255372 0.437429 23 1 23 3232502.220167 1.027762
75787 621178 0.437450 127 1 127 21304811.818290 1.130331
12965 202407 0.437468 25 1 25 3452125.259251 1.060113
78448 642929 0.437474 45 1 45 5417011.669534 1.141407
23565 314031 0.437474 20 1 20 2109774.583384 1.065483
104891 825650 0.437500 36 1 36 5240264.172200 1.021434
67551 547985 0.437501 62 1 62 7701170.450800 1.109752
90220 722331 0.437519 6 1 6 839263.433060 1.047383
52399 487784 0.437520 111 1 111 20558333.398693 1.240927
22576 302396 0.437522 55 1 55 10113996.809796 1.054015
98222 777548 0.437527 44 1 44 4988991.690351 1.102489
106433 839126 0.437580 65 1 65 10485497.245485 1.047931
25924 342768 0.437594 31 1 31 4013075.286944 1.306066
1431 45830 0.437594 20 1 20 3662969.110118 1.056446
27543 361498 0.437600 32 1 32 5393114.190240 1.115747
25987 343424 0.437614 34 1 34 3540227.697728 1.282596
11394 184738 0.437619 32 1 32 4398045.676331 1.148873
74063 604021 0.437625 33 1 33 6772857.894400 1.034491
105234 828660 0.437640 76 1 76 16045236.844722 1.197450
2999 82042 0.437657 21 1 21 3168636.825309 1.090665
106997 844379 0.437657 19 1 19 2875330.033934 1.039245
105799 833475 0.437681 27 1 27 3681409.671255 1.043224
3681 92345 0.437702 34 1 34 4425420.703843 1.055848
71686 578263 0.437704 30 1 30 5016458.860946 1.444741
105548 831297 0.437721 24 1 24 3272898.430434 1.046526
59357 515176 0.437723 12 1 12 2268330.647176 1.024233
35316 414119 0.437723 16 1 16 2075505.888157 1.082526
5010 110851 0.437746 18 1 18 2597318.994389 1.200703
97651 773464 0.437769 34 1 34 6464221.224126 1.126997
26970 355483 0.437787 26 1 26 2857341.656446 1.078457
26602 351147 0.437833 21 1 21 3162881.295308 1.082365
6212 125559 0.437838 66 1 66 11891522.204630 1.075302
2078 63810 0.437867 45 1 45 6706557.533247 1.254693
71750 578895 0.437876 22 1 22 3563917.001907 1.056761
71208 573092 0.437886 15 1 15 1976661.955060 1.080677
110186 884225 0.437897 11 1 11 2422805.113649 1.154815
83528 675950 0.437908 31 1 31 3931407.507118 1.060918
96875 768361 0.437910 63 1 63 9697245.588432 1.076599
6368 127296 0.437928 7 1 7 1091613.306442 1.048355
77537 636117 0.437949 10 1 10 2972784.995367 1.458639
83217 673949 0.437952 34 1 34 4328117.607861 1.346681
109328 871466 0.437961 25 1 25 5485999.537283 1.584583
14062 213788 0.437962 15 1 15 1748711.911410 1.119525
44109 457084 0.437973 35 1 35 4550977.599335 1.087547
721 21522 0.437973 22 1 22 3072490.636929 1.026869
100403 792186 0.438005 60 1 60 7460409.105862 1.160559
21406 290075 0.438021 49 1 49 6517597.664667 1.089949
76795 630205 0.438032 16 1 16 2238875.574876 1.020927
11848 190040 0.438037 65 1 65 10033786.255770 1.344312
350 9014 0.438075 30 1 30 4931421.033166 1.034753
3468 89525 0.438109 48 1 48 6687828.598386 1.097580
70830 569357 0.438125 16 1 16 3040878.733938 1.259535
34568 410069 0.438133 61 1 61 8493254.577578 1.121253
3590 91227 0.438179 24 1 24 3303500.172215 1.276478
26633 351508 0.438188 61 1 61 10774934.027361 1.272148
28088 366840 0.438193 11 1 11 1219213.048218 1.034751
101640 801081 0.438224 96 1 96 13657292.530928 1.140488
1182 37408 0.438224 25 1 25 3154310.282207 1.048097
10032 168693 0.438292 26 1 26 3201117.262178 1.138634
2819 78964 0.438309 30 1 30 4054580.626918 1.048641
14970 223584 0.438312 45 1 45 6193260.836808 1.084725
31800 394887 0.438329 45 1 45 7163850.004917 1.125822
107525 849700 0.438362 34 1 34 6835948.604817 1.310811
25075 332396 0.438365 32 1 32 4139993.852445 1.193278
107904 853642 0.438369 12 1 12 1844813.734602 1.019473
110311 885822 0.438372 32 1 32 4367653.816017 1.284185
76867 630792 0.438382 33 1 33 4492500.868497 1.037392
108715 863475 0.438387 33 1 33 6864917.366399 1.113867
111534 903515 0.438402 73 1 73 14584850.879127 1.211389
83624 676737 0.438404 45 1 45 4708407.469887 1.118321
67291 546756 0.438411 43 1 43 4832326.266120 1.075934
70859 569587 0.438414 13 1 13 4159934.298216 1.351045
10162 170246 0.438418 9 1 9 1302468.760513 1.036361
24230 321749 0.438440 41 1 41 6346675.657823 1.185062
12744 200215 0.438445 17 1 17 2233701.911384 1.335099
78770 645206 0.438448 25 1 25 3554131.065188 1.051447
1672 53142 0.438457 27 1 27 3325135.026907 1.125416
34403 409209 0.438474 38 1 38 4142898.065923 1.145459
97513 772646 0.438552 20 1 20 2593387.556167 1.138854
425 11398 0.438553 45 1 45 7837641.182604 1.096220
360 9395 0.438588 39 1 39 7197615.325892 1.261376
29509 379180 0.438600 76 1 76 10407209.751735 1.168861
1833 57705 0.438631 33 1 33 4318980.085433 1.058927
736 21880 0.438648 24 1 24 5696705.173526 1.035066
104383 821799 0.438651 18 1 18 3204582.865922 1.007993
77422 635174 0.438694 19 1 19 2590264.929455 1.035507
3276 86218 0.438696 18 1 18 2439273.130261 1.106295
101817 802574 0.438699 64 1 64 8514217.129032 1.149743
7401 139153 0.438716 34 1 34 5829742.722300 1.031317
95766 760628 0.438720 27 1 27 3475190.038087 1.027663
59240 514694 0.438749 73 1 73 10130698.596824 1.245421
8090 147041 0.438753 19 1 19 2679070.385531 1.054277
77430 635251 0.438765 13 1 13 1371501.505356 1.278398
100755 794869 0.438769 42 1 42 6036941.802316 1.055010
107256 846861 0.438771 20 1 20 3128931.688167 1.069305
103733 816634 0.438772 12 1 12 1935659.989338 1.090098
9116 158443 0.438773 19 1 19 2829063.967989 1.014817
82887 671819 0.438795 15 1 15 1967563.678759 1.321398
8622 152896 0.438796 15 1 15 1853470.065374 1.050742
57141 506208 0.438832 34 1 34 4809039.661342 1.066328
108919 865957 0.438843 30 1 30 4524095.707954 1.197470
101451 799751 0.438850 15 1 15 2208483.714563 1.146964
13621 209179 0.438851 12 1 12 2401455.219974 1.094930
5826 120863 0.438855 37 1 37 5291855.767090 1.122256
14311 216347 0.438856 85 1 85 10221942.431901 1.185838
17533 250049 0.438860 30 1 30 4039131.303282 1.203910
5012 110861 0.438865 19 1 19 2570960.953500 1.228796
107373 848071 0.438909 26 1 26 4271241.436508 1.032082
20656 282189 0.438930 37 1 37 4087574.676158 1.195466
107244 846767 0.438954 53 1 53 8149287.860266 1.130414
24251 322029 0.438957 36 1 36 5412747.492400 1.053733
83511 675793 0.438983 19 1 19 4511187.144523 1.173223
79550 650302 0.438986 20 1 20 2501947.490450 1.051314
86423 696044 0.439016 16 1 16 1951337.964329 1.063200
16287 237136 0.439030 23 1 23 2650147.695490 1.102705
26658 351826 0.439034 33 1 33 4660609.098593 1.095159
5872 121503 0.439044 31 1 31 4989198.159112 1.241495
72733 590124 0.439057 27 1 27 4353288.026787 1.057428
95019 755760 0.439068 10 1 10 1686978.434483 1.012591
110713 891560 0.439097 64 1 64 10968922.519395 1.172976
6822 132632 0.439100 43 1 43 4897814.403056 1.084369
4793 108035 0.439136 91 1 91 11834826.906737 1.045752
59375 515224 0.439150 24 1 24 2669690.560920 1.291954
1296 41113 0.439158 19 1 19 2336323.710897 1.086757
16719 241448 0.439174 28 1 28 3472785.786154 1.381105
8507 151732 0.439214 26 1 26 3514855.929101 1.033576
5679 119018 0.439214 48 1 48 6568126.201392 1.149768
2355 70286 0.439218 31 1 31 4601693.834933 1.047910
97289 771067 0.439227 29 1 29 3718010.951572 1.161215
897 27564 0.439257 54 1 54 8854738.718840 1.118346
77359 634756 0.439265 62 1 62 9419057.088134 1.084886
104723 824292 0.439319 11 1 11 1341664.380531 1.177025
764 23159 0.439320 18 1 18 2935467.046624 1.051888
35252 413746 0.439325 32 1 32 3966278.545093 1.046003
73973 603036 0.439345 13 1 13 1831669.694402 1.569331
17993 254939 0.439345 22 1 22 3063745.575781 1.123142
107227 846600 0.439355 6 1 6 671450.914007 1.036900
7815 143998 0.439398 40 1 40 4489891.854156 1.114080
14312 216348 0.439408 34 1 34 4575699.247318 1.148449
90361 723238 0.439413 19 1 19 4186831.546777 1.042007
27443 360319 0.439414 23 1 23 3166283.763977 1.094016
69859 561603 0.439424 20 1 20 2339103.360577 1.116178
30243 384768 0.439447 29 1 29 3547831.208455 1.009549
21307 288880 0.439507 43 1 43 5376968.674419 1.093965
6576 129658 0.439547 71 1 71 9157220.572418 1.104970
90052 721150 0.439563 40 1 40 5644963.419537 1.173642
13478 207669 0.439566 30 1 30 4376025.185772 1.282755
111430 902153 0.439588 14 1 14 2981678.509261 1.186771
6482 128746 0.439609 13 1 13 1655294.523379 1.072867
3039 82595 0.439632 31 1 31 5297519.154007 1.098955
78314 641907 0.439640 33 1 33 4409374.156519 1.057475
66697 544110 0.439659 56 1 56 7484970.356626 1.041062
91185 729076 0.439665 49 1 49 5367384.087401 1.265086
81440 662825 0.439676 25 1 25 3574185.836637 1.051179
5225 113571 0.439689 23 1 23 3183149.360931 1.141684
16716 241414 0.439695 21 1 21 2711851.140597 1.126671
41086 444188 0.439711 10 1 10 1442503.552653 1.259866
17751 252508 0.439718 37 1 37 3953965.498997 1.327834
101224 798226 0.439737 65 1 65 10013594.976050 1.202795
95447 758544 0.439746 34 1 34 7508506.089000 1.124596
72299 585155 0.439774 30 1 30 3684916.227481 1.093486
81603 663885 0.439798 5 1 5 1461581.778054 1.224753
53698 492563 0.439816 20 1 20 6417589.998555 1.892140
107907 853666 0.439829 13 1 13 2124150.610735 1.032342
7615 141815 0.439839 25 1 25 2792394.433536 1.052153
48813 474823 0.439846 106 1 106 13365241.615651 1.170598
109567 874630 0.439847 32 1 32 3865259.011418 1.279481
29572 379715 0.439859 36 1 36 4705313.851182 1.044118
11025 180107 0.439876 12 1 12 1637833.579726 1.013828
75592 619476 0.439877 19 1 19 3486538.994516 1.053057
2273 68807 0.439883 59 1 59 8364460.729696 1.114080
76159 624422 0.439884 27 1 27 9661536.730940 1.271694
105607 831779 0.439901 25 1 25 3738205.643999 1.029754
84635 683588 0.439913 23 1 23 2837559.901541 1.089924
9446 162162 0.439927 88 1 88 13728032.823613 1.197301
11113 181166 0.439930 19 1 19 2385350.656634 1.030620
63378 530460 0.439965 32 1 32 3286813.742368 1.154656
102074 804498 0.439966 28 1 28 4360859.116800 1.197224
23717 315701 0.439966 93 1 93 15982902.048859 1.240692
83322 674599 0.439971 15 1 15 1842213.252029 1.019016
37472 425424 0.439986 13 1 13 4455290.420018 1.119712
549 15555 0.440009 33 1 33 6058528.879113 1.257275
31069 390523 0.440009 65 1 65 11171306.270132 1.169132
62887 528503 0.440057 32 1 32 4343072.089013 1.108467
12903 201752 0.440064 16 1 16 2121611.556883 1.132086
66416 542864 0.440087 51 1 51 6288188.688865 1.085416
13275 205583 0.440100 24 1 24 2924435.471927 1.127309
66925 545091 0.440101 19 1 19 4804533.182026 1.065232
99902 788874 0.440111 7 1 7 934875.362192 1.003308
51782 485379 0.440138 23 1 23 3671292.701978 1.075519
12932 202067 0.440144 24 1 24 2851601.483626 1.163364
37844 427445 0.440152 32 1 32 4912930.987780 1.050994
107853 853200 0.440176 39 1 39 5170933.327418 1.235206
8689 153704 0.440186 61 1 61 7421279.009814 1.189448
41870 447671 0.440209 51 1 51 5887321.911252 1.069983
104984 826376 0.440213 18 1 18 2700838.335788 1.214169
95861 761333 0.440227 41 1 41 5349107.336190 1.078401
107366 848000 0.440227 53 1 53 10693259.422122 1.163434
15401 227832 0.440229 24 1 24 4495741.233594 1.074492
44443 458411 0.440236 13 1 13 7910951.243502 1.157755
70813 569192 0.440249 13 1 13 2076459.739705 1.298906
13667 209651 0.440276 32 1 32 4421777.639345 1.117238
104183 820204 0.440288 53 1 53 7376857.511889 1.136656
5660 118780 0.440327 23 1 23 3000325.539159 1.051574
21134 286916 0.440347 47 1 47 6201534.944420 1.077724
9282 160442 0.440361 52 1 52 9439663.011729 1.124044
29617 379985 0.440373 8 1 8 1028015.126526 1.097484
71741 578831 0.440376 63 1 63 10911947.379545 1.221117
20015 275797 0.440379 69 1 69 6909770.571733 1.261799
109648 875900 0.440390 21 1 21 3062122.833702 1.137396
20294 278535 0.440397 19 1 19 2894598.176467 1.018601
57031 505760 0.440404 65 1 65 12383199.403557 1.484996
85769 691690 0.440411 22 1 22 2733375.082319 1.078159
38764 432375 0.440445 23 1 23 2929469.214442 1.011971
5949 122486 0.440454 74 1 74 10354065.375255 1.116458
2995 81836 0.440472 11 1 11 1585196.843382 1.036212
87794 705747 0.440492 42 1 42 5123829.441956 1.365457
38827 432742 0.440505 64 1 64 8326221.350120 1.202990
81137 660656 0.440518 14 1 14 1764087.861850 1.127459
17264 247259 0.440553 30 1 30 3627372.871951 1.241878
89099 714875 0.440556 12 1 12 1596635.383364 1.035096
959 29593 0.440570 35 1 35 5335284.167339 1.077117
73889 602150 0.440584 19 1 19 2647835.586640 1.010384
13750 210367 0.440592 52 1 52 9557019.172806 1.151272
5444 116315 0.440609 123 1 123 19715480.139362 1.179236
591 17131 0.440646 29 1 29 6426437.440906 1.064235
73046 593531 0.440649 57 1 57 7492933.907919 1.316720
75303 616751 0.440662 53 1 53 7234347.995420 1.166667
108348 858711 0.440672 27 1 27 4055461.105269 1.042130
85048 686530 0.440674 34 1 34 3721717.151146 1.038626
7919 145095 0.440675 16 1 16 2177547.527516 1.047867
38571 431382 0.440693 22 1 22 2701174.487406 1.115682
71624 577567 0.440703 51 1 51 5848829.991373 1.217335
103091 811996 0.440713 21 1 21 3086890.553227 1.000303
39237 434923 0.440728 58 1 58 7264125.568512 1.092026
75760 621014 0.440736 85 1 85 11735163.924010 1.276336
102313 806100 0.440743 17 1 17 2208212.404373 1.024394
75665 620115 0.440746 36 1 36 5076007.181715 1.099568
30570 387048 0.440785 42 1 42 4943546.380389 1.096013
1749 55290 0.440786 32 1 32 4537464.986802 1.100445
20926 284788 0.440829 26 1 26 3338311.487822 1.097849
111397 901558 0.440852 43 1 43 8363901.045783 1.169353
