# 42593 superclusters from default
# ClusterID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_max delta_avg lambda_c DensRatio Theta_eff(deg) EdgeFlag
139795 22.200123 -29.441352 2.110743 82.447159 1.543680 -0.197109 -229.397036 2.762340 1.275745 0
96849 37.568448 -64.458790 2.086908 81.573894 1.543490 -0.225802 -258.350868 1.655952 1.270016 1
32639 235.519736 18.398413 1.255557 95.055989 1.543412 -0.141517 -206.812364 2.012615 2.017766 0
47214 241.643139 66.356108 1.698957 78.429529 1.543401 -0.118708 -127.540714 1.428492 1.372960 0
130232 337.983991 -39.824154 1.880500 114.610662 1.543226 -0.156702 -308.911773 2.042093 1.890853 0
133778 359.088862 16.490817 1.279258 94.381702 1.543158 -0.038375 -55.446090 1.568902 1.978349 0
1126 162.508306 9.775135 1.904113 83.765707 1.543052 -0.251880 -300.676804 2.107341 1.372198 0
47801 188.036030 77.136192 1.266634 82.722936 1.543006 -0.157582 -184.377920 1.327383 1.745583 0
96475 296.308278 -29.537423 1.638741 75.936129 1.542922 0.196748 200.736793 1.681150 1.358517 0
117304 25.161960 -47.737833 1.743138 86.866767 1.542899 -0.246441 -311.801422 1.869020 1.497646 0
23105 201.593073 -19.891158 0.903250 71.506279 1.542782 -0.130834 -121.246677 1.989186 1.922154 0
97836 39.440531 -36.883560 0.898098 63.371143 1.542753 -0.178811 -136.590835 1.053842 1.710858 0
5242 156.614382 -30.617789 1.879508 72.828013 1.542653 -0.107645 -102.724006 1.007668 1.201882 0
46238 217.606358 70.923036 1.172966 84.348738 1.542530 -0.148020 -178.667683 1.569214 1.875944 0
44897 251.139239 19.076701 1.055923 119.708481 1.542528 -0.179494 -379.358637 1.967970 2.867680 1
27303 211.881072 27.366031 0.964739 85.608067 1.542526 -0.207760 -256.794829 1.787111 2.190580 0
49926 256.586872 49.036149 1.815643 74.741916 1.542491 -0.067170 -66.815330 1.799798 1.258238 0
123968 1.379463 0.164157 0.968811 75.212889 1.542416 -0.185878 -186.765385 1.930391 1.918593 0
57451 250.999948 69.551508 0.904567 71.932073 1.542127 -0.103713 -97.030587 1.249402 1.931470 0
36407 242.048394 -30.980972 1.568361 153.457834 1.542101 -0.424130 -1333.772763 1.298520 2.820265 0
17438 200.410167 15.990593 1.016572 89.532131 1.542086 -0.177121 -235.199572 1.533082 2.204583 0
23793 238.165358 13.207883 1.977042 109.419305 1.541996 -0.150300 -275.111128 2.184070 1.754968 0
5314 139.001386 -11.775128 2.110617 86.388677 1.541986 -0.138779 -174.041795 2.968065 1.336777 0
18663 187.927313 56.230909 2.124035 105.972347 1.541926 0.032996 57.381963 1.254559 1.634223 0
105791 330.313432 -18.809254 0.829500 60.623678 1.541880 0.057907 41.206065 1.424648 1.739320 0
97344 319.948329 -56.298306 1.493713 109.822583 1.541814 -0.070373 -129.571962 1.615630 2.080809 0
4342 141.749208 -7.339666 2.033131 105.221382 1.541779 -0.192845 -331.570335 1.650032 1.661711 1
80205 282.799501 48.264577 1.447157 79.799105 1.541671 -0.187271 -206.855187 1.924739 1.542699 1
131200 18.848953 5.164127 1.232296 79.362461 1.541615 -0.272470 -298.334435 2.258990 1.706166 0
40344 126.680195 -55.330287 1.442837 205.742935 1.541609 -0.389806 -1959.604516 2.400769 3.985102 0
141944 350.513235 -1.495627 1.684141 73.411148 1.541476 -0.044691 -43.195938 1.333942 1.291866 0
7703 215.228118 14.897621 1.681500 82.439313 1.541473 -0.315200 -366.775734 2.669990 1.452107 0
107486 51.746507 -33.856852 1.733071 89.660621 1.541359 -0.190049 -252.946941 2.011112 1.551117 0
4921 181.766338 -24.311938 1.507249 90.977592 1.541279 -0.062369 -84.970092 1.573952 1.713978 0
113607 355.665796 -40.049669 1.121762 88.464333 1.541262 -0.284666 -370.821587 1.570548 2.029859 0
86702 49.220204 -61.181559 0.864613 62.395132 1.541130 -0.091167 -67.932464 1.308214 1.733927 1
36191 133.999882 53.618683 1.531222 75.718884 1.541079 -0.190578 -193.552359 2.030019 1.412464 0
71560 275.077315 53.370277 1.648053 88.852062 1.540950 -0.150693 -197.679722 1.526697 1.584136 0
96796 34.704743 -43.769284 0.892989 79.674888 1.540652 -0.082386 -90.775244 1.630589 2.160331 0
70072 272.466921 7.437356 1.433946 147.690574 1.540499 -0.254866 -753.836157 1.216080 2.872033 1
91895 70.959342 -40.281122 2.106734 92.209738 1.540486 0.006078 8.461150 1.552195 1.428272 1
3403 176.095110 27.956652 1.741279 98.493163 1.540378 -0.255845 -395.755763 2.054173 1.699163 0
92935 0.408958 -70.677417 1.491453 100.921690 1.540373 -0.179564 -288.798892 1.146566 1.913994 1
16394 136.217442 -25.881043 1.720780 90.705696 1.540183 -0.027097 -36.739309 1.921814 1.575835 1
117527 41.092529 -1.213126 1.252118 87.674704 1.540044 -0.282516 -362.778655 1.976984 1.864542 0
111040 309.712474 -24.846726 1.588661 81.196328 1.539927 -0.210095 -238.602388 1.095754 1.480441 0
51042 253.768719 62.266987 2.076851 72.001721 1.539904 0.040846 38.273151 2.049775 1.123935 0
132456 352.263478 -39.788233 1.783381 87.932726 1.539887 -0.128849 -166.235362 1.520756 1.495828 0
6847 187.574400 -27.517740 1.460991 60.389773 1.539875 -0.204874 -144.886618 1.955436 1.160400 0
138276 359.641671 -33.050712 1.836858 65.240536 1.539871 -0.173825 -139.104076 1.642933 1.090935 0
106236 349.002586 -56.018149 1.491832 67.610277 1.539840 -0.046548 -39.438650 2.053271 1.282033 0
29122 168.937028 63.470920 2.073028 66.833740 1.539814 -0.063006 -52.405396 1.161073 1.044310 0
130672 23.617887 19.801320 1.391266 103.265505 1.539778 -0.152287 -254.091462 1.812174 2.047730 1
27569 135.949391 6.014638 1.027306 94.912760 1.539633 -0.256586 -374.069490 2.321790 2.319290 0
4985 160.023473 -8.090419 1.453149 69.633293 1.539579 -0.200902 -178.439722 2.130883 1.342619 0
27005 235.111871 -27.582614 1.773006 105.921442 1.539486 -0.131255 -228.082195 2.083210 1.807999 0
134054 353.758915 -22.873304 1.381313 76.360080 1.539482 0.074062 76.239344 1.624107 1.521296 0
104775 324.475862 -38.019570 1.125404 86.450469 1.539407 -0.213351 -267.869438 2.234574 1.979125 0
111876 313.962816 -19.322986 1.342856 81.134597 1.539347 -0.065668 -74.487939 2.000532 1.646626 0
17681 225.674184 -16.560693 1.566519 72.693011 1.539302 0.013729 13.062918 2.010124 1.336932 0
100753 59.637112 -20.217458 1.517716 90.299871 1.539097 -0.201846 -271.718655 1.767511 1.693829 0
40257 234.533584 53.020295 1.398096 83.027860 1.539036 -0.063022 -74.173949 1.540315 1.641193 0
139867 359.205008 -7.509676 1.489277 75.979044 1.538980 -0.206465 -210.841326 1.481578 1.442284 0
22207 150.633183 4.943413 0.935123 94.805517 1.538932 -0.204988 -298.306088 2.209559 2.482883 0
47563 114.880419 62.079184 1.546120 67.387702 1.538789 -0.069767 -58.799918 1.189143 1.249484 0
95316 308.753132 -39.931867 1.072637 108.747042 1.538693 -0.164617 -298.361560 2.014231 2.575898 0
142523 333.964565 -6.248970 2.090625 103.652175 1.538653 -0.077860 -130.688952 2.511186 1.612193 0
96544 333.637599 -57.002127 1.149545 91.105997 1.538640 -0.278644 -380.473242 2.379000 2.054884 0
91967 12.467439 -70.542133 1.361047 107.274122 1.538572 -0.146042 -258.982091 1.797204 2.157946 1
131514 320.757602 -13.124603 1.765622 91.982999 1.538542 -0.099639 -138.153970 1.547692 1.573929 0
116404 339.578375 32.664365 1.141695 69.643238 1.538361 -0.133210 -118.343583 2.562265 1.578343 1
26991 237.691595 5.924726 1.637933 94.619606 1.538340 -0.109838 -159.339514 1.245361 1.693276 1
37491 138.357647 42.749382 0.923729 77.939185 1.538337 -0.146929 -156.284376 1.971429 2.060000 0
74369 83.873124 -26.012599 1.230684 70.647049 1.538106 -0.223270 -202.946125 1.326368 1.520154 0
29402 119.206114 11.473764 1.751737 74.164510 1.538050 -0.338524 -332.585884 2.608263 1.274943 0
127679 4.081150 4.627061 1.054696 68.653411 1.538040 -0.177923 -154.486812 1.546885 1.646006 0
132322 20.877947 -40.511490 2.007809 114.233660 1.538013 -0.092124 -180.651833 1.752205 1.816547 0
32354 132.428264 10.897056 0.946215 100.394544 1.538006 -0.102441 -163.384141 1.443536 2.606214 0
25709 220.149693 -6.650519 1.007351 72.836325 1.537976 -0.210154 -200.583512 1.242840 1.805440 0
19043 194.095687 -5.760197 0.887500 81.274272 1.537954 -0.047269 -53.765210 1.324976 2.214032 0
34388 236.896193 39.927242 1.687441 78.261876 1.537948 -0.044480 -47.625902 1.756719 1.375612 0
50047 108.203508 -38.362942 0.883397 85.793455 1.537926 0.099883 123.884920 1.438359 2.345387 0
120990 6.488136 33.222432 1.176758 97.378614 1.537887 -0.293821 -446.297593 1.928727 2.160891 0
9448 160.538483 37.515159 1.721000 77.609707 1.537832 0.033231 35.108253 1.239143 1.348215 0
6010 176.250938 -29.779943 1.550891 72.492291 1.537785 -0.083676 -79.262241 1.895796 1.341558 0
15021 190.881094 53.144199 2.146500 69.843489 1.537676 0.067915 60.613107 1.907408 1.071006 0
46190 107.736322 -28.029438 1.117326 142.330047 1.537645 -0.534675 -1490.611626 2.625904 3.274974 1
4282 187.096020 38.803308 2.067975 70.559433 1.537423 0.244243 221.569391 1.039624 1.103993 1
116112 320.163769 -29.667115 1.456589 84.020158 1.537370 0.038295 45.936040 1.184095 1.617572 0
54985 98.632014 -46.127063 1.629733 75.559488 1.537294 0.083209 84.223839 1.531184 1.356315 1
23740 188.054754 48.412598 1.322445 108.157606 1.537159 -0.113021 -203.071517 1.225120 2.217407 0
1778 159.220377 22.327111 2.062361 87.063450 1.537022 0.000381 0.483229 1.469067 1.364241 0
25632 211.947342 -46.105540 1.466280 82.380824 1.536995 -0.117954 -137.098527 1.500652 1.579322 1
133068 13.182704 -31.402075 1.568363 83.504527 1.536754 -0.307719 -365.502803 2.477990 1.534654 0
99182 313.388519 -55.394828 1.947413 93.210426 1.536729 -0.039266 -55.611304 1.615752 1.507670 0
59642 262.588355 62.880258 1.420250 89.008119 1.536729 -0.148105 -194.830754 1.131290 1.741601 0
120259 42.756615 -20.506683 1.543051 88.637239 1.536587 -0.266469 -348.202929 1.431715 1.645522 0
101772 300.198241 -1.856563 1.452500 117.128320 1.536488 0.042020 85.766106 1.585724 2.259028 0
143989 357.051513 -1.932065 2.071076 77.962579 1.536191 -0.287531 -305.987257 3.247098 1.218829 0
24777 223.304862 27.964411 1.321541 107.050481 1.536157 -0.236844 -418.604970 1.838119 2.195704 0
123921 13.663904 -44.611799 1.674229 70.805116 1.536151 -0.225172 -205.408398 2.531598 1.250431 0
141135 24.465768 -23.070916 2.130000 66.621512 1.535834 -0.022574 -18.680487 1.754677 1.025836 1
62500 267.506333 57.321455 2.108723 68.566055 1.535807 0.130907 113.432829 1.767327 1.061505 0
31682 156.209324 51.437096 1.200207 102.334971 1.535779 -0.246564 -405.479527 1.939782 2.240146 0
2677 179.917954 -26.383492 1.787856 85.405961 1.535746 -0.185236 -228.089932 1.693627 1.450720 0
99041 354.975872 -54.617601 1.051197 86.614188 1.535486 -0.252899 -318.485481 2.064582 2.081602 0
44289 201.967875 -75.228639 1.657360 87.093546 1.535380 -0.219886 -279.366706 1.126050 1.547503 0
9822 137.890391 -10.086367 1.765218 99.145269 1.535343 -0.214534 -335.375533 2.026022 1.696711 0
63533 92.291180 -59.686471 1.321182 85.199114 1.535006 -0.032180 -39.471866 1.543545 1.747827 1
39478 251.405769 2.437266 1.754827 67.193310 1.534958 0.350797 294.291495 2.087128 1.153904 0
2916 178.261174 4.727695 1.477357 101.127786 1.534927 -0.350410 -565.417468 2.082291 1.929470 0
83451 44.334562 -70.370657 0.962310 66.867769 1.534869 0.053805 44.788636 1.693841 1.714245 0
119218 30.382122 -45.160065 1.842946 72.599919 1.534714 -0.124421 -118.138778 1.630639 1.211684 0
63351 91.885183 -26.649238 0.886087 67.498093 1.534578 -0.142381 -120.314977 2.444959 1.840975 0
33472 130.287931 30.586791 1.143320 96.344298 1.534513 -0.284829 -425.310827 2.121325 2.181304 0
16202 173.145412 46.280841 1.581131 87.370320 1.534440 -0.193064 -246.537886 1.944625 1.597679 0
80766 286.579140 59.740909 1.603182 69.838863 1.534306 -0.041921 -37.410371 2.267362 1.266267 0
4433 211.237193 3.204031 1.720801 119.698294 1.534210 -0.140716 -297.362106 1.861192 2.079510 0
65515 90.058896 -60.082833 1.142653 83.158420 1.534154 -0.026568 -31.348461 1.472373 1.883536 0
111967 54.911952 -14.154870 1.743454 73.649343 1.534085 -0.300007 -291.475113 1.098185 1.269632 0
3782 181.723506 -24.401981 1.610500 95.886161 1.533910 -0.192889 -285.836274 1.569388 1.733696 0
43414 234.013707 58.773532 1.232030 103.581273 1.533840 -0.353229 -592.252358 2.924909 2.227159 0
85311 74.432880 -16.454955 1.016808 76.048003 1.533786 -0.111372 -113.898183 2.056482 1.872242 0
56042 103.321896 68.419124 1.863438 72.141194 1.533778 0.005527 5.195398 2.058276 1.196406 1
90682 52.482867 -63.640659 1.546870 72.004159 1.533710 0.017836 16.714030 1.415847 1.334679 0
65912 270.233642 29.100926 1.173120 73.162104 1.533618 -0.147592 -141.880254 2.205218 1.627002 0
11796 229.533507 4.150750 2.032082 87.216374 1.533441 -0.140108 -178.410650 2.261693 1.377758 0
4682 179.814401 -6.257043 1.332223 83.346749 1.533118 0.021685 25.678780 1.654671 1.700426 0
36682 242.138905 19.602333 1.336248 82.200730 1.532868 -0.013465 -15.595627 1.229791 1.673704 0
30757 125.776209 35.045810 1.638658 73.993251 1.532636 -0.150651 -147.461961 1.280879 1.323800 0
10112 134.684575 -3.426657 1.869820 78.071050 1.532628 -0.183301 -195.500794 1.282263 1.292217 0
45296 119.009281 -66.163635 2.028000 124.936810 1.532370 -0.289808 -655.865386 2.358789 1.975812 1
135980 349.427573 -32.624563 1.724256 81.691998 1.532341 -0.106916 -122.611402 1.373982 1.417540 0
114862 5.178157 -51.580010 1.590495 90.236323 1.532240 -0.107626 -144.719641 1.968503 1.644099 0
58 178.385988 -0.730328 2.113000 87.830263 1.532216 -0.259333 -333.954913 2.596552 1.358257 0
5167 163.490642 -5.009046 1.383000 109.217701 1.532113 -0.348502 -636.024508 2.028568 2.174178 0
23949 151.869971 53.745039 1.910960 101.742957 1.532093 -0.236902 -385.989844 1.632297 1.663304 0
97406 48.668560 -37.217785 1.090866 75.022307 1.531882 -0.171217 -171.337544 2.188525 1.755814 0
46272 114.321143 -53.782369 1.280436 106.298436 1.531814 -0.033959 -59.346377 2.298828 2.226760 0
2532 203.230754 23.522842 2.017389 101.685777 1.531698 -0.064450 -104.914983 1.605514 1.612764 0
125004 315.257850 -15.601885 1.751705 97.462599 1.531618 -0.122647 -186.551310 1.948753 1.675472 0
11505 201.374822 7.329939 1.159681 79.330415 1.531571 -0.121054 -132.459491 1.411189 1.778363 0
14471 209.160431 6.673192 1.165000 60.706105 1.531478 -0.217467 -155.083637 1.786270 1.356530 0
26354 220.754306 -42.057751 1.532174 93.369718 1.531451 -0.074791 -106.212873 1.870670 1.741047 1
12804 197.896130 -9.917232 1.094769 103.827511 1.531084 -0.082838 -139.421139 1.471282 2.423804 0
34995 168.083262 -50.979115 0.922195 129.574803 1.530954 -0.246200 -590.638411 1.080675 3.429052 0
49090 250.707035 63.130459 2.079176 87.242377 1.530814 -0.029643 -37.764367 1.391872 1.361010 0
106468 62.081302 -8.286228 2.000284 104.120819 1.530806 -0.069472 -117.454693 1.597221 1.659178 1
22120 206.932853 52.178936 1.888862 90.972932 1.530793 -0.046540 -63.399329 1.649055 1.497086 0
32432 221.936171 25.060614 0.922297 81.763484 1.530702 -0.131120 -150.578558 1.108390 2.163599 0
121518 12.305917 -45.866430 1.620248 98.986843 1.530424 -0.232047 -361.826277 2.635457 1.783174 0
31718 148.925014 54.505085 1.474677 81.347023 1.530377 -0.259536 -295.627366 2.221648 1.553853 0
113257 27.612329 -54.986550 2.136206 81.572601 1.530322 -0.065696 -75.164213 1.282699 1.254092 0
5760 181.046551 41.970717 2.036287 95.740006 1.530199 -0.097393 -143.971727 2.384698 1.510688 1
133925 327.693293 -23.240651 1.797363 89.511118 1.530178 -0.179579 -238.374287 1.747642 1.515756 0
115984 47.566787 -31.564468 1.856663 98.175137 1.530120 -0.191489 -294.677308 1.733044 1.631563 0
91237 317.975977 -57.821739 0.946196 67.044864 1.530075 -0.074541 -62.312837 1.215375 1.740492 0
140047 341.890934 -3.471340 1.611625 89.188259 1.529896 -0.157488 -207.844702 1.478183 1.611905 0
143128 21.385353 9.425275 2.104168 82.803054 1.529843 -0.077462 -90.774821 1.583987 1.283413 0
92730 4.500300 -65.224829 1.032286 96.013950 1.529801 -0.097695 -145.079785 1.755298 2.337981 0
47525 207.744591 78.926070 1.995979 82.071094 1.529726 0.090018 103.999954 1.160023 1.309375 0
1125 204.746269 0.191679 2.025314 99.606468 1.529716 -0.224409 -353.427599 1.672154 1.576375 0
9008 168.121801 -22.838001 1.299742 91.693507 1.529709 -0.031575 -43.559945 1.538459 1.901659 0
18564 170.174742 44.574243 1.413908 80.552656 1.529550 -0.253512 -284.266509 2.092041 1.580714 0
87296 291.188487 58.525189 1.975888 95.233621 1.529457 -0.130835 -191.773046 1.997356 1.527942 0
505 190.000484 17.416055 2.088000 78.513985 1.529440 -0.125471 -135.038940 1.473396 1.222030 0
141516 0.707527 28.809299 2.008642 125.862155 1.529288 -0.139513 -319.482714 1.281156 2.001005 1
36864 131.006068 33.303811 0.963950 78.731410 1.529230 -0.150956 -163.187190 2.080825 2.015839 0
111226 19.955413 -43.009380 1.228817 91.901388 1.529029 -0.063680 -88.169341 1.246017 1.979544 0
7850 168.313728 -19.932609 1.310895 78.979825 1.528991 -0.164648 -178.888410 1.919758 1.628681 0
54427 148.650891 80.978810 1.210754 82.053422 1.528979 -0.105825 -122.219905 1.924123 1.785414 1
106393 29.808048 -45.331283 1.274744 71.467668 1.528965 -0.292807 -271.116758 2.219327 1.501609 0
23473 153.288704 -21.133317 0.952465 91.747024 1.528804 -0.202643 -279.819904 1.361192 2.370084 0
50070 156.658798 73.839864 0.834000 65.299791 1.528800 0.029064 23.292350 2.399397 1.865657 0
3719 184.501220 -35.229536 1.953429 90.276623 1.528797 -0.132735 -178.609423 2.107952 1.457693 0
137878 356.418541 -9.602834 1.394206 106.361804 1.528520 -0.129348 -226.263989 1.596410 2.106237 0
20810 185.185980 -49.697829 1.503000 129.814789 1.528484 -0.100074 -240.790085 1.558381 2.450005 0
141582 341.149556 -13.844347 1.854934 76.586705 1.528439 -0.023887 -24.706033 2.172542 1.273468 0
12324 149.452845 -9.214235 1.278644 96.160312 1.528334 -0.228516 -340.181658 2.195536 2.016281 0
39686 149.946454 65.588344 1.422917 93.746345 1.528266 0.120009 171.530152 1.166733 1.832096 1
30118 197.002553 -50.721402 1.175914 130.425066 1.528230 -0.023645 -57.321424 1.658730 2.895652 0
106420 340.912953 -60.165936 1.945000 93.729880 1.528220 -0.056367 -80.543637 1.446775 1.517127 0
77316 277.730216 43.726431 1.980441 93.469306 1.528175 -0.210393 -299.296286 1.349706 1.497713 0
139513 353.827679 0.550588 1.459149 76.033447 1.528029 -0.247467 -253.002720 1.410217 1.462171 0
132514 37.005785 -22.257734 1.880567 96.746163 1.528005 -0.094485 -142.028403 2.083681 1.596091 0
142423 17.135248 -20.348857 2.063820 74.828052 1.527773 0.074815 74.558007 1.415305 1.172066 0
1641 194.782473 7.070107 1.743048 98.917301 1.527473 -0.173600 -270.386874 1.882392 1.705458 0
51627 175.188908 77.818083 0.922553 92.057876 1.527402 -0.307501 -426.917720 2.538839 2.435499 0
112897 322.594138 -17.894290 1.117877 85.664428 1.527373 -0.305997 -378.615717 2.765790 1.970429 0
130101 7.248325 -42.544325 1.791153 64.740111 1.527294 -0.203480 -160.842190 1.884603 1.098505 0
118241 308.487656 -26.110724 2.081530 92.168507 1.527255 0.052868 73.540917 1.188894 1.436975 1
120700 36.545832 -6.216634 1.239816 84.845647 1.527182 -0.176121 -214.594774 2.147602 1.816508 0
130262 332.258672 -7.450487 1.339750 85.437754 1.527178 -0.291932 -359.684854 2.267024 1.736609 0
87528 72.869828 -47.882313 1.863847 79.739528 1.527013 -0.126597 -139.669096 1.991966 1.322253 0
135028 14.715498 -19.173083 1.427386 97.333134 1.526976 -0.227500 -345.301486 2.025039 1.898356 0
84964 357.202913 -73.381124 0.859346 63.305397 1.526924 -0.015133 -11.540413 1.278624 1.767475 0
9477 201.071704 12.063897 1.256820 106.509618 1.526900 -0.162842 -285.487612 1.909973 2.259356 0
18790 136.740831 10.022632 1.358802 71.011204 1.526855 -0.096218 -88.182227 2.184044 1.430023 0
29382 218.759105 46.567292 1.455842 98.334645 1.526852 -0.234383 -361.624091 2.264824 1.893777 0
10318 178.305350 -20.045201 1.173994 88.140193 1.526850 -0.096896 -125.482699 1.202515 1.959077 0
43971 246.865716 8.400568 0.835228 68.740995 1.526796 -0.078119 -67.967778 1.537166 1.961744 0
1645 165.144536 -19.214079 1.900037 89.942536 1.526759 -0.045451 -60.797845 1.499956 1.475175 0
132089 36.616316 -17.123431 1.743643 80.798850 1.526708 -0.105530 -118.911501 1.674239 1.392792 0
125683 29.311928 22.172298 1.363816 100.824463 1.526630 -0.163241 -262.141358 2.251803 2.025504 0
125701 349.225563 -47.160404 1.857612 87.238732 1.526608 -0.204736 -260.813338 1.305417 1.449386 0
83821 73.067499 -59.203304 2.083739 92.737150 1.526484 0.073489 103.234895 1.667147 1.445008 1
116718 323.680364 -14.627330 1.168876 93.671749 1.526446 -0.165915 -236.842331 2.124804 2.088349 0
50468 257.425836 42.787441 1.570700 90.563472 1.526215 -0.113878 -154.015723 1.222638 1.662852 0
27604 202.964209 59.044277 1.940961 69.793933 1.526186 0.149379 133.167003 1.383636 1.131016 0
91418 307.116845 -47.297556 0.921500 72.350244 1.526114 -0.024360 -23.002608 1.530541 1.915751 0
117057 15.311456 4.237019 0.882900 66.273339 1.526059 -0.001740 -1.427915 1.125127 1.812529 0
77822 79.028874 -19.626693 0.844591 72.771523 1.526039 0.035665 33.992741 1.484501 2.058984 0
97652 62.260489 -11.628413 1.365151 83.772146 1.525836 -0.179570 -214.384777 1.170324 1.681853 0
102635 53.772402 -42.151408 1.891855 71.464416 1.525703 -0.066366 -61.445722 1.962094 1.174988 0
122913 333.461127 -48.091223 2.103962 98.097709 1.525678 -0.220660 -339.138463 2.241117 1.520555 0
35677 214.785533 49.891106 1.091926 74.513173 1.525532 -0.146799 -145.310028 1.003269 1.742694 0
5295 205.878252 -18.548578 1.644156 93.122295 1.525462 0.099350 140.492277 1.762684 1.662652 0
78302 278.537890 42.281111 1.849753 91.202694 1.525204 -0.124856 -170.774613 1.588994 1.518938 0
92720 53.824920 -50.776595 1.210672 76.758133 1.525175 -0.190944 -198.200456 1.679566 1.670270 0
121075 343.389217 -22.070440 1.073199 90.382062 1.525111 -0.124920 -168.407909 1.874380 2.140084 0
116195 28.158681 -51.135871 1.999157 104.458621 1.525023 -0.206210 -350.445122 1.795222 1.665080 1
29125 148.493788 39.121614 1.079512 95.932009 1.525000 0.007591 11.257736 1.361935 2.261993 0
134751 345.366489 -1.281724 1.297105 83.912908 1.524992 0.074115 88.721794 1.064973 1.742657 0
42554 243.259023 52.527362 1.589999 125.744338 1.524965 -0.186482 -426.401660 1.459797 2.291491 0
3282 193.970052 -32.658151 2.005189 95.689094 1.524902 -0.031838 -47.025242 1.655414 1.522750 0
20645 162.686744 -15.756317 0.906379 87.937700 1.524871 -0.150896 -194.696626 1.811692 2.357679 0
43674 241.172640 54.598930 1.363364 90.563921 1.524793 -0.220602 -298.358588 2.027396 1.819770 0
119742 52.385006 -0.030249 1.857589 65.574702 1.524709 0.278935 225.051476 1.612744 1.089468 0
17622 139.439177 15.894986 1.369016 78.406648 1.524658 -0.187769 -201.645196 2.145892 1.571222 0
8573 188.601724 -22.470800 1.292691 89.462116 1.524644 -0.098090 -130.090862 1.080878 1.862140 0
61183 93.397375 -3.401155 0.886278 175.772198 1.524629 -0.330187 -1290.268088 1.543950 4.793312 0
107091 25.622934 -36.926181 1.026310 71.651062 1.524581 -0.101756 -94.605075 1.641752 1.752101 0
20627 165.854634 -10.432842 0.863500 79.187783 1.524507 -0.148356 -161.867036 1.144079 2.202758 0
140763 331.789799 -6.491946 1.921500 86.990446 1.524376 -0.086446 -109.623021 1.216033 1.417712 0
107396 18.772610 -32.262455 0.898180 101.335997 1.524197 -0.072665 -117.638130 1.775543 2.735622 0
6924 209.364791 21.174800 1.653000 72.712720 1.524196 -0.242368 -230.702181 1.463336 1.294039 0
6106 146.522265 16.718217 1.764086 103.726396 1.524142 -0.180012 -302.499374 2.016446 1.775779 0
17574 160.911817 45.986179 1.623113 93.264375 1.524116 -0.188811 -267.653934 1.563758 1.678279 0
13219 161.484629 26.067076 1.239353 102.151785 1.523994 -0.180658 -296.244631 1.942333 2.187581 0
143914 352.563822 5.805159 2.078500 90.929128 1.523804 -0.003697 -5.032643 1.742483 1.418775 1
20685 172.218309 35.678954 1.084033 89.307317 1.523804 -0.097398 -128.815371 1.101968 2.099517 0
19185 222.049966 24.598895 1.472596 94.169843 1.523624 -0.059918 -86.260973 1.867228 1.800402 0
49248 259.916287 2.305255 1.557338 102.560296 1.523601 0.039616 65.378700 1.286968 1.893119 0
8574 219.162201 26.965984 2.044500 113.760780 1.523590 -0.131301 -255.772984 1.873518 1.791079 1
7855 150.899132 -26.486798 1.696827 99.064504 1.523561 -0.113821 -177.702310 1.538114 1.735490 0
52578 256.724818 52.038925 1.453198 78.903411 1.523475 -0.200119 -217.090715 2.107547 1.521325 0
24816 196.290954 54.252291 1.635629 93.053116 1.523418 -0.185800 -262.430336 2.108471 1.666668 0
130778 16.229545 38.630372 1.746232 79.950801 1.523357 -0.296163 -328.131537 2.547558 1.376967 0
44553 246.161473 33.149701 0.949500 90.623481 1.523336 -0.063146 -85.493087 1.400940 2.346495 0
18027 157.914703 -34.344366 1.261582 68.017997 1.523218 -0.041342 -35.366361 2.439276 1.439162 0
40339 249.347800 10.727121 1.400395 89.936877 1.523162 -0.098907 -132.289699 1.796332 1.775868 0
108506 0.108225 -60.664037 1.953769 59.773860 1.523161 0.037502 26.089971 1.002738 0.965071 0
90622 56.911020 -43.493896 0.886428 81.714768 1.523121 -0.277290 -318.137586 1.540375 2.228076 1
26557 171.737983 39.252756 0.968000 76.371609 1.522982 -0.147667 -152.046048 2.160356 1.949359 0
87628 74.495799 -35.943329 1.612650 79.521350 1.522903 -0.034722 -38.139301 1.899605 1.436635 0
88460 74.315921 -28.329259 1.503625 105.530828 1.522830 -0.124651 -215.328515 1.954054 1.991170 0
132257 322.818561 -27.057159 2.007755 93.514555 1.522816 0.000508 0.723501 1.317515 1.487093 0
6731 195.873014 4.200666 1.284398 65.752420 1.522738 -0.045845 -37.149560 1.521606 1.374541 0
39056 119.614358 2.272484 0.947976 67.236678 1.522617 -0.231073 -194.052823 1.564336 1.743029 0
129076 342.007097 -8.347996 1.175026 92.458613 1.522614 -0.087317 -122.071474 1.601601 2.053810 0
38537 115.810363 -9.269288 1.199474 101.370430 1.522607 -0.334710 -542.159039 2.095456 2.219966 1
85245 77.152022 -35.295343 1.710953 71.235384 1.522555 0.003531 3.252251 1.708041 1.241799 0
26023 212.284562 49.190821 1.597806 74.735970 1.522522 -0.153234 -152.405914 2.678944 1.357852 0
112674 24.557402 16.540423 0.914461 80.503564 1.522421 -0.217935 -244.135625 1.235673 2.143969 0
116432 15.963907 2.722379 0.873365 88.650331 1.522332 -0.034608 -45.234208 1.208589 2.444661 0
48082 152.090219 78.136415 1.659721 82.983350 1.522239 -0.313161 -368.258856 1.386065 1.473205 0
