# 641947 non-edge tracers in default, 14312 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
17077 237977 0.231070 174 1 174 28731940.312211 1.858494
30633 372147 0.231353 194 1 194 34148176.935964 1.936790
31319 376088 0.231493 49 1 49 30655963.830186 1.358449
16221 228581 0.231546 26 1 26 22165994.849522 1.212574
68671 541166 0.231636 17 1 17 7602832.338820 1.108514
19822 265889 0.232105 62 1 62 53068399.546335 1.304664
60289 497173 0.232156 15 1 15 13303234.932163 1.896853
81795 648066 0.232259 108 1 108 14633125.035589 2.028200
105986 833991 0.232503 163 1 163 29704723.718441 2.002751
72102 577222 0.232749 21 1 21 5042441.535172 2.376788
38424 413062 0.232809 19 1 19 12341661.250209 1.137534
26104 335869 0.232819 86 1 86 9748018.056035 1.610321
61859 503148 0.232951 134 1 134 25059899.288028 1.587545
1114 31946 0.233096 122 1 122 19112796.226853 1.541613
76124 609768 0.233716 111 1 111 85249232.013152 1.381366
3607 85968 0.233812 101 1 101 16001493.806588 1.855154
48230 451645 0.233987 15 1 15 22685792.179986 2.052372
48472 452450 0.234203 18 1 18 9440509.611383 2.374405
26995 344992 0.234285 78 1 78 35774290.042746 1.789904
78956 628643 0.234452 24 1 24 15711099.210852 1.762493
14003 205837 0.235113 140 1 140 62099492.817611 1.311054
83884 661932 0.235156 198 1 198 33097278.805878 1.244920
73960 594098 0.235479 66 1 66 36598199.368757 1.398807
103810 806495 0.235830 130 1 130 22136266.905918 1.751301
73866 593334 0.236097 147 1 147 21808177.854584 1.871788
91216 712249 0.236174 137 1 137 101883413.618882 1.508771
10455 166947 0.236587 181 1 181 29867028.555474 1.240358
67535 531260 0.237440 128 1 128 20484590.291536 1.512952
31826 378701 0.237515 19 1 19 13005634.600188 1.598233
80322 637547 0.238152 61 1 61 48724496.179984 1.360010
33213 385938 0.238533 132 1 132 21643457.284111 1.539350
70145 557586 0.238656 189 1 189 21756834.505048 1.977386
80867 641399 0.238665 108 1 108 13949101.098056 1.769228
28444 357340 0.238697 81 1 81 97974270.160326 1.232830
58471 490566 0.238840 33 1 33 40058827.661197 1.492024
53196 469839 0.238850 81 1 81 72564666.415033 1.377960
83013 656170 0.239200 121 1 121 19377156.787805 1.701495
2505 68021 0.239526 133 1 133 20171266.058766 1.596929
68136 536006 0.239588 23 1 23 25998159.339497 1.235673
77743 620712 0.239771 176 1 176 32846889.837584 1.648427
25211 326077 0.239860 14 1 14 2898510.557117 2.018244
34211 390921 0.239979 33 1 33 24321514.136946 1.181247
97008 750851 0.240074 110 1 110 20509576.907567 1.680805
58111 489148 0.240113 27 1 27 25204320.486458 1.432521
95910 743440 0.240141 78 1 78 13381169.377403 1.446194
12471 189265 0.240180 15 1 15 8673223.995539 1.595435
8357 142891 0.240243 301 1 301 51826532.279441 1.678499
102613 794831 0.240362 174 1 174 30098163.767692 1.378469
70530 561231 0.240374 46 1 46 57273939.075718 1.148427
78555 625748 0.240618 82 1 82 43452933.144722 1.603277
12701 191703 0.241668 157 1 157 24380122.714664 1.746070
28377 356819 0.241714 85 1 85 36700759.872798 1.487026
5499 110649 0.242108 147 1 147 34026488.870877 1.195453
87073 683800 0.242116 78 1 78 37769108.972810 1.548247
44209 437404 0.242127 25 1 25 5161614.713580 1.859733
27620 350757 0.242211 21 1 21 35892390.563395 1.070787
95955 743761 0.242215 191 1 191 30580787.647755 1.702471
55093 477385 0.242243 8 1 8 5783130.646954 1.070474
13827 203824 0.242276 100 1 100 17821920.218487 1.575372
2839 74301 0.242312 152 1 152 25121752.880815 1.482543
105655 829406 0.242335 150 1 150 28563235.584347 1.742520
20838 276009 0.242626 182 1 182 29519649.692341 1.761302
31921 379217 0.243212 8 1 8 5237497.588182 1.106573
68870 543185 0.243270 92 1 92 13823740.757584 1.727935
56319 482282 0.243326 34 1 34 16627024.544716 1.900170
77445 618868 0.243380 48 1 48 26973250.311999 1.531493
72930 585045 0.243515 39 1 39 26041011.566269 1.219581
52765 468156 0.243761 18 1 18 23048927.394065 1.248589
37388 407541 0.243925 99 1 99 10748531.918816 1.729212
70818 564497 0.244098 128 1 128 20767086.881152 1.332604
8057 139537 0.244222 31 1 31 13213243.453156 1.352752
4233 94547 0.244248 116 1 116 20215993.183133 1.339180
7030 128179 0.244361 80 1 80 31589158.052575 1.188838
385 9420 0.244436 121 1 121 23735590.610521 1.564235
17215 239239 0.244804 108 1 108 18582723.015337 1.730069
8666 146331 0.244927 105 1 105 15050625.068790 1.788318
59324 493668 0.244947 112 1 112 23001586.229781 1.794759
7694 135470 0.245190 29 1 29 18076338.413825 1.616790
16587 232806 0.245350 25 1 25 21256002.484876 1.444737
19489 262755 0.245406 227 1 227 36268577.949196 1.643452
32304 381171 0.245482 70 1 70 12747472.018018 1.547970
22444 292959 0.245589 106 1 106 14284693.345345 1.685566
41240 425800 0.245630 16 1 16 9648864.817817 1.729732
32599 382843 0.245722 14 1 14 6084529.449345 1.274081
57460 486726 0.246182 46 1 46 18929074.290365 1.666788
31054 374650 0.246199 180 1 180 22524190.429552 1.526141
86914 682568 0.246576 116 1 116 18124635.054768 1.430485
90227 705479 0.246593 213 1 213 33492449.529833 1.865829
77737 620684 0.246692 26 1 26 11619957.279368 1.354271
24555 317672 0.246693 43 1 43 26075318.586692 1.448205
97784 756636 0.246905 98 1 98 18560674.940730 1.349928
94294 732706 0.247199 127 1 127 21099142.062014 1.344254
64196 512887 0.247400 102 1 102 17428793.854026 1.432240
14596 212062 0.247774 134 1 134 25931041.611154 1.316169
42843 432129 0.247839 42 1 42 7346376.995134 1.762277
5080 105461 0.247869 93 1 93 15464710.625024 1.301964
2864 74629 0.248125 81 1 81 15217503.574284 1.456382
36829 404651 0.248186 9 1 9 12189607.055222 1.405564
8412 143589 0.248236 114 1 114 20617203.240688 1.240268
1257 36539 0.248320 107 1 107 21016123.759833 1.539636
9788 160011 0.248567 237 1 237 39501045.626564 1.238615
86632 680556 0.248628 165 1 165 27518286.648555 1.473575
23513 305310 0.248637 98 1 98 15930451.412798 1.627834
23846 309499 0.248743 30 1 30 19943195.583002 1.395411
88608 694533 0.248803 28 1 28 19729529.368572 1.087438
22808 297207 0.248905 54 1 54 13603238.378075 1.369689
63610 510279 0.249281 31 1 31 37902839.649375 1.360449
30378 370552 0.249378 77 1 77 38156527.716322 2.056849
40598 423070 0.249413 36 1 36 19089756.619864 1.789318
80964 642103 0.249529 146 1 146 22499275.924967 1.605977
32529 382428 0.249785 118 1 118 36759909.286361 1.421783
104235 811104 0.249789 140 1 140 20519275.897051 1.355072
3979 91127 0.249816 140 1 140 22114218.831311 1.701295
103916 807505 0.249818 143 1 143 23977596.623220 1.485854
47626 449382 0.250339 89 1 89 16486153.032214 1.593321
8678 146556 0.250437 78 1 78 12053610.276468 1.437514
83241 657589 0.250525 20 1 20 11968630.542956 1.916099
66747 525933 0.250593 190 1 190 28731309.337058 1.853266
49404 455677 0.250701 43 1 43 39614981.711208 1.572666
12479 189372 0.250761 104 1 104 15644715.216472 1.158593
14714 213316 0.251042 49 1 49 28317191.330673 1.258194
69299 548084 0.251191 16 1 16 13771061.543511 1.214881
71733 573493 0.251274 210 1 210 32513320.316356 1.129768
100305 775374 0.251334 129 1 129 20814391.989713 1.543261
37581 408587 0.251499 46 1 46 22716115.043020 1.354563
7924 137902 0.251660 150 1 150 24822382.212841 1.565136
62119 504208 0.251791 175 1 175 28455014.331797 1.071586
70718 563344 0.251852 60 1 60 34015329.624612 1.031926
58041 488858 0.251895 44 1 44 32763961.674711 1.358272
733 19554 0.251964 72 1 72 12627462.346836 1.695952
27308 347949 0.252084 129 1 129 19618766.187551 1.632460
28230 355809 0.252184 78 1 78 12179617.817168 1.353872
93257 725898 0.252241 178 1 178 28979931.574926 1.506113
83729 660997 0.252320 34 1 34 18384993.430468 1.637680
49057 454368 0.252520 168 1 168 36925062.525510 1.358995
69382 549025 0.252644 5 1 5 3963634.472708 1.485239
3106 78319 0.252764 110 1 110 17580144.962415 1.494433
20952 277105 0.252863 106 1 106 47377778.870639 1.310362
2254 62542 0.253187 189 1 189 31950724.842704 1.258804
26763 342837 0.253218 53 1 53 30728309.638363 1.465691
82687 654005 0.253350 262 1 262 40571828.487878 1.252253
32052 379872 0.253399 49 1 49 31493700.525963 1.359972
104112 809880 0.253429 89 1 89 12796771.008060 1.895993
19061 258759 0.253456 71 1 71 9519608.656475 2.236187
8322 142453 0.253602 138 1 138 23048296.418913 1.440627
25572 330157 0.253734 176 1 176 21813838.603093 1.671318
39407 417599 0.253980 121 1 121 19542850.862799 1.403483
73497 590120 0.253985 14 1 14 3155773.548999 2.178062
37739 409384 0.254472 58 1 58 31702625.412820 1.611085
55319 478281 0.254473 62 1 62 28274447.271071 1.159586
24849 321458 0.254582 14 1 14 12423291.407055 1.536429
24693 319409 0.254600 157 1 157 63475775.819806 1.292686
3783 88476 0.254621 119 1 119 18990657.465230 1.501684
21752 285572 0.254638 12 1 12 16446663.001611 1.408229
71325 569586 0.255363 34 1 34 22530067.512399 1.490142
9496 156549 0.255926 106 1 106 17736695.306059 1.282623
7663 135168 0.256052 126 1 126 22028388.182736 1.595548
90343 706320 0.256084 164 1 164 28017856.718423 1.837110
97361 753624 0.256111 72 1 72 17064371.450636 1.576357
23922 310537 0.256123 12 1 12 11656999.126380 1.568799
69764 553542 0.256209 97 1 97 17979950.649560 1.356854
25011 323544 0.256309 111 1 111 18356184.907800 1.630923
75547 605960 0.256583 72 1 72 32058333.147964 1.046015
1181 34089 0.256692 116 1 116 19130499.586841 1.563963
86428 679078 0.256824 101 1 101 13170160.469757 1.534201
95317 739422 0.256852 138 1 138 19980513.256295 1.425239
50193 458782 0.257136 75 1 75 37721118.805512 1.170881
50961 461511 0.257210 54 1 54 34760493.251616 1.371443
51527 463563 0.257265 9 1 9 10747087.887111 1.072941
98988 765545 0.257275 146 1 146 23078997.867038 1.431052
81485 645707 0.257348 118 1 118 41389968.898211 1.654731
73080 586493 0.257358 192 1 192 29628754.310104 1.585454
68307 537821 0.257520 170 1 170 23502923.030076 1.559429
72595 582012 0.257771 64 1 64 10178957.859980 1.101291
73447 589716 0.258083 33 1 33 46691313.960661 1.197544
70828 564590 0.258311 9 1 9 6432113.830100 1.006124
67401 530308 0.258387 91 1 91 45579535.742309 1.246573
22599 295005 0.258429 47 1 47 35482473.048739 1.438474
71722 573419 0.258799 133 1 133 20592667.321195 1.729708
10206 164361 0.259039 199 1 199 32314491.031936 1.481227
16171 228107 0.259081 155 1 155 77417135.754137 2.033833
38106 411287 0.259162 30 1 30 15519089.866435 1.314513
68421 538749 0.259209 105 1 105 14869567.650231 1.586133
69375 548918 0.259294 13 1 13 9016533.970333 1.128063
34874 394489 0.259470 14 1 14 18353661.007191 1.092512
26677 341973 0.259491 89 1 89 14815529.135402 1.513864
10063 162788 0.259711 84 1 84 13356914.692548 1.539040
24976 323136 0.259732 46 1 46 10823270.024213 1.820477
68530 539919 0.259839 160 1 160 24981802.592035 1.414444
9787 160008 0.260225 46 1 46 7292598.081510 1.552003
23157 301373 0.260672 99 1 99 13910287.112259 1.425404
70863 564992 0.260756 45 1 45 28394945.497298 1.262488
99669 770498 0.260767 24 1 24 10824872.701100 1.427120
100580 777481 0.260903 140 1 140 22369295.043593 1.484090
30570 371724 0.260965 133 1 133 20660884.749089 1.554282
70023 556458 0.260988 7 1 7 10611716.675150 1.283673
