# 12629 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
104191 347.352233 -22.096 1.649 118.2005 -0.604 -0.161747 -49.656921 1.111305 2.106610 0
28985 111.330093 41.127 1.065 133.3221 -0.604 -0.200665 -71.179250 1.269711 3.175118 1
37179 220.901912 81.116 1.481 115.5366 -0.604 -0.178468 -53.311880 1.113289 2.201222 0
25836 209.567760 71.678 1.759 119.9455 -0.604 -0.263340 -82.280698 1.122788 2.056926 0
1710 204.780010 14.131 1.703 112.6193 -0.604 -0.218882 -63.408291 1.254427 1.968718 0
104724 24.858249 12.934 1.720 156.2123 -0.604 -0.138424 -59.384115 1.366843 2.715053 0
5519 215.343556 -10.283 1.403 125.4047 -0.604 -0.091145 -30.040668 1.176281 2.473768 0
99755 38.770491 1.151 1.658 109.1420 -0.604 -0.192939 -53.828271 1.016395 1.938893 0
79675 33.785681 3.717 0.858 90.7233 -0.604 -0.109210 -24.407689 1.443017 2.536078 0
65553 324.421323 -67.101 0.924 102.9429 -0.604 -0.159491 -41.481192 1.185327 2.719727 0
24077 132.943215 43.995 0.998 106.9834 -0.604 -0.190163 -51.797261 1.035500 2.670494 0
99954 11.601817 7.057 1.238 92.7253 -0.604 -0.228187 -52.351483 1.200970 1.986764 0
12864 185.264451 29.619 0.926 75.2321 -0.604 -0.268029 -47.848098 1.103068 1.984683 0
18089 136.005324 47.292 1.635 107.1270 -0.604 -0.264929 -72.278284 1.163444 1.918984 0
72006 359.020657 -64.753 1.295 156.2826 -0.604 -0.188943 -81.100613 1.049760 3.249726 0
34033 258.075371 36.778 1.485 114.6883 -0.604 -0.052095 -15.424847 1.124226 2.181503 0
41614 258.742902 69.388 1.040 94.9733 -0.604 -0.202081 -47.714303 1.067747 2.299493 0
101063 29.103908 35.582 2.039 100.9231 -0.604 -0.252222 -64.057725 1.069270 1.591105 0
1705 177.650336 -23.910 1.628 141.3021 -0.604 -0.201524 -76.648735 1.053063 2.538188 0
93399 342.201787 11.689 1.079 89.8120 -0.604 -0.233965 -51.659730 1.513478 2.118255 0
14160 129.143741 1.114 1.468 96.8553 -0.604 -0.274384 -66.329667 1.024092 1.855682 0
29936 219.163200 69.698 0.956 108.3733 -0.604 -0.211478 -58.502060 1.061416 2.791023 0
81872 50.251967 -23.097 1.465 127.7163 -0.604 -0.267079 -89.977752 1.128460 2.450138 0
4464 142.197021 27.761 1.926 141.6511 -0.604 -0.191473 -73.041711 1.222253 2.305250 0
5627 196.741484 -36.265 1.571 127.0048 -0.603 -0.039385 -13.180059 1.444670 2.331791 0
77494 46.826033 -2.916 0.982 118.5612 -0.603 -0.118094 -36.388021 1.345143 2.993400 0
5540 175.153222 32.040 1.343 118.1258 -0.603 -0.190652 -58.486320 1.073094 2.397237 0
37460 263.136894 44.592 1.758 139.2459 -0.603 -0.251313 -93.919161 1.225614 2.388572 0
19777 216.830405 27.095 0.874 90.4406 -0.603 -0.128945 -28.710425 1.208714 2.492019 0
24590 185.706009 68.749 1.399 127.6873 -0.603 -0.167514 -56.419414 1.279123 2.523042 0
16139 127.718165 10.823 1.425 137.4803 -0.603 -0.202576 -74.554884 1.057099 2.684436 0
16280 211.036920 5.361 0.847 89.6734 -0.603 -0.171314 -37.756369 1.317726 2.530739 0
14710 167.017118 57.530 1.941 120.2472 -0.603 -0.077415 -24.261453 1.250931 1.948386 0
14795 194.596740 29.711 0.893 119.7295 -0.603 -0.238567 -74.379194 1.085054 3.245556 0
61007 75.129414 -27.336 0.906 118.4784 -0.603 -0.123897 -38.144093 1.140991 3.177598 0
26788 234.175391 53.041 1.116 128.3143 -0.603 -0.143615 -48.655418 1.372525 2.955595 0
96222 325.436501 -30.706 1.771 138.1354 -0.603 -0.120767 -44.700640 1.193186 2.359071 0
55575 278.662951 53.124 1.711 171.7272 -0.603 -0.136103 -65.414774 1.184119 2.994037 1
78431 46.794242 -26.927 1.200 120.1818 -0.603 -0.110973 -34.755581 1.094040 2.631062 0
1658 176.297048 -25.452 1.630 96.1244 -0.603 -0.168954 -40.473334 1.005469 1.725450 0
21233 246.764713 11.867 1.980 112.1913 -0.603 -0.151058 -43.560747 1.021724 1.797736 0
100157 322.833448 -5.143 1.705 101.7232 -0.603 -0.191022 -48.976521 1.374217 1.776793 0
42139 103.438188 83.013 2.050 129.2304 -0.603 -0.203143 -69.412645 1.188456 2.031468 1
33441 223.048288 78.470 1.436 103.1110 -0.603 -0.249550 -65.031543 1.065972 2.002862 0
94876 343.157114 -39.351 1.591 100.5870 -0.603 -0.329715 -83.404482 1.073024 1.832487 0
84025 308.640062 -26.434 1.661 131.9478 -0.603 -0.108777 -38.108487 1.067010 2.341008 1
64486 66.124968 -61.527 1.906 148.2948 -0.603 -0.078962 -31.825259 1.114566 2.427777 0
14521 137.135994 5.292 1.065 128.6441 -0.603 -0.190424 -64.712847 1.157330 3.062352 0
104141 359.061985 -29.422 1.766 113.0174 -0.603 -0.204581 -59.516648 1.071109 1.933471 0
4977 162.857938 -34.989 1.619 130.1140 -0.603 0.018369 6.328005 1.459630 2.344943 0
234 186.770645 15.968 2.063 96.7239 -0.603 -0.305486 -73.727996 1.233957 1.515551 1
72636 329.393210 -45.426 0.917 119.4290 -0.603 -0.163862 -50.934280 1.029810 3.174247 0
22818 130.463122 56.932 1.859 131.7506 -0.603 -0.166545 -58.241690 1.223426 2.187813 1
11365 203.408324 -4.421 0.937 102.5773 -0.603 -0.242356 -62.764670 1.146183 2.681605 0
2515 157.561022 -21.110 1.592 113.1346 -0.603 -0.200077 -58.278948 1.209335 2.059858 1
35739 96.402121 -25.251 1.966 122.7181 -0.603 -0.258977 -83.167198 1.166578 1.974222 1
86498 352.564447 -54.685 1.821 104.5855 -0.603 -0.063020 -16.704849 1.466936 1.757688 0
76498 10.607194 -65.446 1.996 145.9242 -0.603 -0.189710 -74.996996 1.028072 2.328165 0
21217 223.953412 56.411 1.823 115.4872 -0.603 -0.071536 -21.358385 1.401720 1.939468 0
75800 317.514841 -47.711 1.438 113.0726 -0.603 -0.239441 -69.699221 1.283486 2.195025 0
10815 174.959812 -21.644 0.962 70.5060 -0.603 -0.096702 -15.970023 1.050440 1.807564 0
23105 137.540724 36.880 0.843 74.4560 -0.603 -0.386396 -68.125907 1.164665 2.109951 0
1086 176.157945 -22.148 1.709 114.8590 -0.603 -0.262945 -77.994404 1.159681 2.003384 0
6740 190.829658 50.893 2.052 91.6816 -0.603 -0.229748 -51.998467 1.052356 1.440561 0
88160 30.152872 -13.755 1.096 108.2584 -0.603 -0.163339 -45.127719 1.172138 2.524995 0
72890 320.761445 -61.167 1.828 139.9609 -0.603 -0.189263 -71.166080 1.230955 2.346866 0
8685 129.525565 20.372 1.957 139.9483 -0.603 -0.145654 -54.762391 1.199388 2.257284 0
10764 170.774929 -31.340 1.062 118.2040 -0.603 -0.184885 -56.762342 1.286246 2.820724 0
88044 359.900074 -1.861 0.849 93.8249 -0.603 -0.185560 -43.178227 1.084052 2.644328 0
107002 13.054464 -9.444 1.912 123.5151 -0.603 -0.063166 -20.443186 1.045802 2.018403 1
15103 128.430951 39.717 2.018 104.1573 -0.603 -0.281962 -74.373464 1.109608 1.651673 0
1296 173.230957 19.613 1.589 96.4668 -0.603 -0.147513 -35.488056 1.049939 1.758361 0
94646 39.262872 -14.792 1.535 114.6423 -0.603 -0.244601 -72.388857 1.115933 2.135087 0
20907 216.873853 59.753 1.742 150.2154 -0.603 -0.079247 -32.436820 1.065012 2.591019 0
80656 324.133940 -3.919 0.895 137.1449 -0.603 -0.185785 -68.175134 1.125365 3.712727 0
73085 48.795280 -39.782 1.140 91.4288 -0.603 -0.240138 -54.170265 1.001922 2.074857 0
10393 144.077240 -21.488 1.235 111.8333 -0.603 -0.226249 -64.993735 1.203795 2.400494 1
7513 180.051540 35.755 1.284 106.1091 -0.603 -0.179790 -48.491822 1.207142 2.219173 0
1550 162.008626 -2.205 1.498 89.9851 -0.603 -0.115477 -25.556522 1.081678 1.701713 0
80726 313.594770 -39.916 1.765 115.5295 -0.603 -0.171877 -51.339339 1.129347 1.977176 0
40526 265.026669 59.871 1.331 129.0777 -0.603 -0.104064 -35.507637 1.334222 2.634841 0
97805 345.594332 31.206 1.397 92.0398 -0.603 -0.151508 -34.451312 1.268025 1.820273 1
104605 341.320007 3.102 1.533 129.4083 -0.603 -0.111103 -38.026069 1.133708 2.411913 0
5267 193.797007 44.066 1.881 143.9023 -0.603 -0.165477 -64.330955 1.019943 2.373413 0
23836 185.896342 71.969 1.956 117.0262 -0.603 -0.098417 -29.854510 1.299692 1.888440 0
963 187.446838 -21.694 1.739 159.6168 -0.602 -0.117492 -51.725384 1.223798 2.755706 0
79469 305.473461 -38.692 1.970 190.4228 -0.602 -0.038058 -20.706786 1.457119 3.060542 0
27398 109.062791 39.835 1.789 79.8086 -0.602 -0.270760 -51.885285 1.334534 1.355337 0
92170 345.958816 -32.333 1.224 95.9470 -0.602 -0.117608 -28.110938 1.416414 2.072318 0
7478 145.835666 -13.635 1.291 113.6101 -0.602 -0.033745 -9.878911 1.140595 2.367434 0
19525 162.438415 60.768 1.531 103.9115 -0.602 -0.196639 -51.720797 1.139319 1.938883 0
67416 38.156456 -71.274 1.616 99.0330 -0.602 -0.224615 -55.766540 1.033998 1.787042 0
72863 34.357189 -54.807 1.217 108.8756 -0.602 -0.240490 -66.898156 1.140072 2.360511 0
28252 120.972704 43.174 0.854 84.9005 -0.602 -0.238974 -49.322310 1.250424 2.382322 0
27842 108.450945 35.138 1.563 88.8577 -0.602 -0.127264 -27.742195 1.021986 1.636446 0
2673 208.639501 9.659 1.555 138.8371 -0.602 -0.108704 -40.481020 1.297101 2.564744 0
105532 5.125290 -10.784 1.639 159.5844 -0.602 -0.243049 -106.974990 1.035895 2.855076 0
74708 313.050015 -34.855 1.174 107.2143 -0.602 -0.031611 -8.632469 1.310470 2.383715 0
105935 17.336745 2.730 1.709 122.0096 -0.602 -0.172681 -55.070264 1.088561 2.128592 0
6226 213.873414 37.547 2.065 127.6945 -0.602 -0.135483 -45.634268 1.284572 1.999372 1
13778 203.545515 16.457 0.881 100.2029 -0.602 -0.054560 -13.738341 1.351537 2.744407 1
17649 192.337243 56.307 1.396 110.1373 -0.602 -0.210664 -59.416964 1.199703 2.179350 0
89724 28.159229 5.921 1.070 121.4411 -0.602 -0.236031 -74.852772 1.061682 2.881588 0
62378 69.084691 -48.706 1.032 108.6414 -0.602 -0.125615 -34.852591 1.179391 2.646421 0
22565 115.987862 37.066 2.013 141.9075 -0.602 -0.299492 -114.496206 1.070449 2.253636 0
105589 350.116944 -13.118 1.652 129.6261 -0.602 -0.160494 -55.041366 1.157739 2.308025 0
11455 194.748475 33.555 1.082 92.7497 -0.602 -0.126181 -28.958078 1.146756 2.183190 0
211 180.253097 -14.160 2.034 106.1257 -0.602 -0.170394 -45.966366 1.531973 1.675597 0
9008 166.502525 -7.328 0.959 128.4212 -0.602 -0.212312 -72.000947 1.145848 3.300191 0
80352 26.303248 -42.722 1.160 122.1615 -0.602 -0.099212 -31.687196 1.461407 2.737524 0
24413 224.999296 65.808 2.071 154.9231 -0.602 -0.128223 -54.463418 1.263845 2.421786 0
3379 178.426250 -5.512 1.201 96.8849 -0.602 -0.124725 -30.161946 1.016843 2.119910 0
9822 136.087594 33.205 1.852 95.1857 -0.602 -0.204342 -48.377579 1.050718 1.584406 0
72301 351.791335 -65.119 1.435 100.5039 -0.602 -0.258675 -65.369170 1.157458 1.953894 0
69510 68.995787 -35.183 1.720 96.1998 -0.602 -0.251286 -60.252812 1.003447 1.671881 0
31746 250.369783 58.435 1.436 102.7022 -0.602 -0.157538 -40.858337 1.028119 1.995729 0
75191 41.529044 -53.079 1.604 108.3584 -0.602 -0.190684 -52.741018 1.291384 1.963710 0
72431 61.324034 -40.696 2.044 122.2718 -0.602 -0.079209 -25.326112 1.145026 1.925369 1
6411 189.774434 47.526 1.804 127.3291 -0.602 -0.244867 -82.194579 1.085856 2.151583 0
48222 87.757139 -29.402 1.873 137.7704 -0.602 -0.198862 -73.373444 1.187268 2.278147 0
93922 29.635120 28.459 1.423 128.3875 -0.602 -0.163890 -55.562212 1.072458 2.509412 0
5375 151.620304 34.892 1.688 105.0050 -0.602 -0.160977 -42.876259 1.022389 1.845199 0
5722 162.172751 -33.677 1.463 143.5676 -0.602 -0.081372 -31.545959 1.295779 2.755987 1
103891 328.733541 2.063 1.781 116.5046 -0.602 -0.168937 -50.972522 1.223023 1.983449 1
6420 205.566150 21.301 1.344 107.6164 -0.602 -0.266780 -73.182384 1.098964 2.182625 0
94106 29.350009 -1.561 1.202 109.3127 -0.602 -0.280412 -78.379146 1.090668 2.390240 0
18042 137.396071 4.827 0.942 123.5114 -0.602 -0.174129 -56.353384 1.310792 3.217583 0
14464 174.363792 53.544 1.572 82.9720 -0.602 -0.172679 -34.670322 1.055554 1.522493 0
5772 196.285384 -10.835 1.133 118.7085 -0.602 -0.116995 -36.103239 1.214594 2.704729 0
12271 161.200227 54.596 1.946 109.5958 -0.602 -0.153981 -43.173803 1.070550 1.773664 0
34497 132.775988 78.501 1.963 95.6251 -0.602 -0.075813 -18.048013 1.034767 1.539945 0
12619 225.027118 18.499 1.406 102.4936 -0.602 -0.281696 -72.881470 1.042581 2.018445 0
51427 86.501135 -38.773 1.398 144.4542 -0.602 -0.153134 -59.806423 1.216935 2.856136 0
89122 14.165590 -48.140 1.584 83.3417 -0.602 -0.315543 -63.693366 1.048811 1.522217 0
103563 27.105582 -16.006 1.763 106.6128 -0.602 -0.225156 -61.073691 1.113541 1.826083 0
22841 244.110030 14.334 1.479 112.1071 -0.602 -0.134853 -38.852609 1.042270 2.137866 0
33489 260.946516 22.010 1.548 160.5643 -0.602 -0.032107 -14.235770 1.220803 2.974625 0
91427 342.023624 -11.804 0.992 107.4341 -0.602 -0.110551 -30.264555 1.026084 2.692214 0
66828 317.685156 -62.274 0.866 119.0165 -0.602 -0.087489 -27.082193 1.018910 3.304518 0
23856 176.503886 56.750 0.865 82.2279 -0.602 -0.282534 -56.116804 1.118997 2.283520 0
3804 167.121803 31.838 1.574 105.7661 -0.602 -0.187705 -50.430334 1.206941 1.939602 0
99213 351.921649 -15.983 1.264 115.9591 -0.602 -0.105633 -31.693234 1.098727 2.450644 0
97237 317.174183 -13.487 1.842 94.9750 -0.602 -0.069628 -16.440436 1.073826 1.585650 0
26060 248.299963 43.482 1.692 101.6106 -0.602 -0.163746 -41.927489 1.007194 1.782964 0
107104 357.474202 17.076 2.033 128.3424 -0.601 -0.190277 -64.480969 1.191641 2.026729 0
829 156.688742 -4.158 1.837 133.8330 -0.601 -0.209063 -74.499387 1.215597 2.237991 0
26631 226.054691 57.601 0.953 104.8280 -0.601 -0.233329 -62.021408 1.016540 2.707463 0
97542 12.014727 -42.112 1.845 125.3312 -0.601 -0.253060 -83.347895 1.067778 2.090607 0
83178 42.710693 -42.300 1.862 155.5707 -0.601 -0.136316 -58.191627 1.287824 2.580910 0
10318 189.949502 -2.695 0.883 128.6146 -0.601 -0.170778 -58.020442 1.081636 3.516457 1
20137 144.070044 27.303 0.865 79.4143 -0.601 -0.220644 -42.031001 1.182159 2.206542 0
11746 169.445926 16.990 0.877 91.2346 -0.601 -0.222801 -50.131237 1.175738 2.508542 0
105665 20.816109 14.510 1.782 160.9270 -0.601 -0.053018 -23.571140 1.230757 2.738823 1
28842 210.949503 70.782 1.217 103.1393 -0.601 -0.240461 -62.683526 1.127205 2.235989 0
10377 172.524586 -2.525 0.904 90.6636 -0.601 -0.161254 -36.010517 1.176266 2.435608 0
11801 154.081359 44.562 1.523 109.0369 -0.601 -0.272732 -76.001949 1.041593 2.040861 0
22247 247.301924 14.015 1.789 143.2136 -0.601 -0.126150 -48.760506 1.082503 2.432135 0
105484 21.995579 4.793 1.788 98.9849 -0.601 -0.212261 -52.668625 1.267122 1.681299 0
23320 161.896333 54.752 0.955 116.8167 -0.601 -0.263552 -79.776085 1.144315 3.012795 0
89124 2.636218 -50.292 1.685 127.0784 -0.601 -0.171932 -57.576036 1.176711 2.235803 0
2493 185.751656 -10.988 1.304 122.2011 -0.601 -0.054896 -17.540091 1.482165 2.529098 0
12267 140.790019 36.233 1.595 123.3063 -0.601 -0.069372 -22.406096 1.259466 2.243029 0
37777 257.033387 46.924 0.863 91.6862 -0.601 -0.046765 -10.584947 1.247945 2.551848 0
1842 173.651483 -18.669 1.481 142.1382 -0.601 -0.186385 -71.394195 1.148622 2.708131 0
1527 189.963050 7.835 1.466 90.3055 -0.601 -0.111262 -24.728867 1.167950 1.731118 0
102052 9.744077 28.951 1.620 127.6417 -0.601 -0.065920 -22.192703 1.087067 2.299273 0
69929 24.421361 -65.999 1.420 111.2512 -0.601 -0.116899 -33.371518 1.037732 2.177230 0
18994 151.258491 54.127 1.396 115.0563 -0.601 -0.104577 -31.083494 1.077686 2.276136 0
85684 3.219463 21.089 0.872 62.8497 -0.601 -0.300161 -43.183564 1.102297 1.735629 0
19732 226.968042 41.064 1.394 77.3761 -0.601 -0.203715 -37.614056 1.034507 1.532361 0
87574 2.524351 1.584 0.841 67.0260 -0.601 -0.263586 -40.965108 1.259770 1.903250 0
86012 346.450676 8.565 0.864 66.9797 -0.601 -0.253961 -39.436559 1.000068 1.861659 0
13047 232.022807 11.757 1.660 136.3558 -0.601 -0.083542 -30.444905 1.239972 2.420345 0
36941 261.507269 23.746 1.085 118.6711 -0.601 -0.172717 -53.278138 1.079221 2.787882 0
32050 116.955314 70.103 1.891 136.6194 -0.601 -0.257292 -93.981093 1.163586 2.246829 0
70673 43.470305 -45.578 0.879 107.6749 -0.601 -0.251279 -68.975199 1.009147 2.953966 0
74376 40.067005 -50.922 1.488 118.9567 -0.601 -0.183928 -56.900137 1.178731 2.259510 0
33229 124.884522 74.608 1.523 141.1204 -0.601 -0.151076 -57.372478 1.114817 2.641309 0
68879 16.189769 -62.424 0.916 71.5979 -0.601 -0.124807 -20.995114 1.123518 1.904085 0
26173 195.285908 69.898 1.239 124.2653 -0.601 -0.129151 -42.103299 1.184820 2.661102 0
85872 30.459891 1.592 1.008 131.4779 -0.601 -0.186117 -64.924712 1.160537 3.257477 0
104008 20.079744 3.114 1.526 93.6762 -0.601 -0.076070 -17.667176 1.174158 1.751230 0
14481 235.316230 28.539 1.934 164.9333 -0.601 -0.141545 -64.813554 1.261136 2.677803 0
11397 178.304146 9.364 0.858 75.1901 -0.601 -0.140768 -25.112891 1.301088 2.100902 0
37881 264.174309 36.990 1.507 123.3372 -0.601 -0.227965 -73.651572 1.101653 2.324064 0
9317 222.982285 16.614 1.545 100.9260 -0.601 -0.112036 -28.455292 1.112670 1.872372 0
2237 159.571758 -5.120 1.397 110.5546 -0.601 -0.227531 -64.466420 1.271913 2.185919 0
1385 203.117017 17.858 1.801 105.7336 -0.601 -0.184924 -49.664766 1.073348 1.788416 0
23821 223.093543 61.761 1.748 109.3392 -0.601 -0.133494 -37.324437 1.039112 1.881982 0
21685 144.954617 63.625 2.015 121.5564 -0.601 -0.196369 -62.345708 1.249115 1.928990 0
37966 94.725783 -25.066 1.359 89.7553 -0.601 0.046070 10.164520 1.032244 1.807348 0
1678 157.252562 27.666 1.891 120.9473 -0.601 -0.231099 -72.931238 1.194674 1.988855 0
4588 148.263318 -3.047 1.458 125.4959 -0.601 -0.299252 -98.717096 1.007016 2.414410 0
3699 203.057386 38.484 1.895 113.3780 -0.601 -0.223364 -65.230159 1.177715 1.862579 0
101143 3.117180 12.684 1.304 123.9163 -0.601 -0.037596 -12.215211 1.131222 2.564237 0
103465 22.299140 -31.674 2.049 156.2434 -0.601 -0.174864 -75.034609 1.214562 2.457223 0
5602 214.198612 6.106 1.371 131.8604 -0.601 -0.153915 -53.878953 1.299638 2.640226 0
31893 212.291554 77.829 1.684 100.3590 -0.601 -0.216415 -54.595148 1.115633 1.766433 0
10703 168.225265 47.833 1.597 125.9977 -0.601 -0.234597 -77.760155 1.082647 2.290225 0
3226 160.576142 10.716 1.318 143.0770 -0.601 -0.121938 -47.078647 1.135214 2.939827 0
101280 37.074301 -6.165 1.815 117.6487 -0.601 -0.192454 -58.753305 1.097134 1.981189 1
1456 206.185735 2.403 1.652 114.8334 -0.601 -0.210683 -62.475839 1.006069 2.044546 0
9457 180.830247 40.878 1.290 89.9418 -0.601 -0.329565 -72.894490 1.066300 1.874281 0
333 184.532668 -17.033 2.034 133.0467 -0.601 -0.049131 -17.384389 1.193804 2.100431 0
19641 180.642254 42.726 0.845 89.6041 -0.601 -0.148309 -32.655836 1.240921 2.534263 0
18191 200.084832 34.335 0.848 73.6885 -0.601 -0.212036 -36.922414 1.178789 2.078712 0
1472 161.918528 -27.148 1.908 129.0182 -0.601 -0.066273 -22.600604 1.177027 2.111349 1
29525 153.740558 77.030 1.554 100.2009 -0.601 -0.234587 -59.067639 1.085155 1.852090 0
535 185.548871 22.542 1.972 156.2768 -0.600 -0.217851 -93.504793 1.007448 2.510331 0
44536 91.387509 -51.210 1.388 118.8405 -0.600 -0.185151 -57.211620 1.204707 2.360270 0
22757 114.189926 22.129 1.829 137.5967 -0.600 -0.145821 -53.721556 1.314202 2.306203 1
41134 95.498900 -47.719 1.581 129.7182 -0.600 -0.026675 -9.156152 1.034326 2.372635 0
22552 123.585484 18.883 1.056 142.5900 -0.600 -0.162445 -62.461715 1.127587 3.415221 0
7208 157.004157 37.631 1.511 133.3644 -0.600 -0.176860 -62.759305 1.176772 2.508161 0
4832 182.079420 -2.125 1.102 92.6966 -0.600 -0.240705 -55.202832 1.107902 2.153552 0
32210 252.072070 55.878 1.297 117.4615 -0.600 -0.184654 -56.264250 1.234704 2.439937 0
45392 270.616355 35.051 1.380 105.2850 -0.600 -0.118458 -31.652097 1.140410 2.098444 0
82113 20.326397 21.673 0.843 77.0733 -0.600 -0.096331 -17.703218 1.325464 2.183853 0
85916 357.305715 -16.495 0.860 90.1285 -0.600 -0.222476 -49.330827 1.274164 2.515334 0
10819 223.731562 17.410 1.387 111.5055 -0.600 -0.247936 -70.973413 1.007435 2.215296 0
94701 28.202435 -42.644 1.951 149.4681 -0.600 -0.114089 -46.419815 1.152780 2.414821 0
27093 123.454461 56.338 1.337 117.1620 -0.600 -0.256215 -77.830203 1.182891 2.384689 0
9594 190.225651 -3.148 0.897 105.4997 -0.600 -0.168035 -45.009204 1.078618 2.851048 0
86809 48.633534 -19.346 1.553 118.5453 -0.600 -0.192997 -59.458339 1.358343 2.192088 0
11925 194.348333 9.951 0.883 96.5668 -0.600 -0.188110 -45.311174 1.168321 2.641805 0
101559 4.602807 -29.533 1.597 78.0569 -0.600 -0.316668 -59.087855 1.070258 1.418557 0
18720 208.756345 -32.945 0.876 153.8719 -0.600 -0.161754 -68.146995 1.191179 4.232163 1
9641 188.640904 28.661 1.116 159.9105 -0.600 -0.067518 -29.790106 1.139571 3.682483 0
69328 35.009630 -71.024 2.064 133.4061 -0.600 0.058302 20.696315 1.144611 2.089500 0
101616 331.687405 -33.490 2.047 110.8512 -0.600 0.043180 12.273513 1.205100 1.743971 0
96468 12.857691 -36.529 1.461 110.0247 -0.600 -0.274703 -77.384003 1.091436 2.114434 0
9756 179.134380 41.688 1.347 101.9650 -0.600 -0.173072 -44.500711 1.119059 2.065176 0
104987 11.266078 -23.818 1.773 141.1415 -0.600 -0.249466 -94.753862 1.117976 2.409174 0
95554 16.051201 9.114 1.086 121.1176 -0.600 -0.252509 -79.822618 1.007417 2.843047 0
93966 33.136181 -31.786 1.705 122.7749 -0.600 -0.218630 -70.249166 1.038978 2.144626 0
25748 242.437590 16.370 0.885 134.6546 -0.600 -0.115402 -41.426405 1.259648 3.676645 0
27689 245.806945 23.981 0.938 140.2530 -0.600 -0.202896 -76.483455 1.235082 3.666079 1
411 186.956710 2.188 1.829 138.2580 -0.600 -0.269836 -99.983418 1.004021 2.317996 0
104559 30.492781 7.486 1.873 118.8127 -0.600 -0.218833 -67.600241 1.137825 1.964361 0
94097 332.149274 -42.243 1.871 136.2230 -0.600 -0.145121 -52.824087 1.147375 2.253760 0
18317 154.484066 51.654 1.367 117.3313 -0.600 -0.254687 -77.500272 1.074824 2.353170 0
10742 189.827701 -36.060 1.167 141.9338 -0.600 -0.180380 -68.974978 1.221047 3.167580 0
93153 326.395850 9.916 1.305 114.0206 -0.600 -0.160845 -47.291866 1.212517 2.358015 0
22901 198.338662 68.045 1.798 168.9075 -0.600 -0.090232 -42.514875 1.133657 2.859600 0
7343 173.855489 43.829 1.527 117.1568 -0.600 -0.196283 -59.621500 1.001124 2.189162 0
5381 179.596279 -13.543 1.103 135.6923 -0.600 -0.186194 -67.457876 1.239079 3.150938 0
25386 223.821645 54.842 0.988 68.4300 -0.600 -0.313529 -49.954347 1.150676 1.721016 0
1389 169.022870 -10.357 1.517 120.0094 -0.600 0.018754 5.863409 1.426083 2.251760 0
64983 49.223008 -69.502 1.337 111.4041 -0.600 -0.197547 -56.487371 1.321213 2.267813 0
104989 345.608785 6.721 1.594 144.9790 -0.600 -0.118283 -46.396850 1.050527 2.637927 0
1555 162.312052 18.675 1.623 122.8890 -0.600 -0.192379 -61.883134 1.144839 2.211461 0
28723 254.643124 45.629 2.035 133.7532 -0.600 -0.069479 -24.741180 1.156319 2.111341 1
72952 347.177522 -62.758 1.504 110.3542 -0.600 -0.214693 -60.696628 1.169999 2.081485 0
78329 21.281622 -58.864 1.647 95.6667 -0.600 -0.200501 -47.756117 1.041813 1.706479 0
18529 140.693341 4.868 0.860 78.0860 -0.600 -0.294695 -55.012306 1.099519 2.179751 0
17345 203.519016 48.483 1.227 125.4340 -0.600 -0.213463 -70.375479 1.020065 2.705093 0
50939 84.375168 -40.667 0.911 67.6665 -0.600 -0.214562 -33.728935 1.014919 1.806649 0
104251 328.441155 -13.079 1.871 153.5052 -0.600 -0.209043 -87.817886 1.222480 2.539664 0
105477 6.809379 14.668 1.644 114.9188 -0.600 0.013407 3.979148 1.257350 2.051582 0
20585 121.087872 21.826 1.479 121.0035 -0.600 -0.285177 -90.047478 1.267177 2.307372 0
104972 328.942058 2.374 1.859 116.9414 -0.600 -0.069698 -21.124409 1.216830 1.941844 0
9163 144.104524 8.165 1.198 116.6465 -0.600 -0.169420 -51.193021 1.031554 2.556882 0
2963 210.541741 15.034 1.580 102.2297 -0.600 -0.235076 -60.631937 1.075975 1.870499 0
26730 190.077488 73.646 1.599 94.2279 -0.600 -0.190796 -44.625786 1.030857 1.711352 0
31088 248.754920 41.042 0.988 88.2773 -0.600 -0.139086 -30.081718 1.187623 2.219597 0
86990 31.188666 -43.076 1.612 98.4828 -0.600 -0.141600 -34.921734 1.014651 1.779710 0
47022 270.393585 61.085 0.862 105.1424 -0.600 -0.104475 -27.870591 1.089856 2.928465 0
15818 196.240628 36.166 0.930 88.1789 -0.600 -0.233966 -50.534653 1.080468 2.318776 0
98547 359.079685 -27.611 1.376 96.7950 -0.600 -0.273296 -66.017175 1.015014 1.933629 0
97577 18.417805 27.253 1.380 113.4931 -0.600 -0.204321 -59.741616 1.138572 2.262291 1
79671 307.412698 -27.602 1.611 118.0111 -0.600 -0.155900 -47.769808 1.057722 2.133725 0
57513 78.342443 -18.371 0.972 115.3434 -0.600 -0.140605 -41.917218 1.016213 2.935006 0
917 164.964016 25.020 1.913 140.1512 -0.600 -0.133753 -50.375644 1.151644 2.290136 0
235 170.264807 12.296 2.049 102.4394 -0.600 -0.225667 -58.348425 1.306832 1.610865 0
104166 336.416323 23.841 1.897 122.4091 -0.600 -0.129756 -41.543461 1.247848 2.009623 1
44298 263.743101 67.878 0.871 90.0330 -0.600 -0.164203 -36.363266 1.163512 2.488957 0
