# 13534 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
11935 138.149574 15.831 1.376 104.2542 -0.579 -0.191871 -50.666543 1.087194 2.082687 0
30222 116.149549 55.788 1.270 94.0883 -0.579 -0.226116 -52.792732 1.096884 1.982266 0
96449 352.074121 -24.898 1.085 89.8647 -0.579 -0.088232 -19.495372 1.065579 2.111025 0
22871 131.898039 32.018 1.003 87.7625 -0.579 -0.162870 -34.979293 1.254553 2.182579 0
11524 154.534971 27.214 1.167 64.4820 -0.579 -0.305885 -45.382088 1.074766 1.439525 0
5115 152.827435 0.727 1.265 114.7232 -0.579 -0.205102 -60.750858 1.228974 2.422568 0
6679 192.476870 -17.509 1.115 106.0579 -0.579 -0.099925 -26.935442 1.035277 2.443334 0
111272 11.916570 -4.706 1.836 99.1278 -0.579 -0.104362 -25.940501 1.176693 1.658084 0
38015 104.692491 67.939 2.018 105.1748 -0.579 -0.256358 -68.413415 1.194422 1.667731 0
3406 178.893946 -4.953 1.211 107.5960 -0.579 -0.182161 -49.958701 1.150820 2.341195 0
36665 262.309785 32.424 2.023 129.7678 -0.579 -0.070749 -24.295095 1.137834 2.055125 1
108986 32.832475 3.019 1.970 119.6861 -0.579 -0.187573 -58.455295 1.140843 1.923419 0
70539 65.915384 -42.289 1.375 89.2894 -0.579 -0.124126 -27.215954 1.197023 1.783935 0
11987 207.693837 -9.555 0.981 90.6902 -0.579 -0.158816 -35.478635 1.046591 2.291800 0
3379 172.645944 -14.724 1.244 130.5663 -0.579 -0.166602 -57.633969 1.107013 2.789341 0
34561 258.362812 21.761 1.261 124.2499 -0.579 0.011630 3.790796 1.050034 2.629780 0
24934 165.450884 69.934 1.722 123.9988 -0.579 -0.200995 -65.356073 1.192439 2.153195 0
14357 154.775497 10.721 0.911 102.3641 -0.579 -0.202435 -52.295198 1.126099 2.734395 0
6577 203.696305 40.891 1.731 115.3661 -0.579 -0.127915 -38.142903 1.064601 1.997408 0
65887 77.518397 -24.247 1.620 100.8879 -0.579 -0.224920 -57.099739 1.036214 1.817511 0
28686 181.340811 74.228 1.521 115.7646 -0.579 -0.111513 -33.389988 1.103391 2.168166 0
52851 275.609636 45.475 1.164 79.3508 -0.579 -0.136767 -26.028027 1.049334 1.774615 0
51329 273.494645 56.325 1.191 99.4565 -0.579 -0.142342 -35.521614 1.201626 2.189277 0
16033 210.481798 -11.090 0.848 123.7483 -0.579 -0.165946 -53.828731 1.080441 3.490693 0
17694 186.565660 49.072 1.185 106.4895 -0.579 -0.112221 -30.397910 1.024867 2.352314 0
3991 140.287151 -16.290 1.792 126.9811 -0.579 -0.211379 -70.721204 1.171659 2.154137 0
83913 328.462314 -40.304 1.189 88.0292 -0.579 -0.228823 -49.323139 1.081446 1.939381 0
11880 173.350062 31.721 1.070 114.9405 -0.579 -0.202837 -60.216430 1.127228 2.727285 0
7279 171.286756 -16.883 1.072 106.7246 -0.579 -0.119031 -32.327929 1.245277 2.528695 0
95611 344.577189 3.236 0.983 109.2178 -0.579 -0.065838 -18.383495 1.164499 2.756375 0
25794 215.162892 61.716 1.241 119.0917 -0.579 -0.173369 -53.706918 1.161493 2.548671 0
9796 162.280092 43.876 1.522 104.3624 -0.579 -0.134580 -35.582139 1.036463 1.954398 0
1174 209.672305 -15.898 2.059 112.8381 -0.579 -0.175320 -50.907074 1.170705 1.769471 0
1117 198.313725 -12.073 1.670 127.0669 -0.579 -0.227044 -76.023659 1.007488 2.247318 0
86055 333.068758 -45.089 1.323 80.7521 -0.579 -0.174040 -33.824704 1.106634 1.655236 0
71398 62.417921 -35.359 1.070 80.7708 -0.579 -0.236894 -46.053085 1.064615 1.916055 0
2372 153.987119 -10.828 1.540 104.7122 -0.579 -0.189594 -50.329330 1.073937 1.946623 0
10436 207.645569 -22.433 1.183 103.4691 -0.579 -0.037937 -9.927466 1.186968 2.287749 0
98826 21.405249 42.544 1.840 126.5328 -0.579 -0.060772 -20.246310 1.216099 2.113870 0
74574 44.068743 -58.663 1.756 97.2265 -0.579 -0.188509 -45.779857 1.099487 1.668790 0
2077 212.827134 21.280 1.970 128.8517 -0.579 -0.138417 -47.129988 1.020683 2.070627 0
15653 148.090394 -10.037 0.906 83.0099 -0.579 -0.282500 -56.751172 1.038706 2.226787 0
102116 327.319065 -7.364 1.484 112.5288 -0.579 -0.211428 -61.189880 1.037152 2.141147 0
89535 47.278907 -37.151 1.995 121.2084 -0.579 -0.044043 -13.935227 1.158727 1.934247 1
67251 302.617160 -71.048 1.929 88.0400 -0.579 -0.218776 -47.164593 1.060303 1.431471 0
5057 214.789634 -13.646 1.499 131.1355 -0.579 0.035885 12.478865 1.406031 2.478716 0
68605 45.830379 -70.799 1.467 123.6800 -0.579 -0.148175 -48.032352 1.087357 2.370725 0
30232 194.999881 73.927 1.143 110.9949 -0.579 -0.135187 -38.485647 1.268147 2.513238 0
12770 194.150211 -18.905 0.915 113.5391 -0.579 -0.147017 -43.007239 1.118551 3.021213 0
109848 358.701965 -2.870 1.501 90.4903 -0.579 -0.047227 -10.522396 1.045126 1.709356 0
20135 220.583341 46.376 1.404 96.1939 -0.579 -0.121473 -29.124312 1.051884 1.896064 0
74775 66.672489 -12.043 1.704 106.9946 -0.579 -0.038649 -10.528714 1.388304 1.869424 0
33905 258.837539 18.382 1.514 124.6017 -0.579 0.018717 6.121554 1.133480 2.340888 1
106984 353.110647 16.745 1.375 103.9606 -0.579 -0.122812 -32.321003 1.037651 2.077163 0
33492 182.336879 79.962 1.683 123.9211 -0.579 -0.069405 -22.551046 1.148969 2.181720 0
39860 261.049445 54.683 1.280 94.1871 -0.579 -0.231904 -54.212243 1.084897 1.973466 0
7853 194.830989 -15.094 1.080 131.7838 -0.578 -0.190147 -66.515580 1.048707 3.105979 0
101949 16.141426 -31.337 1.524 98.6799 -0.578 -0.304356 -75.241325 1.131013 1.846366 0
11169 233.257961 14.141 1.831 120.1331 -0.578 -0.018188 -5.693437 1.092611 2.012699 0
83678 55.973313 -29.063 1.824 133.2615 -0.578 0.048855 17.320348 1.224432 2.237593 0
11021 174.556640 48.615 1.566 109.7178 -0.578 -0.197211 -55.368689 1.091063 2.018358 0
17801 184.050526 33.575 0.846 75.0954 -0.578 -0.148206 -26.399916 1.257174 2.122762 0
95295 22.479650 -43.512 1.653 94.1084 -0.578 -0.121323 -28.333346 1.236766 1.674841 0
10211 208.504204 48.411 2.050 172.5190 -0.578 -0.048126 -23.258750 1.148979 2.712356 0
84304 340.407896 -53.379 1.561 98.8606 -0.578 -0.127728 -31.645674 1.156633 1.822436 0
88080 23.116223 -35.054 1.156 105.2149 -0.578 -0.133399 -35.615879 1.086507 2.364379 0
4608 204.914254 -28.228 1.557 90.1331 -0.578 -0.161493 -35.810816 1.026373 1.664156 0
94144 34.601935 -30.970 1.517 111.7077 -0.578 -0.259021 -74.307905 1.092183 2.095698 0
95226 6.463397 42.800 1.403 106.3501 -0.578 -0.226868 -61.356124 1.218989 2.097049 1
108038 5.663763 -30.919 1.824 96.6789 -0.578 -0.175091 -42.233901 1.148385 1.623082 0
26997 116.201684 51.882 1.825 107.0372 -0.578 -0.131211 -35.761263 1.138053 1.796787 0
1488 212.126412 -11.148 1.896 96.4460 -0.578 -0.174811 -42.044552 1.093719 1.583671 0
109391 5.766799 -11.158 1.573 110.3893 -0.578 -0.102395 -28.959573 1.169633 2.025276 0
71399 4.223789 -69.875 1.171 106.0738 -0.578 -0.199435 -53.768894 1.241661 2.361191 0
6087 135.791906 5.297 1.725 82.3656 -0.578 -0.031760 -6.320838 1.134819 1.429089 0
65254 40.711969 -70.031 1.051 103.1901 -0.578 -0.184228 -48.053039 1.175383 2.479794 0
89555 17.712059 31.301 1.079 97.4509 -0.578 -0.167633 -40.822743 1.155467 2.298591 0
43396 268.093195 25.694 1.614 113.6773 -0.578 -0.180305 -52.822151 1.070467 2.052813 0
32252 117.125273 69.486 2.077 117.9186 -0.578 -0.203091 -62.171121 1.092797 1.840851 0
28855 253.421411 34.845 1.916 112.9715 -0.578 -0.099055 -28.803094 1.236890 1.844165 0
110396 357.147354 -22.679 1.866 123.8870 -0.578 -0.143858 -46.726579 1.220486 2.052842 1
44604 92.479550 -25.923 0.896 92.4981 -0.578 -0.013388 -3.062511 1.019023 2.502372 0
3113 183.765931 12.591 1.240 131.6132 -0.578 -0.131373 -45.884591 1.121755 2.817306 0
111217 8.713793 0.838 1.778 101.6856 -0.578 -0.180623 -46.289825 1.273811 1.732951 0
12033 222.509811 24.937 1.499 98.4834 -0.578 -0.153591 -37.879206 1.017275 1.862199 0
19032 238.628490 28.296 1.959 133.3708 -0.578 -0.011050 -3.921372 1.007960 2.149811 0
28405 143.905426 73.192 1.848 109.2555 -0.578 -0.058847 -16.438140 1.204498 1.820801 0
71206 61.964948 -58.368 2.091 129.7108 -0.578 -0.166235 -57.055072 1.301999 2.017261 1
85425 38.159226 -28.440 1.210 117.0278 -0.578 -0.086775 -26.323416 1.187356 2.547225 0
39414 232.584931 81.392 2.020 158.6331 -0.578 -0.047677 -20.834416 1.200369 2.514355 1
102605 314.250463 -7.202 2.038 108.4317 -0.578 -0.158721 -43.936201 1.082063 1.710353 0
109495 358.539370 25.549 1.759 121.5062 -0.578 -0.113248 -35.937478 1.322741 2.083496 0
19786 138.053248 19.595 0.937 93.3270 -0.578 -0.130949 -30.276805 1.233136 2.440631 0
27980 180.025229 70.141 1.045 105.3994 -0.578 -0.188518 -50.438129 1.047194 2.544398 0
68731 317.113689 -71.909 1.550 108.3589 -0.578 -0.134204 -37.119509 1.098098 2.005698 0
87745 44.193970 -36.189 1.709 94.9910 -0.578 -0.115382 -27.249501 1.309480 1.656861 0
13406 219.602608 25.903 1.232 92.9666 -0.578 -0.177457 -40.840106 1.018455 1.998626 0
7605 162.725263 34.653 1.398 95.9483 -0.578 -0.202556 -48.416161 1.062866 1.896980 0
20754 136.669144 2.671 0.844 113.1628 -0.578 -0.102446 -29.849774 1.162574 3.204581 0
1085 176.046699 30.890 1.883 121.7839 -0.578 -0.094273 -29.998048 1.105457 2.007551 0
70126 46.375299 -60.760 1.044 98.1841 -0.578 -0.121329 -29.813498 1.123368 2.371383 0
109415 5.495481 -2.519 1.455 78.9782 -0.578 -0.098609 -18.660602 1.040928 1.521253 0
81389 59.899854 -13.388 1.633 103.0611 -0.578 -0.179776 -46.821405 1.323836 1.847937 0
2360 168.955142 17.944 1.417 98.4471 -0.578 -0.137411 -33.873810 1.063781 1.929574 0
24608 244.416352 27.245 1.542 109.8538 -0.578 -0.106338 -29.899676 1.045422 2.040455 0
5389 212.626887 -19.412 1.497 120.9765 -0.578 -0.065133 -20.561043 1.367792 2.288865 0
79912 330.450827 -33.794 0.879 95.5933 -0.578 -0.279598 -66.534406 1.106544 2.622951 0
2932 179.037532 34.230 1.598 69.5351 -0.578 0.016511 2.681760 1.126171 1.263155 0
75314 23.074273 -47.468 0.872 110.4638 -0.578 -0.159829 -45.239564 1.170644 3.048727 0
77177 60.199179 -28.290 1.670 78.1967 -0.578 -0.115348 -21.569341 1.001537 1.382937 0
80787 323.457838 -48.496 1.489 89.9024 -0.578 -0.269935 -59.674006 1.000162 1.706571 0
5551 147.336525 -2.300 1.332 97.6596 -0.578 -0.261632 -63.877642 1.167313 1.992623 0
11042 125.137996 0.260 1.894 74.3425 -0.578 -0.352980 -62.120433 1.051333 1.221365 0
17493 224.126054 -16.360 1.102 107.3079 -0.578 0.031386 8.580215 1.184950 2.493211 1
24236 120.875643 22.203 1.129 109.1060 -0.578 -0.157722 -43.985611 1.105729 2.491758 0
92860 351.121948 6.499 0.921 92.2570 -0.578 -0.146603 -33.430444 1.244081 2.443922 0
65420 77.337934 -37.739 1.866 91.2124 -0.578 -0.110121 -24.770598 1.013617 1.511550 0
59046 281.893664 54.997 1.911 112.9734 -0.578 -0.132475 -38.521639 1.138228 1.846834 0
30714 160.768876 78.192 2.010 119.3259 -0.578 -0.116803 -36.268973 1.084977 1.896350 0
100995 324.905301 -0.776 1.471 102.9261 -0.577 -0.131009 -34.066758 1.141223 1.969019 0
20116 227.751742 52.880 2.005 117.6223 -0.577 -0.027102 -8.271557 1.276945 1.871914 0
60819 73.738211 -57.438 1.546 92.1270 -0.577 0.058516 13.321161 1.053821 1.708185 0
109423 354.111990 3.836 1.534 94.3196 -0.577 -0.121763 -28.512721 1.004928 1.757609 0
3273 180.291082 -8.600 1.212 95.4354 -0.577 -0.161164 -38.275411 1.076896 2.075340 0
31953 107.307274 56.459 1.875 106.7762 -0.577 -0.033919 -9.217542 1.091586 1.764624 0
5774 181.823987 42.585 1.695 96.3741 -0.577 -0.164649 -39.565036 1.095167 1.689319 0
1882 187.833095 -13.489 1.437 114.6262 -0.577 -0.116173 -34.375386 1.100890 2.225651 0
26086 117.872593 44.892 1.602 102.7471 -0.577 -0.067723 -17.573661 1.174625 1.863950 0
75404 347.852397 -66.887 1.804 119.7448 -0.577 -0.208158 -64.908486 1.030689 2.023324 0
47003 90.247080 -51.900 0.896 84.4051 -0.577 -0.096909 -19.861324 1.170542 2.283697 0
20131 175.904555 60.173 1.616 102.7485 -0.577 -0.203033 -52.686162 1.142105 1.854211 0
65367 72.564239 -40.272 1.269 89.4995 -0.577 -0.331287 -72.843074 1.049786 1.886002 0
106961 18.312038 -17.853 1.495 74.7548 -0.577 -0.294222 -52.124490 1.036270 1.415513 0
7643 190.594547 45.737 1.771 108.9164 -0.577 -0.175962 -48.970204 1.186543 1.860070 0
111292 16.007566 -0.916 1.978 98.3463 -0.577 -0.261616 -64.413160 1.012687 1.576942 0
24821 114.427635 37.132 1.791 105.5304 -0.577 -0.298163 -79.892786 1.056137 1.790710 0
2064 182.936719 21.249 1.458 111.7946 -0.577 -0.020333 -5.838516 1.132123 2.150784 0
10788 222.799548 23.895 1.473 61.6517 -0.577 -0.335724 -47.197198 1.015569 1.178478 0
108925 7.615323 18.657 1.613 135.1394 -0.577 -0.113439 -40.897921 1.127293 2.440966 0
70450 66.117945 -4.665 0.868 67.5851 -0.577 0.005264 0.826371 1.617575 1.872501 0
85479 353.044160 -60.375 2.030 123.5320 -0.577 0.022980 7.438496 1.188038 1.952300 0
3414 163.942509 -22.843 1.418 139.9253 -0.577 -0.108132 -40.647219 1.030621 2.740120 0
1938 209.189752 -11.700 1.728 102.7028 -0.577 -0.049606 -12.865662 1.095729 1.779997 0
99506 327.536507 -19.628 1.411 82.2617 -0.577 -0.266503 -52.959008 1.010213 1.616767 0
100406 27.955054 -15.454 1.381 102.4534 -0.577 -0.254515 -65.818128 1.041374 2.041741 0
90987 356.655554 -31.464 1.057 99.7993 -0.577 -0.089057 -22.316206 1.103683 2.388664 0
8424 179.940949 41.436 1.476 91.7601 -0.577 -0.153695 -34.821192 1.230749 1.751691 0
104950 10.840525 5.403 1.205 81.1292 -0.577 -0.259553 -50.726923 1.057963 1.771142 0
21692 233.430970 3.029 1.030 129.4928 -0.577 -0.170149 -58.280708 1.031281 3.158140 0
104771 31.117307 -20.963 1.636 90.6651 -0.577 -0.125487 -28.023726 1.193817 1.623717 0
75192 335.252868 -65.226 1.710 100.9994 -0.577 -0.227498 -57.831051 1.010463 1.761174 0
61440 75.541527 -23.045 0.866 56.3104 -0.577 -0.139865 -17.636625 1.223981 1.562782 0
95865 22.972700 -39.631 1.559 125.3169 -0.577 -0.235612 -77.590467 1.205751 2.311196 0
65337 294.998563 -53.848 1.060 96.8664 -0.577 -0.084574 -20.447773 1.147609 2.314227 1
11860 211.420003 27.190 1.209 75.9113 -0.577 -0.274931 -49.612493 1.129798 1.653176 0
75626 359.582712 -59.628 1.236 104.3808 -0.577 -0.161452 -42.696014 1.096987 2.239017 0
103452 351.215434 13.436 1.226 122.8607 -0.577 -0.178900 -57.531387 1.154212 2.650817 0
5496 211.838230 23.333 1.494 78.5083 -0.577 -0.134941 -25.353798 1.014161 1.487123 0
109695 339.751977 -0.872 1.657 104.1715 -0.577 -0.180702 -47.671820 1.258157 1.851370 0
26407 244.710134 24.895 1.125 73.7681 -0.577 -0.018805 -3.278845 1.023323 1.689587 0
92404 16.704898 21.814 1.007 92.2535 -0.577 -0.260581 -59.418638 1.080609 2.286514 0
102163 325.705915 -20.474 1.681 101.9441 -0.577 -0.024679 -6.343886 1.254926 1.796063 0
98187 10.645460 -42.068 1.581 89.1494 -0.577 -0.137603 -30.114121 1.273771 1.630217 0
3297 193.914215 30.764 1.622 97.5521 -0.577 -0.185275 -45.175198 1.086868 1.756255 0
1284 211.915400 -12.604 1.980 78.2482 -0.577 -0.163503 -30.598177 1.003149 1.254019 0
25331 120.330183 -0.481 0.999 103.4597 -0.577 -0.030232 -7.910311 1.142121 2.580704 0
84116 54.482966 -20.345 1.612 144.7593 -0.577 -0.168150 -65.837465 1.121176 2.615440 1
62451 67.757263 -67.834 1.633 69.0582 -0.577 -0.313557 -50.509752 1.071263 1.237916 0
22677 213.094037 43.144 0.970 97.3135 -0.577 -0.108033 -26.264253 1.303219 2.480636 0
7830 198.878841 5.276 1.051 130.5844 -0.577 -0.214496 -74.214430 1.015709 3.139490 0
108640 352.548107 -6.118 1.461 113.5124 -0.577 -0.236561 -69.182468 1.149713 2.181271 0
100430 348.880377 -8.042 1.091 82.7078 -0.576 -0.197258 -39.454006 1.010523 1.936073 0
7403 175.555894 33.481 1.238 122.7523 -0.576 -0.173136 -55.618948 1.048808 2.631036 0
98812 9.374532 0.962 1.050 115.6089 -0.576 -0.113362 -33.888779 1.068105 2.780592 0
92816 53.959803 -10.812 1.989 127.5894 -0.576 -0.145784 -49.055356 1.018524 2.039444 0
15370 130.282026 30.358 1.653 112.2290 -0.576 -0.046458 -13.402555 1.152325 1.997524 0
4959 199.847916 13.478 1.280 107.8223 -0.576 -0.262577 -72.194881 1.093368 2.258917 0
2700 220.882387 13.382 1.986 139.6662 -0.576 -0.118517 -44.452025 1.098823 2.234610 0
14485 163.807285 22.516 0.851 94.8589 -0.576 -0.136854 -32.266508 1.122562 2.668991 0
76363 313.266386 -52.796 1.582 126.1182 -0.576 -0.091578 -30.389463 1.068281 2.305605 0
44674 264.235146 64.951 1.355 117.8380 -0.576 -0.168778 -51.624941 1.026512 2.377588 0
96076 347.668849 -51.909 1.984 128.1568 -0.576 0.040988 13.865888 1.301265 2.051679 0
80008 342.228366 -58.085 1.499 95.8298 -0.576 -0.171709 -40.982154 1.074087 1.811486 0
74800 66.299196 -18.334 1.677 93.8972 -0.576 -0.232193 -54.079465 1.131820 1.656784 0
5253 152.123745 -11.141 1.317 115.7202 -0.576 -0.162614 -48.668500 1.073950 2.379144 0
4491 213.841830 31.155 1.839 105.5007 -0.576 -0.179630 -48.115574 1.020701 1.762925 0
1406 216.147506 5.657 2.039 149.8846 -0.576 -0.090441 -36.921171 1.045220 2.363098 0
93045 311.587651 -32.339 2.037 108.1583 -0.576 -0.181760 -50.161459 1.447636 1.706315 0
102575 35.638858 -17.322 1.655 117.6756 -0.576 -0.188035 -57.419994 1.125712 2.093014 0
20494 120.763732 25.682 1.697 107.0678 -0.576 -0.078285 -21.343795 1.084991 1.875856 0
6574 210.581343 30.273 1.632 94.3119 -0.576 -0.207489 -48.582030 1.072877 1.691613 0
14532 134.111439 26.626 1.405 119.4782 -0.576 -0.176418 -54.864125 1.145434 2.353810 0
81345 34.660713 -31.817 0.986 92.9429 -0.576 -0.226450 -52.099246 1.065399 2.340973 0
845 170.333149 24.806 1.967 105.4022 -0.576 0.015543 4.158788 1.015932 1.695279 0
50739 282.605702 80.469 1.975 109.1200 -0.576 -0.070061 -19.541740 1.129199 1.751259 0
29911 180.463629 70.664 1.002 98.2237 -0.576 -0.162048 -39.838434 1.042858 2.443736 0
11609 186.986501 45.711 1.377 112.8731 -0.576 -0.136863 -39.755258 1.130384 2.253593 0
12001 148.422114 44.285 1.656 90.7953 -0.576 -0.276930 -61.950718 1.017701 1.614349 0
86842 54.757473 -5.067 1.696 120.1007 -0.576 -0.198761 -62.199355 1.122428 2.104886 0
4882 155.819722 3.148 1.294 136.5033 -0.576 -0.175337 -63.980110 1.130246 2.839084 0
28513 118.130582 50.448 1.272 125.7296 -0.576 -0.158017 -52.243174 1.220363 2.645090 0
29690 253.757728 28.387 1.455 118.3584 -0.576 -0.129024 -39.674358 1.112916 2.280277 0
56965 279.396068 60.496 1.621 115.3993 -0.576 -0.083936 -25.037509 1.166626 2.078065 0
6881 213.680813 -27.017 1.549 127.1057 -0.576 -0.067522 -22.617330 1.033822 2.354042 0
20684 168.604892 62.432 1.590 89.0875 -0.576 -0.190995 -41.764089 1.054969 1.623602 0
1031 155.763999 -16.685 1.935 122.7734 -0.576 -0.108071 -34.724387 1.014763 1.993030 0
9737 185.554546 11.430 0.961 80.2494 -0.576 -0.151418 -29.208367 1.063409 2.059964 0
51023 271.240615 38.589 1.567 110.3559 -0.576 -0.133938 -37.866827 1.070804 2.029601 0
37147 226.564060 74.828 0.996 87.8668 -0.576 -0.299980 -64.518234 1.014450 2.195631 0
4847 184.677113 -30.604 1.398 88.1035 -0.576 -0.148860 -32.119519 1.021313 1.741527 0
3121 145.932529 5.294 1.650 104.7055 -0.576 -0.133410 -35.412179 1.273367 1.865299 0
91084 324.206824 -15.517 1.161 79.7494 -0.576 -0.235241 -45.038734 1.091012 1.786488 0
91530 8.006581 -2.230 0.849 80.6420 -0.576 -0.188201 -36.517007 1.136717 2.272991 0
8575 166.560240 48.688 1.783 114.0750 -0.576 -0.020712 -6.093159 1.282525 1.940636 0
24997 233.977213 21.859 0.894 71.2242 -0.576 -0.059509 -9.948006 1.240318 1.929416 0
60772 83.285495 -20.115 2.008 108.7269 -0.576 -0.152802 -42.436021 1.090466 1.728721 0
196 165.368799 5.136 2.043 134.7019 -0.576 -0.084880 -30.482553 1.122214 2.121862 0
550 167.695533 -4.193 1.739 114.3228 -0.576 -0.094073 -27.747588 1.175001 1.973548 0
86466 29.052079 -47.289 1.516 86.3231 -0.576 -0.272195 -57.310283 1.056558 1.620247 0
8001 130.319034 10.402 1.996 126.9459 -0.576 -0.083903 -28.062105 1.359193 2.025176 1
61703 79.211239 -42.960 2.042 125.1956 -0.576 -0.130431 -42.902967 1.035272 1.972505 0
18042 185.148716 -33.967 0.855 100.8148 -0.576 -0.099877 -25.333408 1.157763 2.826087 0
27082 243.341983 13.724 0.883 115.9509 -0.576 -0.100221 -30.066718 1.322768 3.171178 1
21763 143.808804 33.051 0.848 97.7919 -0.576 -0.057170 -13.980787 1.138800 2.757850 0
5502 188.447129 -35.804 1.425 143.5394 -0.576 -0.096050 -37.227530 1.175631 2.802581 0
14796 153.356645 -11.715 0.903 92.8641 -0.576 -0.190532 -43.791092 1.000472 2.496008 0
1818 183.536020 36.197 1.913 110.5515 -0.576 -0.029158 -8.261035 1.157693 1.806027 0
69404 65.785624 -33.732 0.944 84.1966 -0.576 -0.059629 -12.184560 1.025905 2.188884 0
105989 7.098187 -38.226 1.906 102.7269 -0.576 -0.107409 -27.865269 1.261965 1.682100 0
109349 353.371465 -3.638 1.456 101.3582 -0.576 -0.245660 -62.713972 1.230138 1.951785 0
102804 27.553986 12.369 1.381 115.0617 -0.576 -0.135744 -40.349550 1.201521 2.292383 1
104148 323.873386 -29.305 2.018 150.7464 -0.576 -0.092528 -38.033867 1.092904 2.390161 0
95075 46.739921 -27.227 2.065 132.0076 -0.576 -0.039085 -13.700375 1.195490 2.067044 0
3822 142.195686 -21.964 1.951 120.8319 -0.576 0.025150 7.927776 1.233543 1.952213 0
110736 347.653870 -19.918 1.972 114.8656 -0.576 -0.149274 -44.280456 1.070963 1.844779 0
26529 121.079021 23.977 0.858 98.1659 -0.576 -0.203916 -50.096029 1.073935 2.743765 0
72640 11.323289 -66.591 1.244 90.2660 -0.575 -0.115938 -25.754522 1.043174 1.928323 0
101933 352.746285 -16.312 1.195 106.9167 -0.575 -0.023390 -6.366307 1.370796 2.346867 0
4036 195.379797 40.248 1.813 130.3772 -0.575 -0.021386 -7.385200 1.057074 2.196985 0
1119 176.709278 20.180 1.683 82.9854 -0.575 -0.193104 -38.778667 1.163906 1.461175 0
96885 43.485501 -1.444 1.525 112.2189 -0.575 -0.169205 -48.808137 1.137893 2.099103 0
83085 313.276784 -45.065 1.893 114.4640 -0.575 -0.110333 -32.591738 1.200803 1.881418 1
570 194.387604 -10.093 1.806 82.7189 -0.575 -0.121435 -24.292258 1.124613 1.396717 0
28960 236.309862 62.174 1.436 77.0685 -0.575 -0.263978 -48.508624 1.197438 1.497515 0
21573 236.391600 22.977 1.241 130.8872 -0.575 -0.105420 -36.576273 1.281920 2.800501 0
109094 19.873154 -22.801 1.835 100.4329 -0.575 -0.194345 -49.070992 1.051806 1.680510 0
7973 166.984026 -11.364 0.995 101.8407 -0.575 -0.235464 -60.454731 1.182887 2.546458 0
83244 319.573552 -27.052 1.086 127.6018 -0.575 -0.163110 -54.892076 1.140701 2.996338 0
15236 237.497810 14.058 1.979 157.6484 -0.575 -0.131482 -57.028677 1.221198 2.527329 0
109901 335.628612 -7.238 1.794 114.8486 -0.575 -0.137153 -40.677561 1.017098 1.947183 0
51460 272.829432 48.309 1.390 107.3897 -0.575 -0.211623 -57.905304 1.163149 2.130604 0
1809 177.988268 13.417 1.408 122.7220 -0.575 -0.136102 -43.708965 1.093891 2.414723 0
107811 32.805102 -19.199 1.954 153.5708 -0.575 -0.106204 -44.638664 1.140186 2.479628 1
75112 27.135061 -65.084 1.841 139.6176 -0.575 -0.129937 -48.714918 1.101400 2.331665 0
24815 220.264480 43.151 0.851 100.1207 -0.575 -0.161685 -40.672196 1.358062 2.816126 0
70529 71.569674 -37.955 1.578 93.7819 -0.575 -0.206305 -47.979172 1.091329 1.717290 0
24842 207.314197 53.994 0.948 87.9884 -0.575 -0.221595 -47.738780 1.046684 2.281514 0
75814 55.236515 -30.081 1.196 96.1338 -0.575 -0.181034 -43.372294 1.278198 2.110025 0
100977 320.735242 -18.392 1.672 89.6126 -0.575 -0.033055 -7.279058 1.160476 1.583879 0
31088 252.982432 48.282 1.790 112.8797 -0.575 -0.148878 -43.248473 1.238731 1.916250 0
41862 95.334290 -42.083 2.070 108.4942 -0.575 -0.253663 -70.265996 1.146111 1.696800 1
70570 330.525281 -60.731 0.859 108.5017 -0.575 -0.123365 -34.175664 1.185594 3.031135 1
25719 231.740945 63.277 2.037 131.3627 -0.575 -0.094183 -32.819963 1.178503 2.072426 0
16597 231.628045 10.949 1.388 104.5833 -0.575 -0.236802 -62.768192 1.153619 2.076769 0
11330 128.383516 7.138 1.723 90.3124 -0.575 -0.222582 -49.475139 1.061732 1.567892 0
106584 35.241866 -8.280 1.801 92.1775 -0.575 -0.074422 -16.953154 1.128535 1.559140 0
68848 50.706823 -64.955 1.169 111.9666 -0.575 -0.170464 -49.038750 1.076933 2.496595 1
87662 356.895237 32.908 0.984 83.1243 -0.575 -0.274793 -55.294146 1.047506 2.096229 0
100348 25.277369 34.158 1.624 101.4286 -0.575 -0.254696 -65.075079 1.047886 1.824372 0
42513 97.072838 -62.182 1.864 144.9982 -0.575 -0.166449 -65.300343 1.178223 2.404552 1
90593 7.532127 -43.058 1.289 103.1591 -0.575 -0.107112 -27.928578 1.192607 2.151788 0
23656 245.439062 30.194 2.033 131.3390 -0.575 0.062968 21.937824 1.284387 2.074438 1
545 165.528018 21.002 2.025 102.5926 -0.575 -0.173773 -45.011189 1.118344 1.623929 0
1681 217.249566 -3.214 2.078 146.7261 -0.575 -0.130593 -51.966966 1.281785 2.289666 1
15295 161.862546 45.472 1.301 107.4945 -0.575 -0.226962 -62.175026 1.053390 2.228381 0
97915 35.256543 -35.309 1.921 141.1146 -0.575 0.009935 3.772861 1.140982 2.300059 0
