# 41491 superclusters from default
# ClusterID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_max delta_avg lambda_c DensRatio Theta_eff(deg) EdgeFlag
103177 340.246738 -49.766731 1.180345 73.173766 0.836977 -0.161329 -155.124518 1.464454 1.620352 0
133955 342.691070 -24.093269 1.541457 78.400152 0.836959 -0.408353 -438.472433 1.526570 1.456411 0
41293 240.724838 31.765528 0.938645 67.098555 0.836913 -0.231040 -193.387484 2.093665 1.752329 0
13793 192.727004 -23.105709 1.124837 61.689439 0.836840 -0.107501 -78.659572 1.345941 1.412768 0
47300 238.157632 62.090391 1.078779 78.310935 0.836820 -0.191846 -205.621019 1.498608 1.847400 0
6247 171.906438 -6.483420 1.255758 60.570845 0.836800 -0.178961 -127.168903 1.203137 1.285607 0
34589 247.682358 11.853537 1.980258 88.117437 0.836791 -0.218248 -282.520106 1.123176 1.412030 0
36378 118.792689 11.561233 1.194157 88.280132 0.836748 -0.244098 -316.916825 1.403244 1.939219 0
1146 176.482815 -27.303440 2.127674 85.262389 0.836732 -0.316421 -388.577557 1.255890 1.313640 0
9341 221.236024 24.248043 1.997293 80.390796 0.836688 -0.227252 -254.001886 1.607143 1.282099 0
109155 31.992207 -53.371496 1.933024 72.551235 0.836631 0.082535 78.283555 1.057269 1.178412 0
100831 55.205497 -40.376566 1.822191 85.359633 0.836625 -0.098510 -121.194900 1.396604 1.433987 0
11271 153.058759 -8.933070 1.243363 87.770759 0.836607 -0.205104 -263.835925 1.145718 1.875489 0
124267 4.955925 -37.214248 1.389229 70.201214 0.836600 -0.191438 -172.258388 1.673036 1.393400 0
20464 146.359649 -23.357786 1.162775 67.079243 0.836594 -0.010994 -9.198185 1.274000 1.500939 0
89370 11.935020 -68.422932 0.956867 80.917298 0.836540 -0.195378 -220.669536 1.547097 2.083170 0
46906 252.331022 35.256045 1.115815 84.151354 0.836516 -0.215542 -259.196927 1.611815 1.938150 0
37372 124.013880 42.515972 1.348274 83.061875 0.836463 -0.100499 -118.359924 1.370408 1.681274 0
36398 125.817503 50.514106 1.726651 105.322178 0.836415 -0.221569 -381.540959 1.527868 1.826072 0
53562 263.638101 26.299773 2.075230 88.090959 0.836323 -0.310371 -401.578685 1.159890 1.375669 0
91131 287.742850 -20.979539 1.654228 113.941196 0.836266 -0.350828 -685.145795 1.119436 2.026855 0
17403 166.915935 33.669418 1.169217 80.841328 0.836236 -0.149350 -168.430036 1.342571 1.801937 0
141398 13.260177 -19.241349 2.062068 80.223229 0.836160 -0.113219 -126.124486 1.090816 1.257156 0
118077 1.140982 -3.605520 0.875662 71.398649 0.836110 -0.356959 -330.006193 1.838118 1.964981 0
55615 96.818913 -42.506288 1.707431 89.700200 0.836057 -0.178253 -237.414359 1.332422 1.565605 0
27711 200.719322 39.746448 0.998618 83.547506 0.835962 -0.305013 -362.586602 1.620654 2.084180 0
127882 30.566723 -34.181231 1.809638 102.301499 0.835953 -0.182642 -300.200446 1.493569 1.725501 0
62887 91.581069 -29.688811 1.104309 101.272739 0.835948 -0.300585 -486.132631 1.624695 2.349651 0
94402 44.676444 -49.722812 1.117051 70.082435 0.835889 -0.343567 -308.309332 1.898011 1.612856 0
68563 272.855479 42.699469 1.187572 71.540316 0.835768 -0.189852 -176.074548 1.138266 1.577509 0
116629 354.122944 -55.187552 1.978061 81.923479 0.835753 -0.162205 -186.860311 1.251700 1.313587 0
4636 205.701355 6.829296 1.567466 80.636824 0.835749 -0.181212 -203.536146 1.243565 1.482476 0
113003 321.146767 2.314139 1.097043 83.157941 0.835678 -0.096146 -113.442882 2.064761 1.938421 1
125810 23.239652 37.139669 1.636049 84.845708 0.835623 -0.365502 -445.345425 1.820440 1.519429 0
137642 343.937231 18.481260 1.647393 80.868124 0.835616 -0.061832 -69.768177 1.330259 1.442140 0
5747 187.850165 14.948732 1.336901 94.205492 0.835606 -0.289353 -416.821940 1.044093 1.917516 0
136282 354.682044 -20.897774 1.505619 89.732831 0.835584 -0.133315 -177.665035 1.098766 1.691678 0
51551 121.595721 -72.337371 1.298093 84.324022 0.835560 -0.144205 -173.981500 1.212022 1.750304 0
115670 352.632646 -48.010713 1.484552 94.124642 0.835556 -0.289349 -416.243878 1.373416 1.790332 0
54790 98.481772 32.714703 1.167901 121.948356 0.835522 -0.340304 -740.880585 1.661524 2.720334 0
113208 344.150817 -56.505971 2.019867 71.817254 0.835504 -0.223573 -208.634604 1.204546 1.138270 0
5909 158.531052 3.440105 1.387451 95.143666 0.835491 -0.124670 -182.461023 1.073070 1.890049 0
97429 55.913984 -8.482397 1.055411 70.522232 0.835467 -0.154201 -139.768284 1.573525 1.689988 0
55262 262.253761 41.658618 1.457358 102.308792 0.835467 -0.163924 -269.465142 1.077154 1.969004 0
4174 202.915212 -1.414336 1.535748 111.128156 0.835421 -0.320933 -602.189514 1.241778 2.069172 0
106577 33.081860 -17.519124 0.898846 72.332550 0.835410 -0.317710 -299.892480 1.746297 1.951563 1
14776 126.851412 7.237004 2.104868 79.663802 0.835398 -0.071305 -78.548003 1.433286 1.234534 1
23765 123.455020 16.972187 1.859268 72.524881 0.835378 -0.082766 -78.457238 1.107816 1.204315 0
111831 337.956791 44.529648 1.351272 96.601824 0.835346 -0.169161 -253.674209 1.242743 1.952483 0
24563 194.331291 40.202770 1.069809 57.789320 0.835297 -0.176897 -116.593954 1.727927 1.371450 0
124395 29.786296 -23.999184 1.395196 66.325757 0.835243 -0.409506 -336.473830 1.208503 1.312815 0
91353 41.174175 -54.904511 0.916499 75.465147 0.835238 -0.085550 -86.419877 1.255564 2.006421 0
59245 93.223996 -23.828743 1.680178 91.109887 0.835216 -0.139221 -190.111690 1.568968 1.605591 0
15849 195.270518 24.816436 1.096966 58.568075 0.835188 -0.056510 -38.052419 1.062198 1.365297 0
14975 204.827314 -16.097946 1.131626 65.181007 0.835170 -0.127391 -101.796495 1.757124 1.486425 0
34507 119.246415 38.834705 1.909728 87.850772 0.835165 -0.222160 -286.192882 1.598273 1.436717 0
2760 207.732977 24.355321 2.138959 87.145107 0.835137 -0.207535 -263.924647 1.410599 1.338838 0
61829 266.861854 59.192575 1.663536 62.423210 0.835126 -0.086921 -64.815132 1.211314 1.106667 0
62458 91.929064 -41.696036 1.383976 96.018507 0.835125 -0.327111 -485.805793 1.636016 1.910546 0
47169 119.469450 -55.884724 0.938157 74.526524 0.835014 -0.024342 -24.102295 1.153906 1.947073 0
7803 150.478676 -21.497655 1.596925 83.036080 0.834962 -0.154663 -182.059504 1.687992 1.509165 0
133062 6.018953 1.750058 1.230435 87.902017 0.834957 -0.319972 -412.581488 1.285454 1.891700 0
113511 329.807287 -32.271008 1.215549 83.793357 0.834882 -0.208177 -248.638248 1.336921 1.818340 0
119410 315.206657 -24.193287 1.704781 113.928435 0.834869 -0.101950 -199.065906 1.328647 1.990322 0
10258 198.719125 7.526772 1.168425 78.791035 0.834812 -0.105993 -114.719936 1.273176 1.757064 0
82977 60.685409 -64.774494 1.182730 86.036915 0.834725 -0.184947 -230.432223 1.311940 1.902533 1
104953 50.668193 -33.651407 1.556687 83.317410 0.834724 -0.301935 -357.347589 1.140703 1.538322 0
32474 234.968870 13.200785 1.167051 88.025608 0.834716 -0.328379 -424.374635 1.911736 1.964604 0
31742 167.957026 51.950142 1.084005 75.065544 0.834692 -0.305405 -305.901207 1.219292 1.764741 0
24367 157.726614 -30.104854 0.965862 68.270355 0.834673 -0.128942 -110.960234 1.325414 1.745431 0
140046 23.653969 19.091786 2.058087 93.892080 0.834648 -0.146188 -209.468618 1.679559 1.472911 0
39478 146.161592 63.981647 1.348130 61.791385 0.834592 -0.072093 -52.890413 1.412536 1.250821 0
44616 126.939718 53.554125 0.843614 82.458599 0.834561 -0.181666 -211.471139 1.646696 2.335150 0
106872 31.312972 -17.615629 0.883853 71.317278 0.834535 -0.204945 -189.124761 1.745464 1.948877 0
595 184.934402 5.898313 1.888522 92.082466 0.834535 -0.250699 -348.205879 1.037926 1.515501 0
15948 183.358050 -28.996915 1.098708 89.383417 0.834515 -0.151805 -201.046682 1.054446 2.081296 0
88238 285.261007 -23.219864 1.530251 174.255458 0.834486 -0.431266 -1662.045863 1.638327 3.251858 0
13321 172.637077 36.540121 1.358041 58.771802 0.834431 -0.172421 -116.751293 1.334036 1.183981 0
118569 6.535529 -7.768461 0.901365 63.952652 0.834358 -0.391904 -303.776011 1.674421 1.721820 0
37125 118.298169 45.264949 1.948412 102.603455 0.834346 -0.214973 -355.011408 1.476844 1.659124 0
15244 129.285799 -15.334331 1.973141 96.258287 0.834309 -0.191373 -285.352642 1.324391 1.545580 0
17775 183.387757 -22.516334 0.966935 59.339678 0.834300 -0.209090 -143.775417 1.302835 1.515859 0
69227 273.316467 55.245852 1.906899 87.459850 0.834268 -0.202250 -258.691301 1.297063 1.431526 0
89538 33.644152 -72.793492 1.716457 103.879974 0.834239 -0.106226 -178.929621 1.077898 1.807413 0
112503 325.353548 -42.701400 1.583554 65.580850 0.834219 -0.297610 -240.154734 1.486728 1.198099 0
2411 186.606882 -0.807465 1.536870 103.831558 0.834190 -0.204380 -344.004934 1.646353 1.932430 0
65449 89.726556 -22.993563 0.877678 68.625607 0.834176 -0.408439 -354.409694 1.814119 1.885356 0
7316 177.752814 -0.669155 1.179887 88.017586 0.834084 -0.163432 -211.177871 1.166370 1.949576 0
19032 133.133482 28.083166 1.758214 67.391040 0.834026 -0.301605 -254.215264 1.560004 1.155987 0
29611 124.182248 8.799136 1.345437 51.063163 0.833987 0.120333 65.066704 1.015806 1.035015 0
123140 46.219419 -1.229716 1.683755 70.211312 0.833972 -0.148798 -133.921099 1.800672 1.235726 0
84240 72.257950 -35.093599 1.024291 79.322290 0.833946 -0.132752 -145.235353 1.224038 1.942463 0
130717 325.146870 -1.168999 1.547358 67.938541 0.833944 -0.000240 -0.204580 1.323231 1.259070 0
139407 4.024147 -29.420620 1.962397 71.464914 0.833917 -0.186505 -172.679025 1.059589 1.150986 0
25811 150.804389 -17.816061 0.878467 65.091291 0.833871 -0.119279 -95.104370 1.474411 1.787035 0
73077 84.536766 -37.731109 1.528335 89.199309 0.833823 -0.108333 -143.000539 1.584044 1.665893 0
137054 3.775310 28.034386 1.699206 89.293879 0.833776 -0.225662 -298.382899 1.112916 1.563011 0
11174 222.236004 -3.937778 1.640212 58.259719 0.833759 -0.069876 -46.657210 1.873733 1.041715 0
20657 200.659930 4.308715 0.879100 66.330781 0.833749 -0.154686 -127.114881 1.781687 1.820065 0
5152 172.662848 17.045640 1.392869 73.911006 0.833700 -0.270251 -264.059116 1.361983 1.464540 0
51811 130.200242 78.685732 1.805457 90.757968 0.833688 -0.132657 -180.030521 1.125016 1.532857 0
59523 260.240483 72.807568 1.604924 78.852122 0.833684 -0.083086 -90.039076 1.426667 1.428737 0
126849 10.188286 -7.887571 1.086988 79.162458 0.833636 -0.210810 -229.890609 1.294281 1.857415 0
138279 10.712477 -1.434209 1.500362 78.093624 0.833628 0.029487 31.463712 1.183237 1.475499 0
2640 203.831694 10.577735 1.776521 76.034239 0.833628 -0.190841 -195.112645 1.250826 1.296342 0
961 195.897169 16.321397 2.026504 96.686981 0.833516 -0.146308 -219.712961 1.535572 1.529676 1
12165 194.331519 43.735519 1.732751 84.514764 0.833513 -0.248502 -300.899338 1.894511 1.462254 0
115570 51.481628 -9.853156 1.680974 65.315810 0.833427 -0.034095 -27.334920 1.049825 1.150706 0
40321 239.122441 50.244993 1.447139 93.409845 0.833424 -0.261434 -371.526580 1.478727 1.805840 0
134890 358.532461 -41.145439 2.045593 102.270102 0.833421 -0.204979 -336.749367 1.126546 1.609694 0
39159 165.833084 72.312358 1.982631 76.971961 0.833414 0.007428 7.744648 1.135062 1.232609 0
4576 194.231719 36.647045 1.995425 68.100483 0.833396 -0.047996 -41.137800 1.639388 1.086653 0
23743 151.372300 52.856015 1.844334 116.014388 0.833395 -0.311793 -626.737901 1.445074 1.935428 0
142067 348.246342 -9.328661 2.051124 71.284182 0.833264 -0.093653 -86.359962 1.033117 1.120329 0
30821 122.176748 -18.441420 1.471307 125.990641 0.833245 -0.545237 -1250.623245 1.779717 2.410114 1
11772 171.160386 -31.302278 1.303422 88.895160 0.833133 -0.228214 -299.604307 1.294665 1.840147 0
137815 23.620591 -25.870961 1.973347 65.821181 0.833115 0.034728 28.187840 1.136151 1.056802 0
124812 342.932743 -44.916491 1.824480 87.689036 0.833069 -0.269423 -346.056327 1.549759 1.472050 0
106380 26.051237 -24.125807 0.863261 79.336538 0.833058 -0.210502 -230.363439 1.498163 2.207364 1
41068 242.126275 -10.818698 0.839348 68.239798 0.833012 -0.194383 -167.154416 1.035506 1.940056 0
2879 157.395622 28.931606 2.110907 71.950043 0.832935 -0.251425 -235.319909 2.594155 1.113271 0
10353 160.917750 6.297550 1.164729 93.707333 0.832878 -0.177965 -254.198177 1.478640 2.094310 0
29704 160.707045 37.041299 0.872678 101.303877 0.832868 -0.368103 -595.623191 1.907279 2.795278 0
117836 322.879572 -13.751977 1.236150 69.842177 0.832866 -0.129001 -115.128553 1.025361 1.498305 0
96921 48.353882 -37.434474 1.100000 62.814322 0.832842 -0.005944 -4.476945 1.176570 1.461415 0
104880 35.880032 -41.107122 1.240713 81.110899 0.832786 -0.189111 -214.408887 1.310865 1.735695 0
32907 138.180288 49.305604 1.407939 67.664831 0.832765 -0.093611 -79.416189 1.574691 1.331449 0
139568 344.601864 -26.823639 2.018015 103.109707 0.832762 -0.204684 -340.692643 1.431504 1.635068 0
26258 219.144442 -42.781868 1.484930 116.164103 0.832652 -0.145178 -292.425555 1.226912 2.209185 0
1992 190.427190 20.293282 1.803989 90.768412 0.832615 -0.167734 -227.676078 1.056746 1.533759 0
91788 292.550662 -26.432269 1.330214 93.305827 0.832614 -0.303368 -430.351828 1.546208 1.905511 0
5415 142.060740 1.521887 1.860110 106.683469 0.832606 -0.240678 -423.049504 1.281331 1.771077 0
18638 223.661623 21.505629 1.488402 75.971579 0.832566 -0.263783 -269.332081 1.060993 1.442678 0
90019 62.445096 -40.731275 1.059059 79.346621 0.832551 -0.114505 -125.334342 1.276417 1.896742 0
18456 180.188421 -3.833684 0.854642 52.815068 0.832512 -0.191786 -109.453351 1.333227 1.480808 0
20818 160.022390 53.770889 1.903328 128.450650 0.832483 -0.235369 -556.835599 1.237196 2.104691 0
51455 259.200110 47.174249 1.879136 100.366057 0.832431 -0.265232 -422.828714 1.426052 1.656530 0
85464 78.046154 -33.701743 2.047157 94.274600 0.832421 -0.246830 -355.982856 1.547022 1.483227 1
101869 346.489829 -40.564844 0.865265 68.204565 0.832410 -0.153704 -132.064842 1.319974 1.894276 0
91381 69.608286 -25.201436 1.447458 104.528662 0.832381 -0.209369 -356.195135 1.510825 2.020509 0
28729 226.727275 47.565629 1.880651 90.586558 0.832339 -0.014711 -19.904282 1.161720 1.494434 0
52269 263.074575 21.318800 2.085968 69.435826 0.832152 0.142935 126.378554 1.566904 1.081304 1
48194 225.545108 76.572602 1.875693 78.022116 0.832064 -0.202748 -216.025468 1.565514 1.289095 0
54675 104.921299 58.783299 1.077187 90.621272 0.832064 -0.199636 -270.276141 1.022596 2.140062 0
6415 203.046205 -25.605327 1.626052 107.660771 0.831852 -0.160062 -285.482352 1.185181 1.935205 0
949 174.440092 -7.156243 1.800495 69.957943 0.831823 -0.036128 -32.328295 1.357700 1.183448 0
24241 209.644672 -12.253178 0.896502 59.135633 0.831796 -0.162889 -111.391110 1.012380 1.598660 0
44126 115.927743 -50.754891 1.257371 111.771847 0.831709 -0.167423 -317.064184 1.313474 2.370280 0
88208 72.157838 -30.899115 1.339584 87.245623 0.831696 -0.256630 -326.962411 1.776260 1.773501 0
119825 43.143663 -34.159707 1.946021 70.689273 0.831648 -0.091479 -83.231063 1.349574 1.143851 0
136465 346.660617 -22.240901 1.597196 56.278857 0.831629 -0.183800 -116.117401 1.431325 1.022751 0
3437 177.592706 2.219995 1.416033 66.167773 0.831601 -0.293997 -240.645427 1.522723 1.297175 0
23302 153.350860 19.613368 0.933019 83.157340 0.831582 -0.246953 -291.377402 1.072565 2.181498 0
4950 161.007726 26.015809 1.676572 65.153626 0.831444 -0.208043 -166.132704 1.229057 1.149657 0
106445 18.106202 31.199910 0.874586 60.557841 0.831443 -0.277532 -197.144920 1.492333 1.668192 1
6562 209.578894 30.354704 1.915728 70.356454 0.831434 0.024588 22.203257 1.083307 1.148573 0
54637 253.128454 69.466726 1.634981 99.303905 0.831404 -0.134436 -210.698944 1.339733 1.779053 0
19081 227.036877 -15.943080 1.531030 62.602495 0.831367 0.194253 145.517042 1.161436 1.167881 1
42756 114.023088 50.212972 1.605663 89.527664 0.831314 -0.193850 -257.393600 1.277625 1.621712 0
12725 152.059931 14.946873 1.246736 83.906563 0.831297 -0.173682 -207.887644 1.877538 1.789625 0
101950 40.719258 -10.479839 0.857633 85.721740 0.831283 -0.270042 -334.485181 1.587904 2.396998 0
130365 32.050249 28.248707 1.790323 91.869021 0.831139 -0.163270 -225.931542 1.315942 1.559247 0
25742 140.300200 51.333818 2.018912 98.539677 0.831119 -0.153076 -236.965491 1.365708 1.562216 0
11641 166.762145 -24.430250 1.218090 74.550394 0.831107 -0.271493 -268.954053 1.702672 1.615454 0
16567 210.390340 22.084567 1.223899 65.715232 0.831079 -0.201858 -163.422722 1.710537 1.419378 0
141708 20.240250 -8.745552 2.104565 76.068466 0.830995 -0.117344 -120.056842 1.169127 1.178910 1
77293 77.715737 -46.648954 1.122228 60.564820 0.830969 0.002950 2.095636 1.260642 1.389284 0
137185 343.093961 -0.307522 1.492588 99.832371 0.830895 -0.336397 -531.724524 1.195569 1.892425 0
44863 252.615832 46.997174 1.891097 104.811196 0.830852 -0.288161 -492.365299 1.592455 1.723654 0
5651 203.870504 11.515529 1.486867 90.642926 0.830839 -0.227692 -308.377505 1.470813 1.722407 0
121717 17.937976 -39.491158 1.475377 81.755262 0.830730 -0.258874 -297.244291 1.746194 1.561180 0
1397 173.635703 -25.955712 2.031260 98.567746 0.830666 -0.065924 -102.098228 1.209265 1.557422 0
141925 10.351322 -12.792030 2.033180 58.223654 0.830660 0.115928 77.329641 1.163299 0.919486 0
119048 46.093598 1.088411 1.509792 73.361103 0.830621 -0.015869 -15.321513 1.070530 1.380626 0
113721 44.069472 -36.709146 1.776010 89.140244 0.830616 -0.187287 -246.960061 1.549042 1.520049 0
95548 61.645410 -44.132342 1.978512 56.922080 0.830587 0.098849 63.594848 1.096269 0.912591 0
10835 140.142549 -8.501400 1.585905 73.102934 0.830560 -0.231888 -222.625403 1.724132 1.334300 0
22436 177.535092 35.842406 1.008884 67.636868 0.830542 -0.263927 -223.757325 1.094562 1.674696 0
7397 164.023425 27.378645 1.491710 98.885078 0.830384 -0.217482 -338.558299 1.477702 1.875165 0
111823 15.609120 -34.247187 1.032003 93.786070 0.830380 -0.342942 -490.502884 1.260598 2.284185 0
100365 297.807794 -7.308601 1.601883 104.849032 0.830359 -0.055820 -95.431903 1.213765 1.901990 0
96212 62.287097 -16.872787 1.343377 99.428104 0.830320 -0.074609 -117.166377 1.364672 2.017377 0
139066 339.829444 -24.124960 1.969805 67.656112 0.830271 -0.191408 -162.349908 1.025823 1.087352 0
42424 253.913905 21.857969 1.702243 77.237537 0.830260 0.000062 0.064873 1.249317 1.350534 0
117353 308.931682 -12.271573 1.760116 75.943308 0.830206 -0.159836 -163.101899 1.569155 1.301860 0
17950 135.343780 -9.427220 1.426242 93.398855 0.830082 -0.198168 -281.565599 1.463471 1.822563 0
105676 25.365451 41.422608 1.095712 71.291395 0.830074 -0.023889 -22.032546 1.196505 1.663246 1
61980 267.790768 41.104067 1.456055 56.709423 0.830012 0.010778 6.892815 1.824911 1.092036 0
13473 213.668727 -11.378013 1.304211 56.319757 0.830001 -0.048174 -30.470121 1.172969 1.165359 0
29313 122.065782 8.854693 1.486599 64.228606 0.829983 -0.229448 -179.080814 1.938619 1.220618 0
4017 198.770633 1.412880 1.484064 70.603871 0.829971 -0.097620 -88.646812 1.396630 1.343226 0
39849 123.637432 58.135248 1.848977 65.430388 0.829945 -0.143107 -115.055815 1.052766 1.089975 0
54472 241.324902 73.954992 1.122549 99.486909 0.829888 -0.234139 -368.043789 1.336288 2.281650 0
28578 138.962338 -6.863305 0.915867 56.885087 0.829846 -0.271683 -174.606555 1.126768 1.513212 0
141088 8.226803 19.119473 1.940180 77.725664 0.829845 -0.044237 -46.847815 1.431721 1.259835 0
137171 330.010872 -10.897919 1.811793 90.049300 0.829806 -0.195701 -262.277475 1.454568 1.517797 0
140203 0.920911 6.092848 1.634607 73.092898 0.829775 -0.260394 -249.937262 1.731241 1.309659 0
98434 345.911910 -56.185702 1.156975 76.125771 0.829761 0.000456 0.467350 1.120105 1.709304 0
88205 305.670609 -52.267333 0.872537 74.124830 0.829709 -0.179483 -176.183826 1.259796 2.045578 0
43854 241.743508 62.748316 1.923774 72.776903 0.829686 -0.132964 -126.743384 1.027750 1.185278 0
3565 182.500140 -35.436410 1.971569 78.140653 0.829635 -0.206286 -220.329225 1.547228 1.255230 0
34311 126.292668 5.109555 0.987658 62.837946 0.829621 -0.272890 -205.656988 2.341403 1.580308 0
40646 234.150257 61.970030 1.866815 66.006721 0.829487 -0.117253 -95.601465 1.153719 1.093537 0
67621 86.827128 -63.292153 1.353659 81.907403 0.829481 -0.240078 -276.484102 1.503683 1.653564 0
20435 157.376415 17.194642 0.954305 68.636055 0.829478 -0.071026 -61.645384 1.618014 1.770521 0
8211 139.758529 1.891057 1.733820 65.684219 0.829477 -0.044371 -35.895419 1.089669 1.136038 0
124273 345.185588 17.428422 1.112908 70.983861 0.829476 -0.137526 -125.962581 1.301158 1.637895 1
57869 235.174771 81.827994 1.181806 66.999792 0.829435 -0.211353 -176.492247 1.589003 1.482367 0
10140 144.900488 31.049448 1.860069 67.443800 0.829424 -0.068045 -57.425536 1.287137 1.119664 0
103583 33.402191 -44.243583 1.224604 56.547549 0.829399 -0.245078 -156.015268 1.226204 1.220886 0
6233 194.786759 25.394819 1.507418 75.300827 0.829366 -0.244166 -245.790102 1.542784 1.418535 0
14878 207.456298 -2.361389 1.108179 56.460737 0.829357 -0.149956 -95.226750 1.152572 1.306716 0
28776 222.410012 45.833438 1.569852 76.401432 0.829345 -0.318264 -327.906108 1.825956 1.403288 0
131039 28.630686 -28.764715 1.735090 71.786182 0.829331 -0.205706 -191.828365 1.774807 1.241036 0
115477 312.024072 -15.628726 1.547140 84.219383 0.829310 -0.227396 -273.805460 1.666924 1.560932 0
42983 108.951031 42.263083 1.785065 55.154539 0.829266 0.281739 172.336649 1.502863 0.937720 1
103073 52.385057 -13.103212 1.215231 67.367153 0.829265 -0.166722 -140.445980 1.301454 1.462149 0
128066 328.738161 -17.740261 1.460612 81.148085 0.829261 -0.141875 -160.971870 1.502087 1.559532 0
128441 29.763991 -0.024368 1.335856 91.829819 0.829251 -0.320291 -442.913851 1.940267 1.870126 0
8439 211.937156 14.429492 1.520521 72.610238 0.829243 -0.205866 -195.515043 1.159224 1.360434 0
93452 22.177102 -69.432993 1.752273 70.437278 0.829226 -0.215058 -194.553511 1.731881 1.210651 0
1191 203.503692 -8.618727 2.031102 91.076410 0.829222 -0.114957 -156.886008 1.218920 1.439116 0
114492 40.320777 35.911650 1.615767 71.981596 0.829193 -0.175807 -164.660902 1.205665 1.298889 1
24966 148.268205 48.899774 1.609131 81.704988 0.829164 -0.246321 -282.552386 1.174094 1.478058 0
124268 30.025514 -33.186692 1.603838 70.363514 0.829053 -0.369644 -333.841127 1.219826 1.275460 0
134286 14.057624 22.518571 1.490967 66.937456 0.829047 -0.117605 -98.061223 1.473860 1.269740 0
4709 206.396084 15.403379 1.653700 83.570385 0.828995 -0.277819 -330.404193 1.558618 1.486888 0
97077 65.489896 -22.495759 1.822219 100.739926 0.828902 -0.301557 -483.607054 1.515345 1.692352 0
7702 154.453673 -15.157787 1.427842 74.081974 0.828882 -0.206928 -202.935894 1.474593 1.444575 0
43412 187.295386 75.260763 1.563175 62.838385 0.828815 0.001591 1.198856 1.320841 1.157221 0
32305 124.353889 34.154645 1.546645 59.928879 0.828806 -0.134910 -94.245588 1.181817 1.110950 0
112399 356.444603 -37.346157 1.051912 72.124379 0.828745 -0.304423 -286.027815 1.034570 1.732519 0
57312 253.653256 71.252126 1.134180 75.796026 0.828745 -0.189238 -192.505569 1.764016 1.725760 0
30521 151.709701 33.075953 0.870178 58.822374 0.828730 -0.149574 -101.419856 1.489811 1.626645 0
4466 188.031044 -34.958381 1.864070 59.577807 0.828563 0.091301 63.184869 1.031413 0.987860 0
27523 204.863626 47.027598 1.245990 94.181588 0.828514 -0.304655 -438.686351 1.384743 2.009595 0
15346 159.618156 -32.306742 1.286876 73.904883 0.828490 -0.206799 -202.034594 1.575344 1.542971 0
119553 31.064833 -11.633912 1.147011 86.765131 0.828363 -0.227573 -287.391389 1.148182 1.959999 0
94135 337.046239 -53.826103 0.871828 73.462596 0.828330 -0.214135 -207.201480 1.766996 2.028562 0
1591 200.059322 13.528676 1.911652 75.821007 0.828298 0.151136 153.826743 1.358183 1.239275 0
115122 333.642175 -45.787920 1.612307 88.415675 0.828271 -0.266704 -347.117947 1.640291 1.597528 0
37324 235.112604 32.163531 1.071508 102.255390 0.828269 -0.246695 -405.190185 1.312387 2.423958 0
59204 96.382929 -60.890266 1.564768 89.663159 0.828170 -0.102786 -136.809785 1.327562 1.650180 1
82973 292.112516 66.197562 1.962976 68.671067 0.828125 0.084301 73.226806 1.409143 1.105807 1
79219 290.074186 -62.771328 1.256690 57.991891 0.828101 0.069855 46.300424 1.124966 1.230251 0
134688 15.477163 -35.656971 1.892680 67.124289 0.828096 -0.015121 -12.664861 1.271861 1.103355 0
139517 29.134673 -12.561899 2.045593 68.510249 0.828051 -0.171878 -148.740532 1.416234 1.078327 0
20271 140.941375 21.104219 1.265226 75.130405 0.828017 -0.216084 -216.734631 1.845443 1.586557 0
32923 243.794570 12.277226 1.702932 79.647023 0.827928 -0.307168 -338.257351 1.765772 1.392329 0
19577 151.823867 17.605755 1.044484 60.700277 0.827897 -0.284783 -203.057259 1.283610 1.465569 0
101916 52.705101 -39.258747 1.681150 87.899704 0.827896 -0.343949 -443.480388 1.549613 1.548481 0
59262 264.655576 59.340243 1.917277 83.699979 0.827880 -0.270194 -322.134050 1.552243 1.365783 0
66678 89.044519 -27.727450 1.395278 69.422308 0.827876 -0.184824 -163.363801 1.450676 1.374054 0
100067 46.702570 -40.081403 1.299219 97.045579 0.827876 -0.292743 -442.230238 1.816665 2.013198 0
16005 208.373415 -45.125224 1.864769 101.747244 0.827858 -0.203322 -331.299072 1.035746 1.686710 0
31642 127.118675 5.671174 1.096007 73.079818 0.827841 -0.041743 -40.055082 1.654165 1.704645 0
141658 20.945919 -7.888580 2.099864 60.444641 0.827832 0.133882 94.818916 1.167107 0.937905 0
54157 264.561319 4.794853 2.029301 109.844326 0.827806 -0.104462 -192.399188 1.336809 1.736519 0
31431 237.616991 36.479598 1.860350 83.928175 0.827796 -0.204079 -244.372076 1.085961 1.393208 0
88634 341.820588 74.364634 1.456385 154.287682 0.827733 -0.388362 -1231.876433 1.194731 2.970641 0
7394 170.892451 33.843661 1.591337 100.952934 0.827617 -0.233570 -375.843967 1.289428 1.838756 0
117785 307.365088 10.473371 1.870874 111.292766 0.827514 -0.380340 -715.351620 2.578111 1.841503 0
95090 58.484163 -47.661438 1.793294 98.889476 0.827474 -0.278186 -433.087389 1.142881 1.676779 0
60141 115.701513 81.991999 1.010003 76.746794 0.827382 -0.106257 -110.269629 1.346173 1.898722 0
23061 210.975621 25.820608 1.057824 54.423711 0.827349 -0.046629 -27.920207 1.045985 1.302063 0
